time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10;ch 11;ch 12;ch 13;ch 14
9554;0.222;0.266;0.056;0.493;0.483;0.503;0.432;0.105;0.142;0.769;0.71;0.867;1.069;0.081
9555;0.222;0.269;0.056;0.488;0.486;0.5;0.432;0.105;0.139;0.769;0.718;0.867;1.064;0.081
9556;0.22;0.269;0.061;0.481;0.488;0.5;0.43;0.105;0.144;0.771;0.718;0.864;1.06;0.081
9557;0.225;0.271;0.056;0.486;0.486;0.505;0.43;0.107;0.142;0.771;0.72;0.859;1.057;0.081
9558;0.225;0.269;0.061;0.486;0.483;0.505;0.43;0.103;0.142;0.774;0.72;0.859;1.052;0.083
9559;0.225;0.269;0.068;0.486;0.481;0.505;0.43;0.103;0.144;0.776;0.718;0.857;1.045;0.081
9560;0.225;0.269;0.078;0.483;0.479;0.505;0.427;0.105;0.146;0.779;0.715;0.852;1.042;0.081
9561;0.222;0.264;0.085;0.481;0.476;0.508;0.43;0.103;0.144;0.789;0.708;0.852;1.038;0.083
9562;0.225;0.259;0.098;0.476;0.471;0.508;0.432;0.103;0.144;0.796;0.703;0.85;1.03;0.083
9563;0.232;0.256;0.115;0.476;0.466;0.513;0.43;0.105;0.142;0.811;0.691;0.85;1.028;0.081
9564;0.229;0.251;0.181;0.471;0.469;0.515;0.435;0.103;0.144;0.82;0.686;0.847;1.023;0.078
9565;0.229;0.247;0.161;0.476;0.469;0.518;0.432;0.103;0.142;0.833;0.671;0.847;1.018;0.078
9566;0.225;0.249;0.129;0.471;0.471;0.518;0.432;0.105;0.142;0.847;0.662;0.847;1.016;0.081
9567;0.225;0.244;0.132;0.466;0.479;0.515;0.43;0.105;0.142;0.867;0.652;0.847;1.013;0.081
9568;0.225;0.234;0.095;0.461;0.486;0.518;0.43;0.103;0.144;0.884;0.64;0.854;1.006;0.078
9569;0.225;0.234;0.073;0.459;0.486;0.518;0.427;0.103;0.144;0.903;0.627;0.862;1.006;0.078
9570;0.222;0.232;0.071;0.454;0.486;0.52;0.422;0.103;0.146;0.92;0.62;0.864;1.003;0.076
9571;0.222;0.232;0.076;0.449;0.488;0.515;0.415;0.105;0.144;0.93;0.608;0.869;0.999;0.078
9572;0.225;0.229;0.078;0.449;0.488;0.518;0.413;0.105;0.144;0.938;0.596;0.869;0.994;0.076
9573;0.225;0.227;0.073;0.442;0.486;0.515;0.41;0.103;0.142;0.94;0.586;0.874;0.996;0.083
9574;0.225;0.22;0.068;0.447;0.486;0.515;0.41;0.105;0.142;0.942;0.576;0.874;0.994;0.078
9575;0.229;0.217;0.061;0.447;0.486;0.515;0.41;0.105;0.139;0.938;0.571;0.874;0.991;0.078
9576;0.229;0.212;0.063;0.444;0.488;0.513;0.405;0.103;0.142;0.933;0.562;0.872;0.991;0.078
9577;0.232;0.208;0.056;0.442;0.488;0.51;0.4;0.105;0.139;0.925;0.557;0.872;0.986;0.076
9578;0.234;0.208;0.051;0.444;0.488;0.513;0.4;0.105;0.139;0.913;0.549;0.869;0.984;0.078
9579;0.237;0.203;0.046;0.449;0.488;0.51;0.4;0.103;0.137;0.896;0.547;0.867;0.981;0.078
9580;0.242;0.2;0.046;0.452;0.488;0.51;0.405;0.103;0.142;0.881;0.542;0.869;0.984;0.078
9581;0.242;0.203;0.049;0.454;0.491;0.513;0.408;0.103;0.137;0.862;0.537;0.864;0.977;0.078
9582;0.242;0.203;0.054;0.457;0.488;0.515;0.41;0.103;0.139;0.842;0.54;0.869;0.977;0.081
9583;0.242;0.205;0.059;0.459;0.488;0.52;0.41;0.103;0.137;0.823;0.537;0.867;0.972;0.081
9584;0.237;0.208;0.068;0.464;0.488;0.522;0.413;0.103;0.137;0.806;0.537;0.869;0.972;0.078
9585;0.239;0.212;0.066;0.469;0.488;0.525;0.413;0.105;0.137;0.791;0.535;0.872;0.969;0.078
9586;0.239;0.215;0.059;0.471;0.486;0.525;0.41;0.103;0.137;0.774;0.535;0.876;0.967;0.081
9587;0.239;0.222;0.061;0.476;0.486;0.527;0.408;0.107;0.137;0.754;0.532;0.879;0.964;0.078
9588;0.234;0.227;0.061;0.476;0.483;0.527;0.405;0.103;0.134;0.737;0.532;0.881;0.962;0.078
9589;0.232;0.232;0.063;0.479;0.488;0.53;0.4;0.105;0.134;0.718;0.535;0.886;0.957;0.078
9590;0.232;0.229;0.061;0.476;0.493;0.53;0.398;0.105;0.137;0.698;0.537;0.894;0.955;0.078
9591;0.229;0.234;0.061;0.476;0.496;0.525;0.398;0.105;0.134;0.686;0.54;0.898;0.952;0.078
9592;0.229;0.234;0.066;0.479;0.498;0.525;0.393;0.105;0.137;0.676;0.547;0.901;0.95;0.078
9593;0.227;0.239;0.098;0.479;0.498;0.522;0.393;0.103;0.129;0.662;0.554;0.901;0.947;0.078
9594;0.225;0.244;0.405;0.479;0.5;0.52;0.388;0.103;0.132;0.652;0.566;0.898;0.947;0.076
9595;0.229;0.247;1.462;0.479;0.505;0.52;0.386;0.105;0.134;0.642;0.574;0.896;0.942;0.076
9596;0.229;0.249;1.858;0.479;0.508;0.52;0.383;0.105;0.132;0.635;0.586;0.891;0.94;0.076
9597;0.232;0.254;4.998;0.479;0.51;0.52;0.386;0.105;0.132;0.625;0.605;0.886;0.94;0.076
9598;0.232;0.256;4.998;0.476;0.503;0.518;0.388;0.103;0.132;0.62;0.623;0.881;0.933;0.076
9599;0.234;0.264;4.998;0.469;0.5;0.518;0.393;0.105;0.132;0.615;0.64;0.879;0.935;0.071
9600;0.232;0.264;4.998;0.466;0.498;0.515;0.396;0.103;0.129;0.608;0.652;0.872;0.933;0.073
9601;0.232;0.269;4.998;0.461;0.496;0.51;0.398;0.103;0.129;0.603;0.664;0.872;0.935;0.076
9602;0.229;0.269;4.998;0.457;0.498;0.508;0.396;0.103;0.129;0.596;0.676;0.864;0.935;0.071
9603;0.232;0.269;4.998;0.454;0.496;0.508;0.396;0.107;0.129;0.591;0.688;0.869;0.93;0.073
9604;0.232;0.269;4.998;0.452;0.498;0.508;0.393;0.103;0.125;0.583;0.698;0.867;0.935;0.071
9605;0.229;0.259;4.998;0.447;0.496;0.51;0.396;0.103;0.129;0.576;0.713;0.867;0.935;0.073
9606;0.229;0.259;4.998;0.444;0.498;0.51;0.396;0.107;0.127;0.574;0.728;0.869;0.935;0.071
9607;0.227;0.249;4.998;0.439;0.498;0.51;0.393;0.105;0.127;0.566;0.742;0.869;0.938;0.071
9608;0.225;0.244;4.998;0.437;0.498;0.508;0.391;0.105;0.122;0.566;0.759;0.874;0.94;0.071
9609;0.225;0.244;4.998;0.435;0.496;0.515;0.388;0.105;0.127;0.566;0.781;0.876;0.942;0.071
9610;0.222;0.239;4.998;0.437;0.498;0.515;0.386;0.1;0.127;0.569;0.791;0.879;0.945;0.068
9611;0.222;0.234;4.998;0.437;0.493;0.52;0.388;0.103;0.129;0.571;0.803;0.874;0.95;0.071
9612;0.222;0.237;2.617;0.435;0.491;0.52;0.386;0.105;0.132;0.569;0.818;0.876;0.955;0.071
9613;0.225;0.234;1.335;0.435;0.491;0.52;0.388;0.103;0.142;0.571;0.828;0.876;0.959;0.071
9614;0.225;0.234;0.745;0.432;0.493;0.52;0.391;0.105;0.151;0.569;0.842;0.879;0.962;0.071
9615;0.22;0.232;0.454;0.432;0.488;0.52;0.393;0.1;0.156;0.569;0.852;0.879;0.969;0.073
9616;0.222;0.234;0.371;0.432;0.493;0.515;0.398;0.107;0.164;0.571;0.867;0.884;0.979;0.071
9617;0.22;0.232;0.295;0.435;0.496;0.515;0.4;0.105;0.168;0.579;0.876;0.889;0.984;0.068
9618;0.222;0.229;0.305;0.439;0.5;0.515;0.4;0.105;0.173;0.581;0.886;0.901;0.991;0.068
9619;0.222;0.229;0.359;0.444;0.5;0.513;0.393;0.105;0.178;0.586;0.898;0.908;0.999;0.068
9620;0.225;0.227;0.293;0.447;0.503;0.513;0.391;0.105;0.183;0.591;0.908;0.918;1.008;0.076
9621;0.222;0.225;0.359;0.447;0.503;0.513;0.386;0.105;0.193;0.593;0.92;0.93;1.018;0.071
9622;0.227;0.225;0.295;0.449;0.503;0.508;0.383;0.105;0.203;0.596;0.933;0.94;1.025;0.071
9623;0.227;0.225;0.64;0.449;0.5;0.51;0.381;0.105;0.212;0.596;0.942;0.952;1.035;0.073
9624;0.227;0.22;0.903;0.449;0.5;0.513;0.376;0.107;0.215;0.596;0.95;0.962;1.045;0.073
9625;0.232;0.225;2.971;0.449;0.503;0.513;0.376;0.105;0.222;0.598;0.959;0.981;1.052;0.068
9626;0.229;0.227;1.528;0.449;0.5;0.508;0.376;0.105;0.229;0.596;0.967;0.994;1.057;0.073
9627;0.229;0.225;1.252;0.452;0.496;0.508;0.378;0.1;0.242;0.588;0.974;1.008;1.064;0.073
9628;0.232;0.227;4.419;0.454;0.493;0.508;0.381;0.103;0.247;0.583;0.979;1.025;1.067;0.073
9629;0.232;0.227;4.998;0.459;0.491;0.51;0.386;0.105;0.254;0.576;0.981;1.045;1.072;0.073
9630;0.234;0.225;4.998;0.461;0.488;0.51;0.388;0.105;0.261;0.571;0.986;1.064;1.077;0.076
9631;0.232;0.225;4.998;0.464;0.486;0.51;0.391;0.105;0.273;0.562;0.996;1.084;1.079;0.076
9632;0.234;0.217;4.998;0.464;0.486;0.508;0.391;0.105;0.283;0.554;1.003;1.104;1.082;0.076
9633;0.232;0.22;4.998;0.464;0.488;0.505;0.391;0.103;0.293;0.547;1.011;1.128;1.079;0.073
9634;0.229;0.215;4.998;0.461;0.493;0.503;0.391;0.103;0.303;0.54;1.021;1.15;1.079;0.076
9635;0.225;0.22;4.998;0.461;0.493;0.503;0.391;0.105;0.315;0.535;1.028;1.169;1.074;0.071
9636;0.222;0.217;4.998;0.459;0.496;0.505;0.388;0.103;0.327;0.53;1.04;1.189;1.077;0.076
9637;0.222;0.222;4.204;0.461;0.498;0.508;0.386;0.1;0.337;0.522;1.05;1.216;1.074;0.073
9638;0.225;0.22;2.332;0.457;0.5;0.503;0.383;0.103;0.347;0.513;1.062;1.238;1.069;0.073
9639;0.225;0.22;1.035;0.459;0.5;0.505;0.381;0.1;0.356;0.503;1.069;1.255;1.067;0.073
9640;0.227;0.222;0.601;0.457;0.503;0.505;0.386;0.1;0.366;0.496;1.077;1.27;1.062;0.073
9641;0.227;0.225;0.393;0.459;0.5;0.508;0.386;0.1;0.374;0.491;1.079;1.282;1.06;0.071
9642;0.227;0.225;0.364;0.459;0.498;0.51;0.388;0.1;0.383;0.488;1.084;1.294;1.06;0.071
9643;0.229;0.222;0.857;0.459;0.491;0.51;0.393;0.1;0.391;0.476;1.086;1.294;1.052;0.068
9644;0.229;0.222;0.83;0.459;0.486;0.513;0.391;0.103;0.398;0.471;1.091;1.294;1.05;0.068
9645;0.232;0.217;0.635;0.454;0.486;0.513;0.391;0.1;0.403;0.466;1.091;1.292;1.047;0.068
9646;0.232;0.217;0.493;0.459;0.481;0.513;0.393;0.1;0.413;0.461;1.091;1.279;1.045;0.068
9647;0.234;0.217;0.637;0.457;0.481;0.518;0.393;0.1;0.42;0.452;1.086;1.267;1.042;0.066
9648;0.234;0.217;1.052;0.454;0.481;0.515;0.393;0.103;0.425;0.442;1.079;1.255;1.042;0.071
9649;0.234;0.212;1.206;0.452;0.483;0.513;0.396;0.1;0.432;0.432;1.067;1.238;1.04;0.068
9650;0.237;0.208;1.199;0.454;0.481;0.51;0.398;0.103;0.439;0.425;1.057;1.218;1.04;0.071
9651;0.234;0.21;0.85;0.452;0.481;0.505;0.393;0.1;0.447;0.415;1.045;1.201;1.04;0.068
9652;0.237;0.21;0.469;0.447;0.481;0.503;0.393;0.098;0.457;0.413;1.03;1.184;1.038;0.066
9653;0.234;0.205;0.601;0.452;0.479;0.503;0.391;0.1;0.461;0.4;1.011;1.165;1.038;0.068
9654;0.234;0.208;0.613;0.454;0.486;0.503;0.393;0.1;0.474;0.398;1.001;1.147;1.035;0.066
9655;0.232;0.208;0.857;0.461;0.488;0.503;0.396;0.103;0.486;0.391;0.986;1.135;1.038;0.068
9656;0.232;0.212;0.972;0.461;0.488;0.5;0.398;0.1;0.5;0.391;0.969;1.121;1.033;0.068
9657;0.232;0.21;4.998;0.466;0.488;0.505;0.403;0.1;0.515;0.393;0.957;1.108;1.033;0.068
9658;0.234;0.21;4.998;0.469;0.486;0.503;0.403;0.1;0.53;0.398;0.942;1.094;1.03;0.066
9659;0.234;0.205;2.915;0.469;0.488;0.505;0.403;0.1;0.544;0.398;0.928;1.074;1.028;0.066
9660;0.232;0.2;1.064;0.464;0.486;0.508;0.403;0.1;0.549;0.4;0.916;1.062;1.028;0.066
9661;0.232;0.2;0.605;0.459;0.486;0.508;0.403;0.103;0.557;0.405;0.903;1.05;1.025;0.066
9662;0.232;0.2;0.381;0.452;0.486;0.508;0.4;0.1;0.566;0.41;0.889;1.035;1.023;0.068
9663;0.232;0.2;0.288;0.449;0.486;0.508;0.4;0.1;0.566;0.417;0.876;1.021;1.021;0.066
9664;0.232;0.203;0.244;0.442;0.486;0.51;0.403;0.1;0.566;0.422;0.867;1.006;1.018;0.068
9665;0.229;0.203;0.227;0.439;0.486;0.51;0.4;0.1;0.569;0.427;0.859;0.991;1.016;0.068
9666;0.232;0.208;0.215;0.435;0.483;0.513;0.403;0.1;0.566;0.425;0.847;0.977;1.016;0.071
9667;0.234;0.208;0.212;0.43;0.483;0.513;0.403;0.1;0.569;0.42;0.835;0.959;1.011;0.071
9668;0.234;0.212;0.232;0.427;0.481;0.508;0.405;0.1;0.574;0.415;0.825;0.947;1.008;0.068
9669;0.234;0.212;0.271;0.425;0.481;0.508;0.405;0.1;0.576;0.41;0.815;0.935;1.003;0.068
9670;0.234;0.212;0.254;0.425;0.483;0.51;0.405;0.1;0.586;0.405;0.803;0.923;1.001;0.066
9671;0.234;0.215;0.234;0.425;0.481;0.508;0.405;0.1;0.591;0.405;0.793;0.911;0.996;0.066
9672;0.237;0.217;0.251;0.422;0.481;0.508;0.405;0.1;0.598;0.405;0.781;0.901;0.989;0.063
9673;0.234;0.212;0.237;0.422;0.479;0.508;0.403;0.1;0.605;0.408;0.769;0.896;0.986;0.061
9674;0.237;0.212;0.247;0.42;0.479;0.508;0.4;0.103;0.615;0.413;0.757;0.891;0.981;0.063
9675;0.237;0.215;0.259;0.42;0.479;0.508;0.398;0.098;0.625;0.422;0.752;0.894;0.977;0.063
9676;0.237;0.212;0.281;0.42;0.481;0.51;0.398;0.1;0.64;0.435;0.75;0.901;0.972;0.063
9677;0.239;0.217;0.237;0.42;0.486;0.51;0.396;0.1;0.652;0.444;0.742;0.903;0.964;0.061
9678;0.237;0.217;0.212;0.42;0.488;0.513;0.396;0.098;0.662;0.452;0.732;0.911;0.959;0.061
9679;0.242;0.22;0.205;0.42;0.488;0.513;0.393;0.1;0.671;0.464;0.73;0.92;0.955;0.061
9680;0.242;0.22;0.215;0.42;0.488;0.51;0.396;0.1;0.684;0.469;0.723;0.923;0.945;0.061
9681;0.247;0.22;0.222;0.417;0.491;0.51;0.396;0.1;0.696;0.474;0.715;0.928;0.94;0.063
9682;0.251;0.22;0.266;0.417;0.488;0.508;0.4;0.1;0.713;0.476;0.708;0.935;0.933;0.063
9683;0.254;0.22;0.286;0.417;0.491;0.51;0.405;0.1;0.73;0.481;0.698;0.942;0.925;0.063
9684;0.256;0.22;0.32;0.417;0.491;0.508;0.41;0.1;0.759;0.486;0.693;0.955;0.916;0.063
9685;0.261;0.222;0.237;0.42;0.493;0.51;0.413;0.1;0.789;0.486;0.684;0.959;0.906;0.066
9686;0.259;0.22;0.22;0.42;0.488;0.508;0.413;0.098;0.825;0.493;0.674;0.972;0.896;0.063
9687;0.264;0.217;4.661;0.42;0.488;0.5;0.415;0.1;0.867;0.498;0.669;0.981;0.886;0.066
9688;0.266;0.217;4.998;0.42;0.488;0.498;0.417;0.1;0.916;0.5;0.664;0.991;0.867;0.063
9689;0.266;0.215;4.998;0.422;0.488;0.498;0.413;0.098;0.964;0.5;0.659;1.006;0.852;0.063
9690;0.271;0.212;4.998;0.422;0.491;0.498;0.413;0.1;1.013;0.505;0.659;1.018;0.835;0.061
9691;0.271;0.215;4.998;0.422;0.491;0.498;0.41;0.1;1.055;0.515;0.657;1.028;0.82;0.061
9692;0.264;0.217;4.998;0.422;0.488;0.498;0.405;0.1;1.091;0.525;0.664;1.042;0.803;0.061
9693;0.264;0.217;4.998;0.422;0.486;0.498;0.4;0.1;1.13;0.535;0.671;1.05;0.789;0.059
9694;0.259;0.215;4.998;0.427;0.481;0.498;0.398;0.1;1.167;0.549;0.686;1.06;0.771;0.059
9695;0.254;0.215;4.998;0.425;0.481;0.503;0.396;0.1;1.201;0.557;0.701;1.062;0.757;0.056
9696;0.251;0.212;4.998;0.42;0.476;0.5;0.398;0.103;1.24;0.564;0.728;1.069;0.742;0.056
9697;0.251;0.208;4.998;0.417;0.474;0.496;0.4;0.098;1.292;0.571;0.752;1.069;0.725;0.054
9698;0.254;0.205;4.998;0.41;0.466;0.498;0.398;0.098;1.34;0.571;0.771;1.062;0.715;0.056
9699;0.254;0.21;4.998;0.41;0.464;0.498;0.4;0.1;1.399;0.569;0.801;1.057;0.701;0.054
9700;0.256;0.208;4.998;0.408;0.461;0.498;0.403;0.1;1.453;0.576;0.833;1.047;0.691;0.051
9701;0.259;0.205;4.998;0.403;0.461;0.496;0.405;0.1;1.504;0.583;0.862;1.035;0.679;0.054
9702;0.261;0.205;4.998;0.405;0.459;0.5;0.405;0.1;1.543;0.591;0.891;1.025;0.667;0.054
9703;0.264;0.203;4.998;0.405;0.461;0.498;0.408;0.1;1.582;0.598;0.916;1.013;0.657;0.056
9704;0.264;0.203;4.998;0.405;0.461;0.5;0.41;0.1;1.602;0.608;0.942;1.003;0.647;0.056
9705;0.266;0.205;4.998;0.403;0.464;0.498;0.408;0.1;1.616;0.618;0.967;0.991;0.637;0.054
9706;0.271;0.205;4.998;0.408;0.469;0.5;0.41;0.098;1.614;0.625;0.981;0.986;0.625;0.054
9707;0.269;0.208;4.998;0.405;0.471;0.503;0.405;0.1;1.609;0.64;0.994;0.981;0.618;0.051
9708;0.269;0.208;4.998;0.41;0.471;0.503;0.405;0.098;1.592;0.647;1.001;0.981;0.61;0.054
9709;0.269;0.21;4.998;0.41;0.471;0.503;0.405;0.098;1.575;0.667;1.011;0.989;0.598;0.049
9710;0.266;0.208;4.998;0.41;0.474;0.5;0.403;0.1;1.55;0.671;1.011;0.991;0.593;0.054
9711;0.261;0.205;4.998;0.41;0.476;0.5;0.405;0.1;1.533;0.681;1.013;0.996;0.588;0.054
9712;0.266;0.208;4.998;0.408;0.476;0.5;0.405;0.098;1.511;0.679;1.013;1.006;0.579;0.051
9713;0.266;0.203;4.998;0.4;0.476;0.498;0.41;0.1;1.494;0.686;1.011;1.013;0.574;0.051
9714;0.264;0.203;4.998;0.398;0.476;0.496;0.41;0.1;1.472;0.681;1.006;1.016;0.566;0.049
9715;0.264;0.208;4.998;0.396;0.474;0.493;0.413;0.098;1.458;0.679;0.999;1.018;0.562;0.046
9716;0.264;0.203;4.998;0.396;0.476;0.491;0.415;0.1;1.44;0.684;0.996;1.025;0.559;0.049
9717;0.261;0.203;4.998;0.393;0.476;0.491;0.413;0.1;1.421;0.684;0.989;1.025;0.559;0.049
9718;0.256;0.205;4.998;0.396;0.479;0.491;0.413;0.1;1.396;0.676;0.986;1.025;0.552;0.046
9719;0.259;0.205;4.998;0.396;0.474;0.486;0.415;0.098;1.375;0.681;0.991;1.023;0.552;0.049
9720;0.256;0.205;4.998;0.398;0.476;0.486;0.413;0.098;1.348;0.681;1.008;1.023;0.549;0.049
9721;0.261;0.208;4.998;0.4;0.476;0.486;0.413;0.1;1.323;0.684;1.028;1.021;0.547;0.044
9722;0.261;0.212;4.998;0.403;0.474;0.483;0.41;0.095;1.296;0.676;1.05;1.016;0.552;0.051
9723;0.261;0.215;4.998;0.4;0.471;0.486;0.408;0.1;1.279;0.676;1.074;1.018;0.547;0.042
9724;0.264;0.215;4.998;0.398;0.466;0.483;0.41;0.098;1.26;0.676;1.099;1.016;0.547;0.042
9725;0.261;0.215;4.998;0.393;0.464;0.483;0.405;0.098;1.245;0.671;1.128;1.018;0.544;0.039
9726;0.259;0.212;4.998;0.393;0.459;0.486;0.405;0.1;1.235;0.667;1.157;1.016;0.547;0.044
9727;0.261;0.212;4.998;0.383;0.454;0.483;0.408;0.095;1.23;0.664;1.191;1.016;0.547;0.039
9728;0.264;0.212;4.998;0.383;0.454;0.483;0.408;0.095;1.233;0.664;1.226;1.016;0.544;0.039
9729;0.264;0.208;4.336;0.381;0.454;0.481;0.408;0.098;1.243;0.669;1.255;1.016;0.544;0.037
9730;0.269;0.208;2.283;0.376;0.457;0.479;0.403;0.098;1.252;0.669;1.279;1.016;0.547;0.039
9731;0.271;0.208;1.328;0.374;0.454;0.481;0.4;0.1;1.267;0.676;1.311;1.016;0.544;0.039
9732;0.271;0.205;0.896;0.374;0.457;0.481;0.403;0.098;1.287;0.681;1.335;1.016;0.544;0.039
9733;0.271;0.205;0.571;0.366;0.461;0.486;0.403;0.095;1.309;0.688;1.353;1.016;0.544;0.037
9734;0.271;0.208;0.308;0.369;0.461;0.488;0.408;0.095;1.338;0.696;1.367;1.016;0.544;0.039
9735;0.269;0.21;0.269;0.371;0.464;0.491;0.405;0.095;1.377;0.706;1.379;1.021;0.542;0.037
9736;0.269;0.21;0.525;0.371;0.459;0.491;0.408;0.095;1.414;0.713;1.387;1.018;0.542;0.034
9737;0.271;0.212;0.481;0.374;0.459;0.493;0.408;0.098;1.455;0.72;1.394;1.018;0.542;0.037
9738;0.273;0.21;0.522;0.374;0.457;0.491;0.41;0.098;1.501;0.728;1.399;1.016;0.542;0.037
9739;0.273;0.208;0.781;0.374;0.454;0.488;0.413;0.098;1.548;0.73;1.401;1.011;0.544;0.034
9740;0.271;0.205;1.099;0.371;0.454;0.488;0.415;0.095;1.599;0.728;1.404;1.003;0.544;0.034
9741;0.271;0.205;0.486;0.369;0.454;0.486;0.417;0.098;1.65;0.723;1.406;0.994;0.549;0.034
9742;0.269;0.203;0.471;0.371;0.449;0.488;0.417;0.098;1.702;0.718;1.411;0.981;0.547;0.037
9743;0.269;0.203;0.339;0.371;0.449;0.486;0.417;0.095;1.746;0.71;1.414;0.969;0.549;0.034
9744;0.266;0.2;0.19;0.369;0.449;0.483;0.42;0.095;1.782;0.701;1.423;0.955;0.547;0.034
9745;0.266;0.198;0.222;0.369;0.444;0.476;0.42;0.095;1.814;0.696;1.431;0.942;0.552;0.034
9746;0.264;0.2;0.317;0.369;0.444;0.476;0.417;0.098;1.843;0.688;1.44;0.928;0.557;0.039
9747;0.264;0.2;0.505;0.369;0.444;0.476;0.417;0.095;1.87;0.686;1.453;0.916;0.554;0.034
9748;0.266;0.2;0.486;0.366;0.447;0.474;0.415;0.095;1.897;0.688;1.465;0.898;0.554;0.034
9749;0.264;0.205;0.532;0.369;0.444;0.476;0.42;0.095;1.929;0.696;1.479;0.889;0.562;0.034
9750;0.264;0.205;0.52;0.374;0.444;0.476;0.422;0.095;1.953;0.703;1.492;0.874;0.559;0.037
9751;0.266;0.21;0.608;0.371;0.444;0.479;0.422;0.095;1.982;0.713;1.504;0.862;0.562;0.037
9752;0.269;0.21;0.505;0.371;0.447;0.479;0.422;0.098;2.004;0.725;1.514;0.845;0.566;0.037
9753;0.269;0.212;0.386;0.369;0.447;0.481;0.425;0.095;2.031;0.732;1.523;0.83;0.569;0.037
9754;0.269;0.21;0.393;0.366;0.447;0.483;0.422;0.098;2.058;0.745;1.536;0.815;0.574;0.034
9755;0.269;0.21;0.442;0.369;0.447;0.486;0.422;0.098;2.085;0.754;1.543;0.803;0.574;0.037
9756;0.269;0.21;0.53;0.371;0.447;0.481;0.422;0.095;2.117;0.764;1.558;0.789;0.579;0.037
9757;0.269;0.212;0.532;0.376;0.447;0.479;0.42;0.098;2.141;0.771;1.567;0.779;0.581;0.039
9758;0.266;0.215;0.735;0.378;0.447;0.476;0.42;0.098;2.168;0.776;1.577;0.767;0.586;0.039
9759;0.266;0.212;0.742;0.383;0.447;0.479;0.417;0.095;2.192;0.781;1.589;0.757;0.586;0.044
9760;0.269;0.215;0.576;0.388;0.447;0.479;0.415;0.095;2.217;0.779;1.597;0.747;0.586;0.039
9761;0.269;0.212;0.701;0.393;0.447;0.476;0.413;0.095;2.234;0.776;1.602;0.74;0.591;0.039
9762;0.269;0.212;0.764;0.391;0.452;0.476;0.408;0.098;2.256;0.771;1.604;0.732;0.591;0.044
9763;0.266;0.215;0.61;0.393;0.449;0.476;0.403;0.098;2.278;0.764;1.606;0.725;0.588;0.042
9764;0.266;0.22;0.615;0.393;0.449;0.476;0.4;0.095;2.305;0.754;1.609;0.715;0.588;0.044
9765;0.264;0.222;1.287;0.391;0.454;0.474;0.4;0.098;2.329;0.742;1.611;0.708;0.593;0.044
9766;0.261;0.222;0.725;0.388;0.452;0.471;0.4;0.098;2.346;0.728;1.611;0.696;0.591;0.046
9767;0.264;0.222;0.684;0.388;0.449;0.471;0.398;0.098;2.363;0.713;1.624;0.693;0.591;0.046
9768;0.266;0.225;0.657;0.386;0.449;0.471;0.398;0.095;2.373;0.698;1.633;0.684;0.596;0.046
9769;0.266;0.222;0.52;0.383;0.449;0.471;0.4;0.095;2.38;0.679;1.65;0.676;0.593;0.046
9770;0.269;0.225;0.684;0.381;0.449;0.469;0.403;0.095;2.38;0.662;1.67;0.671;0.598;0.049
9771;0.269;0.225;0.842;0.381;0.447;0.466;0.405;0.095;2.375;0.647;1.689;0.664;0.601;0.046
9772;0.271;0.225;0.583;0.383;0.447;0.466;0.41;0.095;2.368;0.635;1.711;0.662;0.603;0.046
9773;0.269;0.227;1.326;0.386;0.444;0.466;0.413;0.095;2.358;0.62;1.731;0.654;0.61;0.049
9774;0.269;0.227;1.956;0.388;0.447;0.466;0.417;0.095;2.349;0.608;1.753;0.652;0.618;0.049
9775;0.269;0.227;1.24;0.391;0.452;0.471;0.413;0.095;2.332;0.596;1.77;0.649;0.62;0.054
9776;0.271;0.225;1.167;0.391;0.449;0.474;0.41;0.093;2.31;0.583;1.777;0.64;0.625;0.049
9777;0.269;0.227;1.133;0.388;0.454;0.476;0.408;0.093;2.28;0.579;1.782;0.635;0.63;0.054
9778;0.269;0.225;1.135;0.386;0.461;0.481;0.408;0.095;2.249;0.571;1.78;0.632;0.64;0.056
9779;0.266;0.227;0.757;0.388;0.466;0.483;0.403;0.098;2.214;0.574;1.775;0.627;0.642;0.056
9780;0.266;0.225;0.72;0.386;0.471;0.486;0.4;0.1;2.178;0.569;1.765;0.615;0.652;0.059
9781;0.261;0.225;0.549;0.383;0.476;0.483;0.4;0.095;2.139;0.569;1.753;0.615;0.659;0.056
9782;0.261;0.222;0.53;0.381;0.479;0.488;0.398;0.098;2.102;0.569;1.738;0.61;0.662;0.054
9783;0.261;0.222;0.298;0.376;0.479;0.488;0.396;0.095;2.068;0.571;1.731;0.605;0.671;0.059
9784;0.264;0.222;0.405;0.371;0.479;0.488;0.396;0.098;2.036;0.574;1.716;0.603;0.676;0.056
9785;0.264;0.22;0.688;0.374;0.479;0.486;0.396;0.095;2;0.576;1.707;0.598;0.686;0.056
9786;0.266;0.222;0.808;0.371;0.474;0.481;0.398;0.095;1.965;0.583;1.702;0.596;0.693;0.056
9787;0.266;0.222;0.776;0.376;0.471;0.481;0.4;0.095;1.929;0.591;1.694;0.591;0.701;0.059
9788;0.266;0.225;4.998;0.376;0.466;0.474;0.4;0.095;1.895;0.603;1.689;0.591;0.71;0.059
9789;0.266;0.229;4.998;0.378;0.461;0.476;0.4;0.098;1.853;0.61;1.682;0.588;0.715;0.054
