time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
409.5;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.032;0.017;0.024
410;-0.005;-0.005;0;0.002;-0.005;0.034;0.012;0.034;0.022;0.015
410.5;-0.007;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.02
411;-0.005;-0.005;-0.002;0.005;-0.005;0.037;0.012;0.034;0.017;0.027
411.5;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.012;0.037;0.017;0.02
412;-0.007;-0.005;-0.002;0.005;-0.007;0.034;0.012;0.037;0.022;0.02
412.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.012;0.037;0.017;0.022
413;-0.007;-0.007;-0.005;0.002;-0.005;0.034;0.015;0.037;0.02;0.017
413.5;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.034;0.02;0.02
414;-0.007;-0.005;-0.005;0.002;-0.005;0.032;0.01;0.034;0.017;0.017
414.5;-0.005;-0.002;-0.005;0.005;-0.005;0.034;0.01;0.034;0.02;0.017
415;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.037;0.02;0.017
415.5;-0.007;-0.002;-0.005;0.005;-0.002;0.034;0.012;0.034;0.02;0.02
416;-0.005;-0.005;-0.005;0;-0.005;0.034;0.007;0.032;0.022;0.02
416.5;-0.007;-0.005;-0.002;0.005;-0.005;0.037;0.012;0.034;0.024;0.02
417;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.034;0.02;0.02
417.5;-0.01;-0.005;-0.002;0.002;-0.007;0.037;0.012;0.032;0.02;0.024
418;-0.007;-0.005;-0.005;0.005;-0.005;0.037;0.015;0.034;0.022;0.02
418.5;-0.007;-0.002;-0.005;0.005;-0.005;0.037;0.012;0.034;0.02;0.02
419;-0.007;-0.002;-0.002;0.005;-0.002;0.034;0.012;0.034;0.02;0.017
419.5;-0.007;-0.005;-0.002;0.002;-0.007;0.034;0.012;0.032;0.02;0.02
420;-0.005;-0.005;-0.002;0;-0.005;0.034;0.012;0.037;0.02;0.017
420.5;-0.007;-0.007;-0.005;0.002;-0.005;0.037;0.015;0.034;0.02;0.022
421;-0.007;-0.007;0;0.002;-0.005;0.034;0.01;0.034;0.02;0.02
421.5;-0.007;-0.007;-0.005;0;-0.005;0.034;0.015;0.034;0.02;0.02
422;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.024;0.01
422.5;-0.01;-0.002;-0.002;0.002;-0.002;0.032;0.012;0.032;0.022;0.017
423;-0.005;-0.007;-0.005;0.005;-0.005;0.037;0.015;0.034;0.022;0.02
423.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.01;0.037;0.017;0.037
424;-0.007;-0.007;-0.005;0;-0.005;0.037;0.01;0.032;0.015;0.02
424.5;-0.007;-0.005;-0.002;0.002;-0.007;0.037;0.01;0.034;0.02;0.017
425;-0.007;-0.005;-0.005;0.002;-0.002;0.034;0.012;0.032;0.02;0.017
425.5;-0.005;-0.007;-0.002;0.005;-0.005;0.037;0.012;0.032;0.022;0.015
426;-0.007;-0.005;-0.005;0;-0.005;0.032;0.012;0.037;0.02;0.02
426.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.02
427;-0.005;-0.002;-0.005;0.005;-0.005;0.034;0.012;0.037;0.02;0.02
427.5;-0.007;-0.005;-0.002;0;-0.005;0.034;0.012;0.037;0.02;0.017
428;-0.007;-0.005;0;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
428.5;-0.007;-0.007;-0.005;0.002;-0.002;0.039;0.015;0.037;0.02;0.024
429;-0.007;-0.005;-0.002;0.002;-0.002;0.037;0.01;0.034;0.024;0.017
429.5;-0.01;-0.005;-0.005;0;-0.007;0.034;0.012;0.037;0.017;0.015
430;-0.007;-0.007;-0.005;0.002;-0.002;0.034;0.01;0.034;0.022;0.02
430.5;-0.007;-0.005;0;0.002;-0.005;0.034;0.012;0.034;0.017;0.024
431;-0.005;-0.007;-0.005;0.002;-0.005;0.032;0.01;0.032;0.022;0.02
431.5;-0.007;-0.005;-0.005;0.007;-0.005;0.034;0.012;0.037;0.02;0.02
432;-0.007;-0.005;-0.005;0;-0.005;0.032;0.012;0.034;0.017;0.015
432.5;-0.007;-0.005;-0.005;0.002;-0.007;0.034;0.01;0.034;0.022;0.012
433;-0.007;-0.007;-0.005;0.002;-0.005;0.034;0.012;0.034;0.02;0.022
433.5;-0.007;-0.005;-0.005;0.002;-0.002;0.034;0.012;0.034;0.022;0.02
434;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.034;0.022;0.02
434.5;-0.007;-0.002;-0.007;0.002;-0.005;0.034;0.012;0.034;0.022;0.022
435;-0.007;-0.005;-0.007;0.002;-0.005;0.034;0.012;0.034;0.017;0.017
435.5;-0.007;-0.005;-0.005;0.002;-0.005;0.032;0.01;0.034;0.017;0.012
436;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.024;0.007
436.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.032;0.022;0.02
437;-0.005;-0.007;-0.005;0.002;-0.005;0.034;0.012;0.032;0.02;0.015
437.5;-0.01;-0.002;-0.005;0;-0.002;0.034;0.012;0.034;0.022;0.022
438;-0.007;-0.007;-0.002;0.002;-0.002;0.032;0.01;0.034;0.017;0.017
438.5;-0.007;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.034;0.022;0.02
439;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
439.5;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.01;0.034;0.02;0.02
440;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.02;0.017
440.5;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.034;0.02;0.02
441;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
441.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.032;0.022;0.017
442;-0.007;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.034;0.02;0.015
442.5;-0.007;-0.005;-0.005;0;-0.005;0.039;0.012;0.034;0.022;0.01
443;-0.007;-0.002;-0.002;0;-0.005;0.034;0.012;0.034;0.02;0.012
443.5;-0.007;-0.005;0;0.002;-0.007;0.037;0.01;0.034;0.02;0.017
444;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.02;0.017
444.5;-0.01;-0.007;-0.005;0.002;-0.005;0.039;0.015;0.032;0.022;0.017
445;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.037;0.02;0.017
445.5;-0.005;-0.005;-0.005;0.002;-0.002;0.034;0.012;0.034;0.022;0.017
446;-0.007;-0.005;-0.002;0.005;-0.005;0.039;0.012;0.037;0.02;0.022
446.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.037;0.022;0.02
447;-0.005;-0.002;0;0.005;-0.005;0.034;0.01;0.034;0.02;0.02
447.5;-0.007;-0.007;-0.002;0.002;-0.002;0.032;0.012;0.034;0.02;0.022
448;-0.005;-0.005;-0.002;0.005;-0.007;0.032;0.012;0.032;0.02;0.02
448.5;-0.005;-0.002;-0.002;0.002;-0.007;0.034;0.012;0.034;0.022;0.012
449;-0.005;-0.002;-0.005;0.005;-0.005;0.034;0.01;0.034;0.024;0.015
449.5;-0.007;-0.005;0;0.002;-0.005;0.034;0.01;0.034;0.02;0.02
450;-0.005;-0.005;-0.002;0.005;-0.002;0.037;0.012;0.034;0.02;0.017
450.5;-0.007;-0.005;0;0.005;-0.005;0.034;0.007;0.032;0.02;0.015
451;-0.005;-0.005;-0.005;0.002;-0.002;0.034;0.012;0.034;0.02;0.015
451.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.034;0.022;0.02
452;-0.005;-0.005;-0.002;0.002;-0.002;0.037;0.012;0.034;0.017;0.017
452.5;-0.005;-0.002;-0.002;0.002;-0.007;0.037;0.012;0.034;0.022;0.017
453;-0.005;-0.005;0;0.007;-0.005;0.034;0.01;0.034;0.02;0.02
453.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
454;-0.005;-0.005;-0.002;0.005;-0.005;0.032;0.012;0.034;0.017;0.022
454.5;-0.005;-0.002;-0.005;0.005;-0.005;0.034;0.012;0.034;0.022;0.017
455;-0.005;-0.007;0;0.002;-0.005;0.034;0.012;0.034;0.024;0.02
455.5;-0.005;-0.005;-0.002;0.002;-0.005;0.039;0.015;0.037;0.017;0.022
456;-0.007;-0.002;-0.002;0.005;-0.005;0.034;0.01;0.034;0.02;0.017
456.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.034;0.017;0.012
457;-0.005;-0.005;0;0.002;-0.005;0.034;0.01;0.034;0.022;0.017
457.5;-0.002;-0.005;-0.002;0.005;-0.005;0.034;0.01;0.037;0.015;0.02
458;-0.005;-0.002;-0.005;0.002;-0.005;0.034;0.01;0.034;0.022;0.017
458.5;-0.002;-0.002;0;0.005;-0.005;0.034;0.01;0.034;0.02;0.015
459;-0.005;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.034;0.022;0.017
459.5;-0.005;-0.002;-0.002;0.005;-0.005;0.037;0.012;0.034;0.017;0.02
460;-0.005;-0.002;-0.002;0.002;-0.005;0.034;0.012;0.034;0.02;0.012
460.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.032;0.024;0.017
461;-0.005;-0.005;0;0;-0.005;0.034;0.01;0.034;0.01;0.024
461.5;-0.005;-0.002;-0.005;0.005;-0.002;0.034;0.012;0.034;0.015;0.015
462;-0.007;-0.005;-0.002;0.007;-0.007;0.032;0.012;0.034;0.022;0.017
462.5;-0.007;-0.005;-0.002;0;-0.005;0.037;0.012;0.034;0.02;0.015
463;-0.005;-0.002;0;0.005;-0.005;0.034;0.012;0.034;0.022;0.017
463.5;-0.005;-0.005;-0.002;0.007;-0.005;0.037;0.012;0.034;0.017;0.027
464;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.012;0.032;0.017;0.017
464.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.022;0.017
465;-0.005;-0.002;-0.002;0.005;-0.005;0.034;0.012;0.034;0.024;0.02
465.5;-0.005;-0.002;-0.005;0.005;-0.002;0.037;0.012;0.037;0.017;0.022
466;-0.007;-0.002;-0.002;0.005;-0.005;0.032;0.01;0.034;0.02;0.017
466.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.032;0.024;0.01
467;-0.005;-0.002;-0.002;0.002;-0.007;0.034;0.012;0.034;0.022;0.017
467.5;-0.007;0;-0.005;0.005;-0.005;0.037;0.015;0.034;0.02;0.02
468;-0.005;-0.002;-0.002;0.005;-0.005;0.032;0.01;0.032;0.022;0.02
468.5;-0.007;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.037;0.02;0.02
469;-0.005;-0.002;0;0.005;-0.007;0.037;0.012;0.037;0.02;0.015
469.5;-0.005;-0.002;0;0.005;-0.005;0.037;0.012;0.034;0.022;0.017
470;-0.005;-0.005;-0.002;0.005;-0.002;0.037;0.015;0.034;0.017;0.017
470.5;-0.007;-0.005;-0.007;0.002;-0.005;0.037;0.012;0.034;0.02;0.017
471;-0.007;-0.005;-0.005;0.005;-0.005;0.034;0.015;0.037;0.02;0.015
471.5;-0.007;-0.002;-0.002;0.002;-0.005;0.032;0.012;0.034;0.02;0.02
472;-0.007;-0.005;-0.002;0.005;-0.002;0.032;0.012;0.032;0.017;0.017
472.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.032;0.022;0.02
473;-0.007;-0.002;-0.002;0.002;-0.002;0.039;0.015;0.039;0.017;0.02
473.5;-0.002;-0.002;-0.002;0;-0.005;0.034;0.012;0.032;0.02;0.015
474;-0.007;-0.002;0;0.002;-0.005;0.034;0.007;0.032;0.017;0.012
474.5;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
475;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
475.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.034;0.022;0.017
476;-0.007;-0.002;-0.007;0.002;-0.005;0.037;0.012;0.037;0.022;0.017
476.5;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.034;0.017;0.022
477;-0.005;-0.005;-0.005;0.005;-0.002;0.034;0.01;0.037;0.02;0.017
477.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.034;0.022;0.015
478;-0.005;-0.005;-0.002;0.002;-0.007;0.032;0.012;0.034;0.02;0.015
478.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.034;0.02;0.02
479;-0.007;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.034;0.02;0.017
479.5;-0.005;-0.005;-0.005;0.002;-0.005;0.032;0.007;0.032;0.02;0.022
480;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.034;0.02;0.015
480.5;-0.005;-0.005;-0.005;0.002;-0.005;0.032;0.007;0.029;0.022;0.015
481;-0.007;-0.007;-0.005;0.002;-0.002;0.032;0.012;0.034;0.02;0.015
481.5;-0.005;-0.002;-0.005;0.002;-0.005;0.034;0.015;0.034;0.022;0.02
482;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.015;0.034;0.02;0.017
482.5;-0.005;-0.007;-0.005;0;-0.002;0.034;0.01;0.034;0.02;0.02
483;-0.007;-0.007;-0.005;0;-0.005;0.034;0.012;0.034;0.02;0.015
483.5;-0.007;-0.007;-0.005;0;-0.007;0.037;0.012;0.034;0.02;0.022
484;-0.007;-0.005;-0.005;0;-0.007;0.032;0.01;0.034;0.02;0.017
484.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.034;0.02;0.017
485;-0.01;-0.005;-0.007;0;-0.005;0.034;0.012;0.034;0.02;0.02
485.5;-0.007;-0.005;-0.002;0;-0.002;0.034;0.01;0.032;0.017;0.017
486;-0.007;-0.005;-0.005;0;-0.005;0.034;0.01;0.034;0.022;0.01
486.5;-0.007;-0.005;-0.005;0.002;-0.002;0.037;0.01;0.032;0.02;0.015
487;-0.007;-0.007;-0.005;0;-0.005;0.034;0.01;0.034;0.022;0.015
487.5;-0.007;-0.002;-0.005;0;-0.005;0.034;0.012;0.034;0.02;0.015
488;-0.007;-0.005;-0.002;0.002;-0.007;0.034;0.01;0.034;0.02;0.02
488.5;-0.005;-0.007;-0.005;0.002;-0.005;0.034;0.015;0.034;0.02;0.02
489;-0.005;-0.005;-0.005;0.002;-0.007;0.034;0.012;0.032;0.02;0.017
489.5;-0.005;-0.005;-0.005;0;-0.005;0.034;0.015;0.034;0.022;0.02
490;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.015;0.037;0.017;0.017
490.5;-0.01;-0.007;-0.005;0;-0.005;0.034;0.01;0.034;0.02;0.02
491;-0.005;-0.002;-0.002;0;-0.005;0.037;0.01;0.034;0.02;0.017
491.5;-0.005;-0.005;-0.005;-0.002;-0.005;0.032;0.012;0.032;0.02;0.02
492;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.034;0.017;0.02
492.5;-0.005;-0.007;-0.002;0.002;-0.005;0.034;0.012;0.034;0.02;0.017
493;-0.007;-0.007;-0.002;0;-0.005;0.034;0.012;0.034;0.02;0.015
493.5;-0.007;-0.005;0;0.002;-0.005;0.032;0.01;0.032;0.015;0.017
494;-0.007;-0.007;-0.007;0.002;-0.005;0.034;0.01;0.034;0.02;0.015
494.5;-0.007;-0.005;-0.005;0.002;-0.002;0.037;0.015;0.037;0.02;0.02
495;-0.007;-0.005;-0.002;0;-0.005;0.034;0.015;0.032;0.02;0.017
495.5;-0.005;-0.007;-0.005;0.002;-0.002;0.034;0.012;0.032;0.022;0.015
496;-0.005;-0.007;-0.002;0;-0.002;0.034;0.012;0.034;0.017;0.017
496.5;-0.007;-0.005;-0.005;0.002;-0.007;0.037;0.01;0.032;0.017;0.02
497;-0.007;-0.007;-0.005;0.002;-0.007;0.034;0.01;0.034;0.02;0.017
497.5;-0.007;-0.005;-0.005;0;-0.002;0.034;0.012;0.034;0.02;0.017
498;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.015
498.5;-0.005;-0.005;0;0;-0.005;0.034;0.012;0.034;0.017;0.029
499;-0.007;-0.005;-0.002;0;-0.005;0.032;0.012;0.034;0.022;0.02
499.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.012;0.032;0.02;0.017
500;-0.005;-0.005;0;0;-0.005;0.034;0.01;0.034;0.015;0.012
500.5;-0.007;-0.007;-0.007;0.002;-0.005;0.032;0.012;0.032;0.022;0.017
501;-0.007;-0.005;-0.002;0;-0.005;0.029;0.012;0.034;0.017;0.017
501.5;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.01;0.032;0.015;0.015
502;-0.007;-0.002;-0.005;0.005;-0.005;0.032;0.01;0.034;0.024;0.017
502.5;-0.005;-0.002;-0.002;0.005;-0.005;0.034;0.012;0.034;0.017;0.02
503;-0.007;-0.007;-0.005;0.002;-0.005;0.037;0.012;0.034;0.017;0.02
503.5;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.02;0.017
504;-0.005;-0.005;-0.005;0;-0.005;0.037;0.015;0.039;0.022;0.015
504.5;-0.005;-0.005;-0.002;0;-0.002;0.037;0.012;0.034;0.022;0.015
505;-0.007;-0.005;-0.002;0.002;-0.007;0.034;0.01;0.034;0.017;0.02
505.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.015;0.037;0.017;0.02
506;-0.005;-0.007;-0.005;0.002;-0.005;0.034;0.012;0.034;0.022;0.017
506.5;-0.005;-0.002;-0.005;0.005;-0.005;0.029;0.01;0.034;0.017;0.017
507;-0.005;-0.005;-0.002;0.005;-0.005;0.032;0.01;0.034;0.022;0.015
507.5;-0.007;-0.005;-0.002;0.002;-0.007;0.034;0.012;0.034;0.02;0.017
508;-0.007;-0.007;-0.002;0.002;-0.005;0.034;0.012;0.034;0.022;0.02
508.5;-0.005;-0.005;-0.002;0.002;-0.007;0.034;0.015;0.034;0.02;0.017
509;-0.007;-0.005;0;0.002;-0.007;0.032;0.012;0.037;0.017;0.017
509.5;-0.002;-0.005;-0.002;0.002;-0.002;0.034;0.012;0.032;0.017;0.02
510;-0.007;-0.007;-0.007;0;-0.005;0.037;0.012;0.034;0.02;0.017
510.5;-0.005;-0.005;-0.002;0.005;-0.005;0.034;0.01;0.034;0.017;0.015
511;-0.007;-0.005;-0.005;0.002;-0.005;0.032;0.012;0.032;0.024;0.017
511.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.017;0.022
512;-0.005;-0.002;-0.005;0.005;-0.005;0.034;0.01;0.034;0.022;0.02
512.5;-0.007;-0.005;-0.002;0.005;-0.002;0.034;0.012;0.034;0.02;0.012
513;-0.007;-0.002;-0.002;0.002;-0.005;0.032;0.01;0.032;0.02;0.012
513.5;-0.007;-0.005;-0.002;0.002;-0.002;0.037;0.012;0.032;0.02;0.02
514;-0.005;-0.002;0;0.002;-0.005;0.032;0.01;0.034;0.02;0.02
514.5;-0.007;-0.005;0;0.005;-0.005;0.034;0.015;0.034;0.02;0.017
515;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.017;0.015
515.5;-0.005;-0.002;0;0.005;-0.005;0.037;0.012;0.034;0.02;0.02
516;-0.005;-0.002;0;0.002;-0.005;0.034;0.012;0.034;0.022;0.015
516.5;-0.005;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.034;0.02;0.02
517;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.034;0.017;0.017
517.5;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.034;0.02;0.024
518;-0.005;-0.005;-0.005;0.002;-0.007;0.032;0.012;0.037;0.022;0.02
518.5;-0.005;-0.002;-0.002;0.005;-0.002;0.032;0.015;0.034;0.017;0.024
519;-0.005;-0.002;-0.002;0.005;-0.005;0.037;0.012;0.034;0.017;0.015
519.5;-0.005;-0.005;-0.005;0.002;-0.002;0.034;0.01;0.034;0.017;0.02
520;-0.005;-0.002;-0.005;0.005;-0.005;0.034;0.01;0.034;0.02;0.02
520.5;-0.005;-0.005;0;0.005;-0.005;0.037;0.012;0.034;0.02;0.02
521;-0.005;-0.002;-0.002;0.005;-0.005;0.034;0.01;0.034;0.015;0.015
521.5;-0.007;-0.005;-0.005;0;-0.002;0.034;0.01;0.032;0.02;0.017
522;-0.007;-0.002;-0.005;0.002;-0.005;0.034;0.01;0.037;0.02;0.015
522.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.032;0.022;0.015
523;-0.005;-0.002;0;0.002;-0.002;0.034;0.012;0.037;0.017;0.017
523.5;-0.007;-0.005;-0.005;0.005;-0.002;0.039;0.012;0.037;0.02;0.007
524;-0.007;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.034;0.024;0.017
524.5;-0.007;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.034;0.017;0.017
525;-0.005;-0.005;-0.002;0.005;-0.005;0.037;0.012;0.034;0.022;0.015
525.5;-0.01;-0.005;-0.002;0.005;-0.002;0.039;0.015;0.039;0.015;0.024
526;-0.005;-0.002;-0.002;0.002;-0.005;0.034;0.012;0.037;0.017;0.017
526.5;-0.007;-0.007;-0.005;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
527;-0.005;-0.002;0;0.005;-0.002;0.034;0.01;0.034;0.02;0.017
527.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.017;0.017
528;-0.005;-0.007;-0.002;0.005;-0.002;0.034;0.012;0.037;0.02;0.022
528.5;-0.005;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.034;0.017;0.02
529;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.034;0.022;0.017
529.5;-0.007;-0.005;0;0.002;-0.005;0.034;0.012;0.034;0.017;0.017
530;-0.005;-0.002;-0.002;0.002;-0.002;0.037;0.012;0.034;0.017;0.015
530.5;-0.005;-0.002;-0.002;0.002;-0.007;0.037;0.01;0.034;0.02;0.01
531;-0.007;-0.002;0;0.002;-0.002;0.037;0.012;0.037;0.02;0.012
531.5;-0.005;-0.005;-0.002;0.005;-0.005;0.037;0.012;0.034;0.022;0.015
532;-0.005;-0.002;-0.002;0.002;-0.002;0.032;0.012;0.032;0.015;0.02
532.5;-0.005;-0.005;0;0.002;-0.005;0.034;0.01;0.032;0.02;0.015
533;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.015;0.034;0.024;0.017
533.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.034;0.017;0.02
534;-0.005;-0.005;-0.002;0.005;-0.002;0.034;0.01;0.034;0.017;0.015
534.5;-0.007;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.037;0.027;0.022
535;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.017;0.017
535.5;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.032;0.017;0.02
536;-0.005;-0.005;-0.005;0.005;-0.005;0.037;0.015;0.037;0.02;0.02
536.5;-0.007;-0.005;-0.005;0.005;-0.007;0.034;0.01;0.034;0.015;0.024
537;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.02;0.017
537.5;-0.005;-0.002;0;0.005;-0.005;0.039;0.012;0.032;0.017;0.015
538;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.015;0.037;0.017;0.012
538.5;-0.007;-0.007;-0.002;0;-0.005;0.039;0.012;0.034;0.017;0.02
539;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.037;0.017;0.015
539.5;-0.007;-0.007;-0.007;0.002;-0.005;0.037;0.015;0.034;0.024;0.017
540;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.015;0.017
540.5;-0.007;-0.002;-0.005;0.002;-0.005;0.034;0.015;0.034;0.017;0.017
541;-0.007;-0.007;-0.002;0.002;-0.005;0.034;0.01;0.032;0.02;0.015
541.5;-0.007;-0.007;-0.002;0.002;-0.002;0.032;0.01;0.034;0.017;0.02
542;-0.005;-0.005;-0.002;0;-0.005;0.034;0.012;0.034;0.017;0.012
542.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.022
543;-0.005;-0.005;-0.007;0;-0.005;0.034;0.012;0.034;0.022;0.022
543.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.034;0.02;0.02
544;-0.007;-0.002;-0.005;0.002;-0.005;0.032;0.012;0.037;0.02;0.017
544.5;-0.007;-0.005;-0.007;0.002;-0.007;0.034;0.01;0.034;0.017;0.02
545;-0.01;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.037;0.017;0.022
545.5;-0.007;-0.007;-0.002;0;-0.005;0.037;0.012;0.034;0.02;0.022
546;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.017;0.012
546.5;-0.005;-0.005;-0.007;0;-0.002;0.037;0.012;0.034;0.02;0.015
547;-0.007;-0.01;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.015
547.5;-0.007;-0.005;-0.007;0;-0.007;0.034;0.01;0.034;0.017;0.02
548;-0.007;-0.007;-0.002;0.002;-0.005;0.034;0.01;0.034;0.017;0.015
548.5;-0.005;-0.007;-0.002;0;-0.005;0.034;0.012;0.032;0.015;0.022
549;-0.007;-0.007;-0.002;0.002;-0.007;0.037;0.012;0.037;0.015;0.017
549.5;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.012;0.034;0.02;0.015
550;-0.007;-0.005;-0.005;0;-0.007;0.034;0.01;0.037;0.017;0.015
550.5;-0.005;-0.007;-0.007;0.002;-0.002;0.034;0.012;0.037;0.02;0.022
551;-0.007;-0.007;-0.002;0;-0.005;0.037;0.012;0.034;0.017;0.02
551.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.017;0.039;0.015;0.02
552;-0.007;-0.007;-0.005;0.002;-0.007;0.034;0.01;0.034;0.02;0.017
552.5;-0.007;-0.005;-0.002;0;-0.007;0.037;0.015;0.034;0.017;0.02
553;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.037;0.02;0.02
553.5;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.012;0.034;0.02;0.022
554;-0.005;-0.005;-0.002;0;-0.005;0.034;0.012;0.034;0.017;0.015
554.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.01;0.037;0.02;0.007
555;-0.007;-0.007;-0.005;0.002;-0.007;0.037;0.012;0.034;0.017;0.022
555.5;-0.005;-0.007;-0.005;0;-0.005;0.034;0.012;0.037;0.015;0.024
556;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.034;0.02;0.012
556.5;-0.007;-0.007;-0.007;0;-0.007;0.037;0.015;0.037;0.017;0.01
557;-0.007;-0.007;-0.005;0;-0.002;0.037;0.015;0.037;0.02;0.015
557.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.037;0.022;0.017
558;-0.01;-0.005;-0.007;0;-0.002;0.034;0.01;0.034;0.017;0.017
558.5;-0.005;-0.007;-0.005;0.005;-0.005;0.034;0.01;0.034;0.02;0.02
559;-0.005;-0.005;-0.005;0.002;-0.002;0.034;0.012;0.034;0.02;0.017
559.5;-0.005;-0.007;-0.005;0.002;-0.005;0.034;0.012;0.037;0.02;0.02
