time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10;ch 11;ch 12;ch 13;ch 14
4828;0.061;0.078;0.076;0.142;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.01;0.017
4829;0.061;0.076;0.076;0.139;-0.005;0;-0.002;0.002;0.024;0.015;0.007;0.034;0.005;0.012
4830;0.066;0.076;0.078;0.144;-0.007;-0.002;0;0.005;0.024;0.012;0.007;0.032;0.007;0.015
4831;0.061;0.078;0.085;0.142;-0.005;-0.002;0;0.005;0.024;0.012;0.007;0.032;0.005;0.012
4832;0.061;0.078;0.078;0.144;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.037;0.005;0.015
4833;0.063;0.076;0.085;0.139;-0.007;0;-0.002;0.005;0.024;0.012;0.01;0.034;0.005;0.012
4834;0.063;0.081;0.088;0.144;-0.005;-0.002;0;0.005;0.027;0.017;0.01;0.034;0.007;0.015
4835;0.066;0.078;0.088;0.142;-0.007;-0.002;0;0.005;0.024;0.012;0.007;0.032;0.007;0.015
4836;0.071;0.076;0.083;0.139;-0.005;-0.002;0;0.005;0.024;0.017;0.01;0.034;0.005;0.012
4837;0.073;0.078;0.085;0.137;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.007;0.034;0.007;0.02
4838;0.073;0.085;0.081;0.139;-0.002;-0.002;0;0.005;0.027;0.015;0.007;0.032;0.01;0.017
4839;0.076;0.085;0.085;0.132;-0.005;-0.002;-0.002;0.007;0.022;0.012;0.007;0.032;0.007;0.015
4840;0.076;0.085;0.081;0.132;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.007;0.034;0.01;0.02
4841;0.078;0.09;0.081;0.132;-0.002;-0.002;0;0.005;0.027;0.015;0.007;0.034;0.007;0.015
4842;0.076;0.09;0.078;0.134;-0.007;-0.002;0;0.002;0.024;0.012;0.007;0.032;0.007;0.017
4843;0.076;0.085;0.078;0.134;-0.005;-0.005;0;0.005;0.024;0.015;0.007;0.034;0.007;0.017
4844;0.078;0.085;0.083;0.134;-0.005;-0.005;0;0.005;0.027;0.015;0.01;0.032;0.005;0.012
4845;0.073;0.088;0.078;0.132;-0.005;-0.005;0;0.005;0.024;0.015;0.007;0.032;0.007;0.017
4846;0.073;0.085;0.081;0.134;-0.005;0;0;0.007;0.027;0.015;0.01;0.034;0.007;0.015
4847;0.071;0.081;0.083;0.132;-0.002;0;0;0.005;0.022;0.015;0.01;0.034;0.005;0.012
4848;0.066;0.081;0.083;0.132;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.007;0.017
4849;0.066;0.081;0.083;0.132;-0.005;-0.002;0;0.002;0.024;0.015;0.007;0.032;0.005;0.015
4850;0.061;0.078;0.088;0.129;-0.005;0;0;0.005;0.027;0.017;0.01;0.034;0.007;0.015
4851;0.061;0.073;0.088;0.129;-0.002;-0.002;0;0.005;0.027;0.015;0.012;0.034;0.007;0.015
4852;0.063;0.076;0.09;0.129;-0.005;-0.002;0;0.005;0.027;0.012;0.007;0.034;0.007;0.015
4853;0.061;0.073;0.088;0.125;-0.002;-0.005;0;0.002;0.027;0.015;0.01;0.034;0.007;0.02
4854;0.063;0.071;0.093;0.127;-0.005;-0.002;0.002;0.002;0.027;0.017;0.012;0.034;0.005;0.015
4855;0.063;0.076;0.09;0.127;-0.002;-0.002;0;0.005;0.024;0.017;0.007;0.034;0.007;0.02
4856;0.068;0.076;0.093;0.127;-0.007;-0.005;0;0.005;0.027;0.015;0.007;0.034;0.005;0.015
4857;0.068;0.076;0.088;0.127;-0.007;-0.005;0.002;0.005;0.024;0.015;0.01;0.037;0.007;0.02
4858;0.068;0.071;0.085;0.129;-0.002;0;0;0.002;0.024;0.012;0.01;0.032;0.005;0.017
4859;0.073;0.073;0.09;0.129;-0.005;-0.002;0;0.005;0.024;0.012;0.007;0.034;0.007;0.017
4860;0.076;0.071;0.098;0.129;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.034;0.007;0.017
4861;0.076;0.068;0.112;0.127;-0.005;-0.005;0;0.005;0.027;0.017;0.01;0.034;0.002;0.015
4862;0.078;0.073;0.164;0.129;-0.005;-0.002;0;0.005;0.027;0.012;0.01;0.037;0.005;0.017
4863;0.081;0.071;0.483;0.127;-0.005;-0.005;0;0.005;0.027;0.017;0.01;0.034;0.007;0.017
4864;0.073;0.071;0.601;0.129;-0.005;-0.002;0;0.007;0.024;0.012;0.01;0.034;0.005;0.017
4865;0.078;0.068;4.592;0.127;-0.005;-0.002;0;0.007;0.027;0.015;0.01;0.034;0.007;0.02
4866;0.078;0.068;4.155;0.125;-0.007;-0.005;0;0.005;0.027;0.015;0.01;0.037;0.007;0.017
4867;0.078;0.071;1.265;0.127;-0.007;-0.002;0;0.005;0.022;0.012;0.01;0.032;0.005;0.017
4868;0.076;0.073;4.187;0.127;-0.005;-0.005;0;0.005;0.027;0.012;0.01;0.034;0.005;0.017
4869;0.076;0.076;4.998;0.127;-0.005;-0.005;0.002;0.007;0.024;0.015;0.007;0.034;0.007;0.02
4870;0.073;0.073;4.998;0.127;-0.005;-0.002;0;0.002;0.029;0.012;0.01;0.034;0.005;0.015
4871;0.071;0.073;4.998;0.127;-0.005;-0.002;0;0.005;0.024;0.015;0.01;0.034;0.005;0.02
4872;0.068;0.076;4.998;0.127;-0.005;-0.005;-0.005;0.007;0.027;0.017;0.01;0.037;0.007;0.02
4873;0.068;0.076;4.998;0.127;-0.007;-0.002;-0.002;0.005;0.024;0.012;0.005;0.029;0.007;0.015
4874;0.068;0.076;4.998;0.127;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.007;0.017
4875;0.066;0.078;4.998;0.129;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.037;0.01;0.02
4876;0.068;0.078;4.998;0.127;-0.007;-0.005;0;0.005;0.024;0.015;0.01;0.034;0.01;0.017
4877;0.066;0.076;4.998;0.129;-0.005;-0.005;0;0.002;0.024;0.01;0.007;0.032;0.007;0.017
4878;0.066;0.081;4.998;0.127;-0.002;-0.002;0;0.005;0.027;0.015;0.01;0.037;0.007;0.017
4879;0.066;0.083;4.998;0.132;-0.007;-0.005;0;0.002;0.027;0.012;0.01;0.034;0.01;0.017
4880;0.066;0.083;4.998;0.132;-0.005;-0.002;0;0.005;0.024;0.015;0.012;0.034;0.002;0.012
4881;0.063;0.083;4.998;0.132;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.007;0.017
4882;0.066;0.083;4.998;0.129;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.007;0.017
4883;0.066;0.083;2.886;0.129;-0.005;-0.005;0.002;0.005;0.027;0.012;0.007;0.034;0.007;0.015
4884;0.068;0.081;1.428;0.129;-0.005;-0.002;0;0.005;0.024;0.017;0.01;0.034;0.007;0.017
4885;0.068;0.085;0.735;0.129;-0.002;-0.002;0;0.005;0.027;0.012;0.01;0.037;0.007;0.02
4886;0.068;0.085;0.366;0.127;-0.005;-0.002;0;0.005;0.024;0.012;0.007;0.034;0.007;0.02
4887;0.073;0.085;0.195;0.129;-0.005;-0.005;0.002;0.005;0.027;0.015;0.012;0.037;0.007;0.017
4888;0.073;0.083;0.122;0.127;-0.005;-0.002;-0.002;0.005;0.027;0.012;0.01;0.034;0.01;0.02
4889;0.073;0.083;0.093;0.129;-0.005;-0.005;0;0.005;0.029;0.02;0.012;0.037;0.007;0.015
4890;0.076;0.081;0.076;0.129;-0.002;-0.005;0;0.005;0.027;0.015;0.012;0.034;0.007;0.017
4891;0.076;0.085;0.063;0.132;-0.005;-0.002;0.002;0.002;0.027;0.015;0.01;0.037;0.007;0.017
4892;0.076;0.085;0.056;0.129;-0.005;-0.002;0;0.007;0.024;0.015;0.01;0.037;0.005;0.017
4893;0.076;0.083;0.054;0.134;-0.005;-0.002;-0.002;0.005;0.027;0.015;0.01;0.034;0.005;0.017
4894;0.081;0.083;0.049;0.132;-0.007;-0.005;0;0.005;0.022;0.015;0.007;0.034;0.007;0.017
4895;0.078;0.083;0.051;0.132;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.005;0.02
4896;0.081;0.081;0.049;0.132;-0.002;-0.002;0;0.005;0.024;0.015;0.01;0.034;0.007;0.017
4897;0.081;0.081;0.051;0.129;-0.005;-0.005;0;0.005;0.022;0.012;0.007;0.034;0.007;0.017
4898;0.081;0.081;0.063;0.129;-0.007;-0.002;0;0.007;0.027;0.012;0.01;0.034;0.007;0.017
4899;0.083;0.081;0.068;0.129;-0.007;-0.005;0;0.005;0.022;0.012;0.01;0.034;0.007;0.02
4900;0.083;0.078;0.063;0.127;-0.002;-0.005;0.002;0.002;0.027;0.015;0.01;0.037;0.005;0.017
4901;0.085;0.078;0.063;0.129;-0.005;-0.002;0;0.005;0.027;0.012;0.01;0.034;0.007;0.017
4902;0.085;0.078;0.083;0.127;-0.007;-0.002;0;0.005;0.024;0.017;0.012;0.034;0.007;0.02
4903;0.083;0.071;0.247;0.127;-0.007;-0.002;-0.002;0.005;0.024;0.015;0.007;0.032;0.005;0.017
4904;0.083;0.071;0.354;0.127;-0.007;-0.002;0;0.005;0.024;0.015;0.01;0.037;0.007;0.022
4905;0.081;0.071;0.283;0.132;-0.005;-0.005;0.002;0.007;0.027;0.015;0.01;0.037;0.005;0.02
4906;0.081;0.068;0.322;0.132;-0.007;-0.007;0.002;0.005;0.024;0.012;0.01;0.037;0.007;0.02
4907;0.083;0.068;4.998;0.134;-0.005;-0.005;0;0.005;0.024;0.012;0.01;0.037;0.007;0.017
4908;0.083;0.068;4.998;0.129;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.034;0.005;0.017
4909;0.081;0.066;4.998;0.127;-0.005;-0.005;0;0.005;0.022;0.012;0.007;0.037;0.005;0.017
4910;0.081;0.066;4.998;0.122;-0.007;-0.005;0;0.005;0.027;0.015;0.007;0.039;0.007;0.015
4911;0.078;0.066;4.998;0.12;-0.005;-0.002;0;0.005;0.024;0.015;0.01;0.034;0.007;0.017
4912;0.078;0.066;4.998;0.117;-0.007;-0.005;-0.002;0.005;0.027;0.015;0.01;0.034;0.005;0.017
4913;0.078;0.071;4.998;0.117;-0.002;-0.005;-0.002;0.005;0.024;0.015;0.01;0.037;0.005;0.017
4914;0.078;0.066;4.998;0.117;-0.005;-0.002;0.002;0.005;0.024;0.015;0.007;0.034;0.007;0.017
4915;0.078;0.068;4.998;0.117;-0.005;-0.005;-0.002;0.002;0.024;0.012;0.007;0.034;0.01;0.02
4916;0.081;0.068;4.998;0.117;-0.005;-0.005;0;0.005;0.024;0.012;0.01;0.034;0.01;0.017
4917;0.078;0.068;4.998;0.117;-0.005;-0.002;0;0.005;0.022;0.012;0.007;0.034;0.007;0.02
4918;0.078;0.068;4.998;0.112;-0.002;-0.005;0;0.005;0.024;0.015;0.007;0.037;0.007;0.017
4919;0.078;0.071;4.998;0.117;-0.005;-0.002;0.002;0.007;0.024;0.015;0.007;0.034;0.005;0.017
4920;0.081;0.071;4.998;0.115;-0.005;-0.005;0;0.005;0.024;0.015;0.007;0.034;0.007;0.017
4921;0.085;0.068;4.998;0.112;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.01;0.02
4922;0.085;0.071;4.998;0.115;-0.005;-0.005;0;0.002;0.024;0.017;0.01;0.034;0.007;0.017
4923;0.085;0.068;4.998;0.112;-0.005;-0.005;0;0.005;0.024;0.015;0.005;0.037;0.007;0.017
4924;0.088;0.071;4.998;0.115;-0.005;-0.002;0;0.002;0.024;0.012;0.01;0.034;0.007;0.017
4925;0.083;0.071;4.998;0.11;-0.005;-0.005;0;0.002;0.02;0.012;0.01;0.032;0.007;0.02
4926;0.081;0.071;4.998;0.11;-0.007;-0.005;-0.002;0.005;0.024;0.012;0.01;0.034;0.007;0.017
4927;0.081;0.073;4.998;0.112;-0.005;-0.005;0.002;0.005;0.024;0.015;0.007;0.037;0.005;0.015
4928;0.078;0.071;4.998;0.11;-0.007;-0.005;0.002;0.002;0.024;0.017;0.01;0.034;0.007;0.017
4929;0.078;0.076;4.998;0.112;-0.002;-0.005;0;0.005;0.024;0.017;0.012;0.037;0.007;0.017
4930;0.076;0.073;4.998;0.107;-0.002;-0.005;0;0.007;0.024;0.017;0.007;0.034;0.007;0.015
4931;0.073;0.076;4.998;0.11;-0.005;-0.005;0;0.005;0.024;0.015;0.01;0.034;0.007;0.015
4932;0.071;0.073;4.998;0.107;-0.002;-0.005;0;0.007;0.024;0.015;0.007;0.034;0.005;0.017
4933;0.068;0.071;4.998;0.107;-0.005;-0.005;-0.002;0.005;0.024;0.015;0.007;0.032;0.01;0.02
4934;0.066;0.071;4.998;0.107;-0.002;-0.007;0;0.002;0.027;0.015;0.01;0.037;0.005;0.017
4935;0.066;0.071;4.998;0.105;-0.005;-0.007;0;0.005;0.022;0.012;0.007;0.034;0.007;0.02
4936;0.063;0.068;4.998;0.105;-0.005;-0.005;-0.002;0.005;0.024;0.015;0.007;0.037;0.005;0.017
4937;0.066;0.071;4.998;0.105;-0.002;-0.002;-0.002;0.005;0.022;0.015;0.007;0.034;0.007;0.015
4938;0.068;0.066;4.998;0.105;-0.002;-0.005;-0.002;0.002;0.024;0.015;0.01;0.037;0.007;0.017
4939;0.066;0.063;4.998;0.103;-0.002;-0.005;0;0.005;0.022;0.017;0.007;0.034;0.007;0.02
4940;0.068;0.063;4.998;0.105;-0.007;-0.005;-0.002;0.005;0.024;0.012;0.01;0.037;0.007;0.017
4941;0.063;0.063;4.998;0.105;-0.002;-0.002;-0.002;0.005;0.027;0.015;0.01;0.034;0.01;0.017
4942;0.066;0.063;4.998;0.105;-0.005;-0.005;-0.002;0.005;0.022;0.015;0.007;0.034;0.005;0.015
4943;0.066;0.066;4.998;0.107;-0.005;-0.005;0;0.002;0.027;0.017;0.01;0.034;0.007;0.017
4944;0.066;0.063;4.998;0.107;-0.002;-0.005;0;0.007;0.024;0.015;0.01;0.032;0.007;0.017
4945;0.068;0.063;4.998;0.105;-0.002;-0.002;0.002;0.005;0.024;0.015;0.007;0.037;0.007;0.017
4946;0.063;0.061;4.998;0.105;-0.007;-0.005;-0.002;0.005;0.027;0.015;0.01;0.034;0.007;0.015
4947;0.063;0.063;4.998;0.107;-0.007;-0.005;0;0.005;0.024;0.012;0.007;0.037;0.007;0.017
4948;0.063;0.066;4.998;0.105;-0.005;-0.005;0;0.005;0.024;0.012;0.007;0.037;0.01;0.02
4949;0.061;0.066;4.998;0.107;-0.005;-0.005;0;0.007;0.024;0.015;0.007;0.037;0.007;0.017
4950;0.061;0.068;4.998;0.105;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.01;0.034;0.007;0.017
4951;0.063;0.068;4.998;0.105;-0.005;-0.002;-0.002;0.005;0.024;0.012;0.007;0.034;0.007;0.017
4952;0.066;0.063;4.998;0.105;-0.007;-0.005;-0.002;0.005;0.024;0.015;0.007;0.037;0.007;0.017
4953;0.068;0.066;4.998;0.103;-0.005;-0.002;-0.002;0.002;0.022;0.017;0.01;0.034;0.01;0.017
4954;0.068;0.066;4.998;0.105;-0.002;-0.002;0;0.002;0.024;0.015;0.007;0.037;0.005;0.017
4955;0.068;0.066;4.998;0.1;-0.005;-0.005;-0.002;0.005;0.024;0.015;0.01;0.037;0.007;0.017
4956;0.071;0.068;4.998;0.1;-0.005;0;0;0.005;0.024;0.017;0.007;0.034;0.007;0.017
4957;0.071;0.071;4.998;0.1;-0.002;-0.002;0;0.002;0.022;0.015;0.01;0.034;0.007;0.017
4958;0.068;0.068;4.998;0.1;-0.002;-0.005;-0.002;0.002;0.027;0.015;0.01;0.034;0.007;0.017
4959;0.071;0.068;4.998;0.1;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.007;0.037;0.005;0.015
4960;0.073;0.068;4.998;0.1;-0.002;-0.002;0;0.002;0.024;0.012;0.007;0.034;0.007;0.017
4961;0.073;0.071;4.998;0.1;-0.002;-0.005;-0.002;0.005;0.027;0.015;0.01;0.037;0.01;0.017
4962;0.073;0.071;4.998;0.098;-0.002;-0.002;-0.002;0.005;0.024;0.012;0.007;0.037;0.007;0.015
4963;0.073;0.071;4.998;0.098;-0.002;-0.002;-0.002;0.002;0.024;0.015;0.007;0.034;0.005;0.015
4964;0.068;0.071;4.998;0.098;-0.002;-0.002;-0.002;0.005;0.024;0.012;0.01;0.034;0.01;0.02
4965;0.068;0.073;4.998;0.098;-0.005;-0.005;0;0.005;0.024;0.015;0.007;0.037;0.007;0.017
4966;0.071;0.071;4.998;0.1;-0.005;-0.005;0;0.005;0.024;0.012;0.01;0.039;0.007;0.017
4967;0.068;0.071;4.998;0.098;-0.005;-0.002;0;0.002;0.024;0.015;0.01;0.034;0.007;0.015
4968;0.073;0.071;4.998;0.103;-0.002;-0.002;0;0.005;0.022;0.015;0.01;0.034;0.005;0.015
4969;0.071;0.071;4.998;0.105;-0.007;-0.005;-0.002;0.005;0.024;0.015;0.01;0.034;0.007;0.017
4970;0.068;0.068;4.998;0.117;-0.005;-0.005;0;0.005;0.022;0.015;0.007;0.037;0.007;0.015
4971;0.071;0.076;4.998;0.127;-0.007;-0.005;0;0.007;0.022;0.012;0.005;0.032;0.005;0.015
4972;0.068;0.071;4.998;0.134;-0.002;-0.005;-0.005;0.002;0.024;0.012;0.007;0.034;0.007;0.02
4973;0.071;0.071;4.998;0.142;-0.005;-0.005;-0.002;0.005;0.024;0.012;0.007;0.034;0.007;0.017
4974;0.068;0.071;4.998;0.166;-0.005;-0.002;-0.002;0.002;0.022;0.015;0.007;0.034;0.005;0.017
4975;0.073;0.071;4.998;0.195;-0.005;-0.005;-0.002;0.005;0.024;0.012;0.007;0.037;0.007;0.017
4976;0.073;0.071;4.998;0.195;-0.002;-0.002;0;0.005;0.024;0.012;0.007;0.034;0.01;0.017
4977;0.076;0.073;4.998;0.203;-0.005;-0.002;-0.002;0.005;0.022;0.015;0.01;0.037;0.007;0.015
4978;0.073;0.073;4.998;0.203;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.01;0.034;0.01;0.015
4979;0.073;0.071;4.998;0.193;-0.002;-0.002;0;0.005;0.022;0.012;0.007;0.034;0.005;0.017
4980;0.076;0.076;4.998;0.171;-0.002;-0.002;-0.002;0.005;0.022;0.015;0.01;0.037;0.007;0.017
4981;0.073;0.073;4.998;0.181;-0.005;-0.005;0;0.005;0.024;0.015;0.01;0.037;0.005;0.017
4982;0.073;0.073;4.998;0.171;-0.002;-0.005;0;0.005;0.022;0.015;0.01;0.034;0.007;0.017
4983;0.076;0.073;4.998;0.166;0;-0.002;0;0.005;0.024;0.012;0.01;0.034;0.007;0.015
4984;0.073;0.071;4.998;0.176;-0.005;-0.002;0;0.005;0.022;0.015;0.012;0.034;0.007;0.017
4985;0.073;0.076;4.998;0.176;-0.005;-0.005;0;0.002;0.029;0.017;0.012;0.039;0.007;0.02
4986;0.076;0.073;4.998;0.181;-0.002;-0.002;-0.002;0.005;0.024;0.017;0.007;0.034;0.007;0.012
4987;0.071;0.073;4.998;0.188;-0.002;-0.005;0;0.002;0.022;0.012;0.01;0.037;0.005;0.017
4988;0.071;0.073;4.998;0.181;-0.002;-0.002;-0.002;0.002;0.022;0.015;0.007;0.034;0.007;0.015
4989;0.071;0.076;4.998;0.183;-0.005;-0.005;0;0.005;0.024;0.012;0.007;0.032;0.007;0.017
4990;0.066;0.076;4.998;0.181;-0.005;-0.005;0;0.005;0.022;0.012;0.01;0.034;0.01;0.017
4991;0.073;0.073;4.998;0.181;-0.002;-0.002;0;0.005;0.027;0.015;0.007;0.034;0.007;0.02
4992;0.071;0.071;4.998;0.181;-0.005;-0.005;-0.002;0.005;0.024;0.015;0.01;0.037;0.007;0.017
4993;0.073;0.071;4.998;0.176;-0.007;-0.002;0;0.005;0.024;0.015;0.01;0.034;0.007;0.017
4994;0.068;0.071;4.998;0.164;-0.005;-0.005;-0.002;0.005;0.024;0.015;0.007;0.034;0.007;0.012
4995;0.066;0.071;4.998;0.164;-0.005;-0.005;0;0.002;0.022;0.012;0.007;0.037;0.015;0.022
4996;0.071;0.071;2.642;0.161;-0.005;-0.002;0;0.005;0.022;0.015;0.01;0.034;0.005;0.015
4997;0.068;0.071;1.311;0.161;-0.005;-0.005;0;0.005;0.027;0.017;0.01;0.037;0.007;0.017
4998;0.071;0.071;0.698;0.149;0;-0.002;0;0.005;0.024;0.015;0.01;0.034;0.007;0.017
4999;0.073;0.068;0.435;0.156;-0.005;-0.007;-0.002;0.005;0.024;0.015;0.012;0.037;0.007;0.017
5000;0.068;0.071;0.308;0.142;-0.002;-0.005;0;0.005;0.024;0.015;0.01;0.034;0.007;0.015
5001;0.068;0.071;0.273;0.146;-0.005;-0.005;0;0.007;0.022;0.015;0.005;0.032;0.005;0.017
5002;0.066;0.073;0.225;0.149;-0.005;-0.005;-0.002;0.005;0.024;0.015;0.01;0.037;0.01;0.015
5003;0.066;0.073;0.234;0.139;-0.005;-0.007;0;0.005;0.022;0.015;0.007;0.034;0.007;0.017
5004;0.063;0.073;0.459;0.144;-0.002;-0.002;-0.002;0.005;0.024;0.015;0.01;0.034;0.012;0.022
5005;0.061;0.071;0.312;0.142;-0.005;-0.007;-0.002;0.005;0.024;0.015;0.007;0.034;0.007;0.017
5006;0.061;0.076;0.413;0.139;-0.005;-0.002;0;0.005;0.024;0.012;0.01;0.034;0.007;0.017
5007;0.063;0.071;1.484;0.142;-0.005;-0.002;0;0.005;0.022;0.015;0.007;0.032;0.007;0.017
5008;0.063;0.073;1.367;0.132;-0.007;-0.005;0;0.002;0.024;0.012;0.01;0.034;0.005;0.017
5009;0.068;0.071;1.289;0.137;-0.005;-0.002;0;0.005;0.024;0.015;0.007;0.034;0.007;0.012
5010;0.068;0.071;1.213;0.134;-0.002;0;0;0.007;0.024;0.015;0.01;0.037;0.005;0.012
5011;0.071;0.071;2.195;0.129;-0.005;-0.005;0;0.007;0.027;0.015;0.012;0.039;0.005;0.015
5012;0.073;0.071;4.998;0.144;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.01;0.034;0.007;0.015
5013;0.076;0.068;4.998;0.142;-0.005;-0.005;-0.002;0.002;0.024;0.015;0.01;0.034;0.007;0.017
5014;0.078;0.063;4.998;0.134;-0.005;-0.002;0;0.002;0.024;0.017;0.01;0.037;0.01;0.015
5015;0.083;0.066;4.998;0.142;-0.007;-0.005;-0.002;0.002;0.022;0.012;0.01;0.034;0.007;0.017
5016;0.083;0.066;4.998;0.139;-0.007;-0.002;0;0.005;0.024;0.015;0.01;0.037;0.005;0.017
5017;0.085;0.063;4.998;0.142;-0.007;-0.007;0;0.002;0.022;0.015;0.01;0.037;0.01;0.02
5018;0.088;0.061;4.998;0.146;-0.005;-0.002;0;0.002;0.022;0.012;0.007;0.032;0.007;0.02
5019;0.083;0.061;4.998;0.142;-0.002;-0.005;-0.002;0.005;0.024;0.017;0.01;0.037;0.007;0.015
5020;0.083;0.061;3.296;0.132;-0.005;-0.005;0;0.005;0.022;0.015;0.007;0.034;0.005;0.015
5021;0.081;0.061;0.994;0.134;-0.005;-0.005;-0.002;0.005;0.024;0.012;0.007;0.034;0.007;0.017
5022;0.076;0.059;0.496;0.132;-0.005;-0.007;-0.002;0.005;0.027;0.015;0.01;0.037;0.007;0.017
5023;0.073;0.061;0.273;0.137;0;-0.005;0;0.002;0.022;0.015;0.007;0.037;0.007;0.017
5024;0.068;0.059;0.178;0.137;-0.002;-0.002;0.002;0.005;0.024;0.015;0.012;0.034;0.007;0.02
5025;0.068;0.059;0.129;0.134;0;-0.005;0;0.005;0.024;0.015;0.01;0.037;0.01;0.017
5026;0.068;0.061;0.095;0.132;-0.005;-0.002;0;0.002;0.024;0.015;0.01;0.034;0.012;0.02
5027;0.066;0.061;0.088;0.129;0;-0.005;0;0.005;0.022;0.015;0.01;0.032;0.007;0.015
5028;0.063;0.063;0.093;0.129;-0.002;-0.002;0.002;0.005;0.022;0.012;0.01;0.034;0.007;0.015
5029;0.063;0.061;0.1;0.137;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.01;0.034;0.007;0.012
5030;0.066;0.063;0.103;0.139;-0.002;-0.005;-0.002;0.002;0.024;0.015;0.007;0.034;0.007;0.015
5031;0.068;0.063;0.095;0.137;-0.002;-0.005;-0.002;0.005;0.024;0.012;0.01;0.037;0.007;0.02
5032;0.066;0.066;0.098;0.129;-0.005;-0.002;-0.002;0.002;0.027;0.012;0.007;0.037;0.002;0.015
5033;0.066;0.066;0.127;0.127;-0.002;-0.002;0.002;0.002;0.022;0.015;0.01;0.034;0.007;0.02
5034;0.068;0.071;0.286;0.129;-0.005;-0.005;0;0.005;0.027;0.017;0.01;0.034;0.007;0.015
5035;0.068;0.073;0.291;0.134;-0.002;-0.002;0;0.005;0.022;0.012;0.007;0.034;0.005;0.017
5036;0.068;0.071;0.188;0.129;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.034;0.007;0.015
5037;0.066;0.076;0.149;0.137;-0.005;-0.002;0.002;0.005;0.027;0.015;0.01;0.034;0.01;0.02
5038;0.066;0.073;0.137;0.134;-0.005;-0.002;0.002;0.005;0.024;0.012;0.005;0.032;0.007;0.017
5039;0.066;0.073;0.315;0.129;-0.005;-0.002;0.002;0.007;0.024;0.015;0.007;0.034;0.005;0.015
5040;0.068;0.071;0.513;0.132;-0.007;-0.002;0.002;0.007;0.024;0.015;0.01;0.037;0.007;0.015
5041;0.071;0.073;0.862;0.134;-0.007;-0.005;0;0.002;0.027;0.017;0.015;0.039;0.007;0.017
5042;0.073;0.073;4.998;0.129;-0.007;-0.002;-0.002;0.005;0.027;0.017;0.01;0.034;0.007;0.012
5043;0.073;0.076;4.998;0.127;-0.005;-0.005;-0.002;0.005;0.024;0.012;0.007;0.032;0.007;0.017
5044;0.071;0.073;4.998;0.127;-0.007;-0.002;0;0.005;0.024;0.015;0.01;0.032;0.007;0.015
5045;0.068;0.073;4.998;0.127;-0.005;-0.005;0;0.002;0.027;0.015;0.007;0.039;0.01;0.017
5046;0.068;0.071;4.998;0.129;-0.005;-0.002;0.002;0.005;0.027;0.015;0.007;0.032;0.007;0.017
5047;0.066;0.073;4.998;0.127;-0.005;-0.002;0;0.005;0.024;0.012;0.007;0.034;0.007;0.015
5048;0.063;0.073;4.998;0.129;-0.005;-0.005;0.002;0.002;0.027;0.015;0.01;0.037;0.005;0.012
5049;0.061;0.073;4.998;0.125;-0.005;-0.005;0;0.005;0.027;0.015;0.01;0.034;0.007;0.015
5050;0.059;0.076;3.325;0.127;-0.005;-0.007;0;0.005;0.024;0.015;0.01;0.034;0.007;0.017
5051;0.056;0.076;1.582;0.132;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.034;0.007;0.015
5052;0.056;0.076;0.767;0.137;-0.005;-0.002;0;0.007;0.027;0.015;0.01;0.037;0.01;0.017
5053;0.054;0.073;0.396;0.137;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.034;0.005;0.017
5054;0.056;0.073;0.259;0.142;-0.002;-0.005;0;0.005;0.027;0.015;0.01;0.034;0.01;0.015
5055;0.056;0.076;0.393;0.144;-0.005;-0.005;0;0.005;0.027;0.012;0.01;0.034;0.007;0.015
5056;0.056;0.076;0.593;0.146;-0.005;-0.002;0;0.005;0.024;0.01;0.007;0.032;0.007;0.017
5057;0.056;0.076;0.771;0.146;-0.007;-0.005;0;0.002;0.027;0.012;0.007;0.034;0.007;0.015
5058;0.061;0.076;0.925;0.146;-0.005;-0.002;-0.002;0.005;0.024;0.015;0.007;0.032;0.007;0.015
5059;0.059;0.073;4.998;0.144;-0.005;-0.005;0;0.007;0.027;0.015;0.007;0.037;0.007;0.015
