time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
3663.5;0.896;-0.002;-0.007;0.005;-0.005;0.559;0.012;0.034;0.02;0.017
3664;0.95;-0.002;-0.005;0.002;-0.005;0.588;0.015;0.034;0.017;0.02
3664.5;0.928;0;-0.002;0.002;-0.002;0.603;0.012;0.032;0.017;0.017
3665;0.654;-0.005;-0.005;0;-0.002;0.615;0.017;0.034;0.015;0.017
3665.5;0.483;0;-0.005;0;-0.007;0.62;0.012;0.034;0.017;0.024
3666;0.479;-0.002;-0.005;0.005;-0.005;0.625;0.012;0.032;0.015;0.017
3666.5;0.647;-0.002;-0.005;0;-0.005;0.627;0.012;0.032;0.017;0.015
3667;0.688;-0.005;-0.005;0.002;-0.007;0.64;0.012;0.037;0.012;0.017
3667.5;0.53;-0.002;-0.005;0;-0.005;0.637;0.01;0.029;0.015;0.017
3668;0.359;-0.002;-0.002;0.002;-0.005;0.64;0.015;0.034;0.012;0.015
3668.5;0.356;-0.002;-0.005;0.002;-0.005;0.632;0.01;0.032;0.012;0.015
3669;0.444;-0.005;-0.002;0.002;-0.005;0.62;0.01;0.032;0.012;0.017
3669.5;0.496;-0.002;-0.005;0;-0.007;0.613;0.012;0.034;0.01;0.012
3670;0.525;-0.005;-0.005;0.002;-0.002;0.605;0.012;0.032;0.012;0.012
3670.5;0.488;0;-0.007;0.002;-0.005;0.61;0.01;0.032;0.015;0.012
3671;0.417;-0.002;-0.007;0;-0.005;0.618;0.012;0.032;0.012;0.017
3671.5;0.417;-0.002;-0.002;0.002;-0.005;0.635;0.01;0.027;0.012;0.017
3672;0.4;-0.002;-0.002;0;-0.005;0.671;0.01;0.032;0.012;0.02
3672.5;0.481;-0.002;-0.002;0.002;-0.005;0.728;0.01;0.029;0.012;0.015
3673;0.486;-0.005;-0.002;0.002;-0.002;0.808;0.012;0.034;0.012;0.017
3673.5;0.42;-0.002;-0.005;0.002;-0.005;0.901;0.012;0.029;0.015;0.02
3674;0.432;-0.005;-0.005;0.002;-0.005;1.001;0.015;0.032;0.015;0.02
3674.5;0.452;-0.005;-0.005;0;-0.002;1.077;0.015;0.032;0.015;0.02
3675;0.371;-0.005;-0.005;0;-0.007;1.138;0.012;0.032;0.015;0.022
3675.5;0.288;-0.002;-0.007;0;-0.005;1.184;0.015;0.034;0.017;0.02
3676;0.3;-0.005;-0.005;0.002;-0.005;1.218;0.017;0.034;0.015;0.02
3676.5;0.371;-0.005;-0.01;0.002;-0.005;1.24;0.015;0.032;0.017;0.015
3677;0.383;-0.005;-0.002;0;-0.002;1.265;0.012;0.032;0.015;0.015
3677.5;0.334;-0.005;-0.007;0.002;-0.002;1.296;0.015;0.034;0.017;0.017
3678;0.378;-0.007;-0.002;0.002;-0.005;1.35;0.015;0.034;0.017;0.01
3678.5;0.405;-0.007;-0.005;0.002;-0.007;1.404;0.015;0.034;0.015;0.015
3679;0.43;-0.005;-0.007;0;-0.005;1.462;0.017;0.037;0.015;0.02
3679.5;0.461;-0.007;-0.005;0.002;-0.007;1.519;0.017;0.034;0.02;0.017
3680;0.449;-0.002;-0.005;0;-0.007;1.584;0.017;0.034;0.017;0.02
3680.5;0.427;-0.002;-0.005;0.002;-0.005;1.643;0.02;0.037;0.017;0.02
3681;0.4;-0.002;-0.002;0.002;-0.005;1.699;0.017;0.034;0.017;0.02
3681.5;0.354;-0.002;-0.005;0.002;-0.005;1.755;0.02;0.039;0.02;0.02
3682;0.403;-0.002;-0.005;0;-0.005;1.814;0.017;0.034;0.02;0.024
3682.5;0.479;-0.002;-0.005;0.002;-0.005;1.877;0.022;0.042;0.017;0.024
3683;0.391;-0.002;-0.005;0.002;-0.005;1.931;0.017;0.034;0.02;0.022
3683.5;0.364;-0.005;-0.01;0;-0.005;1.978;0.017;0.037;0.02;0.024
3684;0.442;-0.005;-0.002;0.002;-0.005;2.012;0.022;0.039;0.015;0.029
3684.5;0.452;-0.005;-0.005;0;-0.005;2.029;0.017;0.037;0.02;0.017
3685;0.386;-0.002;-0.002;0.002;-0.005;2.036;0.02;0.037;0.02;0.024
3685.5;0.408;-0.002;-0.002;0.005;-0.005;2.041;0.02;0.039;0.02;0.024
3686;0.452;-0.002;-0.005;0.005;-0.005;2.039;0.02;0.037;0.02;0.02
3686.5;0.417;-0.005;-0.005;0.002;-0.005;2.024;0.017;0.037;0.017;0.02
3687;0.347;-0.002;0;0.002;-0.005;2.014;0.02;0.037;0.02;0.024
3687.5;0.386;-0.002;-0.007;0;-0.005;2;0.017;0.037;0.017;0.024
3688;0.461;0;-0.005;0;-0.005;1.995;0.02;0.039;0.02;0.02
3688.5;0.413;0;0;0.002;-0.005;1.98;0.017;0.037;0.02;0.017
3689;0.317;0;-0.005;0.005;-0.007;1.973;0.017;0.037;0.022;0.022
3689.5;0.33;-0.005;-0.005;0.002;-0.002;1.965;0.02;0.037;0.017;0.022
3690;0.369;-0.002;-0.005;0;-0.005;1.958;0.015;0.037;0.017;0.015
3690.5;0.4;-0.002;-0.005;0.005;-0.002;1.956;0.017;0.037;0.02;0.017
3691;0.417;-0.005;-0.002;0.002;-0.005;1.956;0.02;0.039;0.017;0.02
3691.5;0.369;0;-0.005;0.002;-0.005;1.948;0.017;0.034;0.02;0.02
3692;0.286;0;-0.005;0.002;-0.005;1.946;0.015;0.037;0.02;0.02
3692.5;0.242;-0.002;-0.002;0.005;-0.002;1.943;0.015;0.037;0.017;0.022
3693;0.33;-0.002;-0.007;0.002;-0.002;1.938;0.017;0.037;0.017;0.022
3693.5;0.366;-0.002;-0.005;0.002;-0.005;1.934;0.015;0.039;0.017;0.02
3694;0.305;-0.005;-0.005;0.002;-0.005;1.926;0.017;0.037;0.017;0.017
3694.5;0.195;-0.002;-0.002;0.005;-0.005;1.919;0.017;0.037;0.017;0.022
3695;0.227;-0.002;-0.005;0.005;-0.005;1.902;0.017;0.037;0.02;0.02
3695.5;0.344;-0.002;-0.002;0.002;-0.005;1.885;0.015;0.037;0.02;0.022
3696;0.312;-0.002;-0.005;0.005;-0.005;1.875;0.017;0.039;0.017;0.02
3696.5;0.264;-0.005;-0.005;0.002;-0.002;1.855;0.017;0.037;0.017;0.029
3697;0.291;-0.002;-0.005;0.005;-0.005;1.846;0.02;0.039;0.015;0.027
3697.5;0.291;-0.002;-0.002;0.005;-0.005;1.826;0.017;0.037;0.02;0.027
3698;0.283;-0.002;-0.007;0.002;-0.005;1.812;0.012;0.034;0.02;0.015
3698.5;0.291;0;-0.005;0.007;-0.002;1.802;0.017;0.037;0.017;0.017
3699;0.281;0;-0.005;0.002;-0.005;1.785;0.012;0.037;0.017;0.017
3699.5;0.256;-0.002;0.002;0.002;-0.007;1.77;0.012;0.032;0.015;0.017
3700;0.244;-0.002;-0.002;0.005;-0.002;1.758;0.015;0.037;0.017;0.017
3700.5;0.261;-0.002;-0.005;0.007;-0.005;1.743;0.012;0.034;0.02;0.015
3701;0.3;0;-0.005;0.002;-0.005;1.726;0.012;0.037;0.017;0.017
3701.5;0.261;0;-0.005;0.002;-0.002;1.709;0.017;0.037;0.017;0.02
3702;0.222;0;-0.002;0.005;-0.002;1.694;0.012;0.034;0.017;0.017
3702.5;0.261;-0.002;-0.005;0.005;-0.005;1.687;0.015;0.034;0.017;0.02
3703;0.283;0;-0.005;0.002;-0.005;1.675;0.012;0.037;0.02;0.017
3703.5;0.251;0.002;-0.002;0.002;-0.005;1.667;0.012;0.037;0.02;0.022
3704;0.237;0;-0.005;0.005;-0.005;1.66;0.017;0.037;0.017;0.02
3704.5;0.229;0.002;-0.002;0.005;-0.005;1.663;0.017;0.039;0.02;0.027
3705;0.259;-0.002;-0.002;0.007;-0.005;1.653;0.012;0.034;0.02;0.017
3705.5;0.271;-0.002;-0.002;0.007;-0.005;1.648;0.017;0.034;0.017;0.02
3706;0.247;0;-0.005;0.005;-0.005;1.646;0.01;0.032;0.017;0.017
3706.5;0.251;-0.002;-0.002;0.005;-0.002;1.641;0.015;0.037;0.02;0.022
3707;0.259;0;-0.002;0.002;-0.005;1.638;0.015;0.037;0.017;0.02
3707.5;0.261;-0.002;-0.007;0.005;-0.005;1.631;0.015;0.037;0.017;0.022
3708;0.281;-0.002;-0.002;0.002;-0.002;1.624;0.007;0.034;0.022;0.017
3708.5;0.271;-0.002;-0.005;0.002;-0.002;1.628;0.015;0.039;0.02;0.02
3709;0.232;0;-0.005;0.005;-0.005;1.626;0.01;0.034;0.015;0.02
3709.5;0.229;-0.002;-0.005;0.002;-0.005;1.626;0.015;0.037;0.015;0.022
3710;0.259;-0.002;-0.002;0.002;-0.002;1.619;0.012;0.037;0.02;0.017
3710.5;0.276;-0.002;-0.002;0.002;-0.002;1.621;0.012;0.037;0.017;0.02
3711;0.276;0;-0.002;0.002;-0.005;1.614;0.012;0.037;0.02;0.017
3711.5;0.256;-0.002;-0.005;0.005;-0.005;1.611;0.015;0.037;0.017;0.017
3712;0.256;0;-0.005;0.005;-0.005;1.602;0.012;0.032;0.017;0.02
3712.5;0.266;0;-0.005;0.005;-0.005;1.597;0.01;0.034;0.02;0.022
3713;0.271;0;-0.005;0.005;-0.005;1.592;0.012;0.037;0.02;0.017
3713.5;0.281;0;-0.002;0.002;-0.005;1.584;0.015;0.037;0.02;0.022
3714;0.278;0;-0.005;0.002;-0.005;1.577;0.012;0.034;0.017;0.022
3714.5;0.264;0;-0.005;0.005;-0.005;1.572;0.015;0.039;0.017;0.027
3715;0.225;-0.002;-0.005;0.002;-0.007;1.567;0.015;0.037;0.017;0.012
3715.5;0.205;-0.002;-0.007;0.002;-0.007;1.555;0.012;0.034;0.02;0.022
3716;0.237;-0.002;-0.002;0.002;-0.005;1.55;0.012;0.037;0.017;0.02
3716.5;0.254;-0.002;-0.005;0.002;-0.005;1.543;0.015;0.037;0.02;0.015
3717;0.229;-0.002;-0.002;0.002;-0.002;1.536;0.015;0.034;0.017;0.017
3717.5;0.227;0;0;0.005;-0.007;1.528;0.015;0.039;0.017;0.022
3718;0.225;-0.002;-0.002;0.002;-0.005;1.516;0.015;0.037;0.022;0.017
3718.5;0.203;-0.002;-0.002;0.002;-0.002;1.506;0.015;0.037;0.017;0.02
3719;0.198;-0.002;-0.005;0.005;-0.007;1.489;0.015;0.034;0.02;0.015
3719.5;0.229;-0.002;-0.005;0.002;0;1.479;0.01;0.034;0.02;0.02
3720;0.249;0;-0.007;0.002;-0.005;1.472;0.017;0.037;0.02;0.022
3720.5;0.215;-0.005;-0.002;0.005;-0.007;1.462;0.012;0.037;0.017;0.022
3721;0.193;-0.005;-0.005;0.002;-0.005;1.45;0.01;0.034;0.022;0.02
3721.5;0.227;-0.002;-0.005;0.002;-0.007;1.445;0.015;0.037;0.015;0.024
3722;0.261;0.002;-0.005;0.002;-0.002;1.44;0.012;0.037;0.02;0.02
3722.5;0.244;-0.002;-0.005;0.005;-0.007;1.436;0.015;0.037;0.022;0.02
3723;0.234;-0.005;-0.007;0;-0.005;1.436;0.015;0.037;0.017;0.02
3723.5;0.264;-0.002;-0.005;0.002;-0.002;1.426;0.01;0.034;0.02;0.027
3724;0.291;-0.002;-0.005;0.002;-0.005;1.421;0.01;0.037;0.02;0.02
3724.5;0.273;-0.002;-0.007;0.002;-0.007;1.418;0.015;0.037;0.02;0.027
3725;0.261;-0.002;-0.005;0;-0.005;1.414;0.012;0.034;0.02;0.02
3725.5;0.269;0;-0.005;0.002;-0.005;1.406;0.01;0.037;0.02;0.02
3726;0.261;-0.002;-0.005;0.005;-0.005;1.406;0.015;0.039;0.022;0.022
3726.5;0.234;-0.002;-0.005;0.002;-0.005;1.409;0.012;0.037;0.02;0.02
3727;0.239;-0.002;-0.002;0.002;-0.007;1.411;0.015;0.039;0.017;0.017
3727.5;0.254;-0.002;-0.005;0.002;-0.005;1.409;0.012;0.037;0.017;0.012
3728;0.242;-0.005;-0.005;0.002;-0.005;1.414;0.015;0.042;0.015;0.02
3728.5;0.229;-0.005;-0.002;0.002;-0.002;1.416;0.015;0.037;0.02;0.02
3729;0.232;-0.005;-0.005;0.002;-0.005;1.416;0.012;0.037;0.017;0.022
3729.5;0.234;-0.005;-0.007;0.002;-0.005;1.414;0.012;0.039;0.02;0.02
3730;0.254;-0.005;-0.005;0.002;-0.002;1.414;0.015;0.039;0.02;0.02
3730.5;0.239;-0.002;-0.002;0.005;-0.005;1.418;0.012;0.037;0.02;0.02
3731;0.22;-0.002;-0.002;0.002;-0.002;1.414;0.015;0.037;0.02;0.02
3731.5;0.227;-0.005;-0.005;0.002;-0.002;1.411;0.012;0.037;0.022;0.024
3732;0.21;-0.007;-0.007;0.002;-0.007;1.414;0.017;0.039;0.017;0.02
3732.5;0.176;-0.002;-0.002;0.002;-0.005;1.411;0.012;0.037;0.02;0.02
3733;0.171;-0.002;-0.007;0;-0.007;1.404;0.012;0.037;0.02;0.02
3733.5;0.195;-0.002;-0.007;0.002;-0.005;1.401;0.012;0.039;0.02;0.022
3734;0.19;-0.002;-0.002;0;-0.005;1.392;0.01;0.037;0.027;0.022
3734.5;0.166;0;-0.005;0.002;-0.005;1.389;0.015;0.034;0.022;0.022
3735;0.166;-0.005;-0.007;0.002;-0.005;1.377;0.017;0.039;0.02;0.022
3735.5;0.181;-0.005;-0.007;-0.002;-0.005;1.365;0.015;0.039;0.022;0.024
3736;0.198;-0.005;-0.002;0.002;-0.005;1.355;0.015;0.037;0.02;0.022
3736.5;0.205;-0.005;-0.005;0.002;-0.007;1.348;0.015;0.037;0.022;0.022
3737;0.2;-0.005;-0.005;0.002;-0.005;1.338;0.015;0.039;0.022;0.022
3737.5;0.176;-0.002;-0.005;0.002;-0.007;1.328;0.015;0.037;0.017;0.027
3738;0.176;-0.002;-0.007;0.005;-0.005;1.313;0.012;0.034;0.022;0.022
3738.5;0.193;-0.007;-0.007;0.002;-0.005;1.301;0.012;0.037;0.02;0.017
3739;0.171;-0.01;-0.007;0;-0.002;1.292;0.012;0.037;0.02;0.022
3739.5;0.154;-0.007;-0.005;0.005;-0.007;1.274;0.015;0.037;0.02;0.02
3740;0.173;-0.005;-0.005;0.002;-0.005;1.257;0.015;0.034;0.022;0.012
3740.5;0.154;-0.007;-0.005;0.002;-0.002;1.243;0.012;0.034;0.022;0.012
3741;0.12;-0.005;-0.005;0.002;-0.007;1.228;0.012;0.037;0.02;0.02
3741.5;0.144;-0.005;-0.005;0.002;-0.002;1.211;0.012;0.037;0.015;0.022
3742;0.151;-0.002;-0.005;0.002;-0.005;1.196;0.012;0.034;0.02;0.02
3742.5;0.139;-0.002;-0.002;0.005;-0.005;1.177;0.01;0.037;0.022;0.015
3743;0.156;-0.002;-0.005;0.002;-0.007;1.167;0.012;0.037;0.02;0.022
3743.5;0.176;-0.002;-0.005;0.005;-0.002;1.145;0.012;0.039;0.02;0.017
3744;0.205;-0.002;-0.007;0.002;-0.005;1.133;0.015;0.037;0.02;0.027
3744.5;0.239;0;-0.005;0;-0.005;1.121;0.015;0.039;0.022;0.02
3745;0.222;-0.002;-0.007;0.002;-0.005;1.106;0.012;0.039;0.024;0.02
3745.5;0.198;-0.005;-0.005;0.002;-0.005;1.084;0.012;0.034;0.022;0.02
3746;0.205;-0.005;-0.002;0.002;-0.005;1.077;0.012;0.037;0.02;0.022
3746.5;0.215;0;-0.007;0.005;-0.002;1.06;0.007;0.034;0.022;0.01
3747;0.21;-0.002;-0.005;0;-0.005;1.052;0.012;0.037;0.022;0.022
3747.5;0.225;0;-0.007;0.005;-0.002;1.035;0.012;0.037;0.02;0.02
3748;0.239;-0.002;-0.007;0.002;-0.005;1.023;0.012;0.034;0.022;0.015
3748.5;0.239;-0.002;-0.005;0.002;-0.005;1.016;0.01;0.034;0.022;0.015
3749;0.229;0;-0.005;0.005;-0.005;1.008;0.015;0.037;0.022;0.022
3749.5;0.239;0.002;-0.005;0.005;-0.007;0.999;0.01;0.034;0.02;0.02
3750;0.261;0;-0.005;0.002;-0.005;0.989;0.01;0.037;0.02;0.02
3750.5;0.261;-0.002;0;0.005;-0.002;0.979;0.01;0.034;0.017;0.017
3751;0.261;0;-0.002;0.005;-0.005;0.969;0.012;0.037;0.02;0.02
3751.5;0.288;0;-0.002;0.005;-0.007;0.959;0.01;0.037;0.022;0.02
3752;0.286;-0.002;-0.007;0.005;-0.005;0.955;0.012;0.037;0.015;0.022
3752.5;0.264;-0.002;-0.005;0.002;-0.002;0.942;0.01;0.034;0.022;0.002
3753;0.261;0;-0.007;0.002;-0.005;0.935;0.012;0.037;0.02;0.017
3753.5;0.276;0;-0.005;0;-0.002;0.928;0.01;0.034;0.017;0.02
3754;0.276;0;-0.005;0.005;-0.002;0.92;0.012;0.037;0.017;0.022
3754.5;0.286;0;-0.005;0.005;-0.002;0.916;0.012;0.037;0.022;0.017
3755;0.269;-0.002;-0.002;0.002;-0.002;0.916;0.012;0.037;0.022;0.017
3755.5;0.264;0;-0.005;0.002;-0.005;0.916;0.01;0.034;0.02;0.02
3756;0.266;0;-0.005;0.005;-0.005;0.923;0.012;0.034;0.02;0.024
3756.5;0.254;-0.002;0;0.005;-0.005;0.938;0.012;0.039;0.017;0.02
3757;0.239;0;-0.005;0.005;-0.002;0.947;0.015;0.037;0.02;0.024
3757.5;0.244;0;-0.002;0.005;-0.005;0.957;0.01;0.037;0.02;0.022
3758;0.244;0;0.002;0.005;-0.007;0.962;0.015;0.037;0.02;0.02
3758.5;0.247;-0.005;-0.005;0.005;-0.005;0.964;0.01;0.037;0.02;0.02
3759;0.234;0;-0.002;0.002;-0.002;0.974;0.012;0.034;0.02;0.012
3759.5;0.234;0;-0.002;0.002;-0.005;0.984;0.012;0.037;0.02;0.017
3760;0.247;-0.002;-0.002;0.002;-0.007;0.989;0.012;0.037;0.015;0.017
3760.5;0.256;-0.005;-0.002;0.005;-0.005;0.996;0.017;0.039;0.015;0.017
3761;0.254;-0.002;-0.005;0.002;-0.002;0.994;0.012;0.037;0.017;0.022
3761.5;0.256;-0.002;-0.002;0.002;-0.007;0.994;0.012;0.034;0.02;0.012
3762;0.244;-0.002;0;0.002;-0.005;1.001;0.015;0.037;0.017;0.024
3762.5;0.234;-0.002;-0.005;0.002;-0.007;1.001;0.015;0.037;0.015;0.02
3763;0.254;-0.002;0;0.005;-0.005;1.006;0.012;0.037;0.017;0.02
3763.5;0.256;-0.002;-0.002;0.005;-0.005;1.018;0.012;0.037;0.017;0.02
3764;0.229;-0.002;-0.005;0.007;-0.002;1.025;0.01;0.034;0.017;0.017
3764.5;0.215;0;-0.005;0.002;-0.002;1.042;0.015;0.037;0.017;0.017
3765;0.22;0.002;-0.002;0.005;-0.005;1.057;0.012;0.034;0.02;0.007
3765.5;0.215;0.002;-0.005;0.002;-0.005;1.072;0.015;0.037;0.02;0.015
3766;0.217;0.002;-0.005;0.005;-0.005;1.086;0.015;0.037;0.017;0.022
3766.5;0.21;0.002;-0.002;0.005;-0.002;1.096;0.01;0.034;0.022;0.015
3767;0.205;0.002;-0.007;0.005;-0.005;1.121;0.02;0.042;0.017;0.032
3767.5;0.195;0.002;-0.007;0.002;-0.005;1.128;0.015;0.037;0.017;0.022
3768;0.178;0;-0.005;0.005;-0.005;1.133;0.012;0.034;0.017;0.02
3768.5;0.183;0.002;-0.007;0.002;-0.005;1.147;0.012;0.037;0.017;0.02
3769;0.195;0;-0.002;0.005;-0.007;1.152;0.012;0.037;0.02;0.02
3769.5;0.186;0.002;-0.005;0.005;-0.005;1.155;0.015;0.034;0.017;0.015
3770;0.166;0.002;-0.005;0.002;-0.005;1.16;0.015;0.037;0.017;0.024
3770.5;0.151;0.002;-0.005;0.002;-0.005;1.16;0.012;0.037;0.017;0.017
3771;0.164;0;-0.005;0.002;-0.007;1.16;0.012;0.037;0.02;0.017
3771.5;0.173;0.002;-0.002;0.002;-0.005;1.16;0.012;0.039;0.022;0.01
3772;0.171;0;-0.005;0.005;-0.005;1.162;0.012;0.034;0.017;0.02
3772.5;0.168;0.002;-0.005;0.005;-0.005;1.162;0.012;0.037;0.02;0.02
3773;0.181;0;-0.002;0.002;-0.005;1.162;0.012;0.034;0.02;0.017
3773.5;0.183;0;-0.005;0.005;-0.005;1.162;0.015;0.034;0.017;0.02
3774;0.171;0.002;-0.005;0.005;-0.005;1.165;0.015;0.034;0.017;0.024
3774.5;0.168;0.002;-0.005;0.005;-0.002;1.167;0.015;0.037;0.02;0.022
3775;0.178;0.002;-0.005;0.002;-0.005;1.165;0.01;0.037;0.017;0.024
3775.5;0.168;0.005;-0.002;0.002;-0.005;1.162;0.015;0.037;0.02;0.022
3776;0.159;-0.002;-0.005;0.002;-0.005;1.16;0.015;0.037;0.017;0.022
3776.5;0.171;0;-0.005;0.007;-0.005;1.152;0.012;0.037;0.017;0.02
3777;0.181;0;-0.002;0.002;-0.005;1.143;0.012;0.034;0.02;0.02
3777.5;0.173;0.002;-0.005;0.002;-0.002;1.145;0.02;0.042;0.015;0.015
3778;0.171;0;-0.005;0.002;-0.005;1.133;0.015;0.034;0.017;0.017
3778.5;0.178;-0.002;-0.005;0.002;-0.005;1.123;0.012;0.034;0.017;0.02
3779;0.19;0;-0.005;0.002;-0.005;1.118;0.015;0.037;0.02;0.022
3779.5;0.183;-0.002;-0.002;0.002;-0.002;1.108;0.015;0.037;0.017;0.017
3780;0.186;-0.002;-0.005;0.002;-0.005;1.099;0.012;0.039;0.02;0.015
3780.5;0.2;-0.002;-0.007;0.002;-0.005;1.091;0.012;0.034;0.017;0.017
3781;0.205;0.002;-0.002;0.005;-0.005;1.082;0.012;0.034;0.022;0.017
3781.5;0.188;-0.005;-0.005;0.002;-0.002;1.074;0.017;0.037;0.02;0.02
3782;0.181;-0.005;-0.007;0.002;-0.005;1.06;0.012;0.037;0.02;0.022
3782.5;0.176;-0.002;-0.002;0.002;-0.002;1.05;0.012;0.034;0.017;0.02
3783;0.181;-0.002;-0.005;0.002;-0.002;1.042;0.012;0.034;0.02;0.02
3783.5;0.193;-0.007;-0.002;0.002;-0.007;1.033;0.015;0.037;0.017;0.017
3784;0.178;-0.007;-0.005;0.002;-0.002;1.023;0.012;0.037;0.017;0.022
3784.5;0.166;-0.007;-0.005;0.002;-0.002;1.011;0.012;0.037;0.02;0.022
3785;0.188;-0.002;-0.007;0.002;-0.005;1.006;0.012;0.037;0.022;0.022
3785.5;0.205;-0.007;-0.007;0.005;-0.002;0.991;0.01;0.034;0.017;0.017
3786;0.203;-0.012;-0.005;0.002;-0.005;0.979;0.01;0.034;0.022;0.02
3786.5;0.205;-0.01;-0.005;0.002;-0.005;0.974;0.015;0.037;0.02;0.022
3787;0.225;-0.005;-0.005;0.002;-0.005;0.967;0.012;0.039;0.02;0.017
3787.5;0.225;-0.002;-0.002;0.005;-0.005;0.957;0.012;0.034;0.02;0.02
3788;0.215;-0.007;-0.007;0.002;-0.005;0.952;0.012;0.037;0.017;0.022
3788.5;0.225;-0.005;-0.002;0.002;-0.007;0.947;0.01;0.037;0.02;0.022
3789;0.237;-0.002;-0.005;0.002;-0.005;0.945;0.012;0.037;0.02;0.015
3789.5;0.225;-0.005;-0.005;0.005;-0.005;0.945;0.012;0.037;0.017;0.022
3790;0.222;-0.005;-0.005;0.002;-0.002;0.945;0.017;0.039;0.02;0.02
3790.5;0.232;-0.002;-0.005;0;-0.005;0.94;0.015;0.037;0.02;0.02
3791;0.22;0;-0.007;0.002;-0.005;0.945;0.015;0.037;0.015;0.017
3791.5;0.208;-0.005;-0.002;0.002;-0.005;0.945;0.012;0.037;0.02;0.02
3792;0.205;-0.002;-0.007;0;-0.005;0.95;0.015;0.039;0.015;0.02
3792.5;0.193;0;-0.005;0.002;-0.005;0.959;0.015;0.039;0.02;0.027
3793;0.19;0;-0.002;0.002;-0.002;0.962;0.012;0.034;0.024;0.017
3793.5;0.2;-0.002;-0.002;0;-0.005;0.972;0.012;0.037;0.02;0.022
3794;0.19;-0.002;-0.007;0;-0.005;0.979;0.012;0.037;0.02;0.02
3794.5;0.181;-0.005;-0.007;0;-0.002;0.989;0.012;0.037;0.022;0.022
3795;0.178;-0.002;-0.005;0.002;-0.005;0.996;0.012;0.037;0.02;0.02
3795.5;0.166;-0.002;-0.007;0.002;-0.002;1.011;0.015;0.039;0.02;0.024
3796;0.156;-0.002;-0.01;0.002;-0.005;1.016;0.015;0.034;0.017;0.017
3796.5;0.164;-0.005;-0.002;0;-0.005;1.025;0.012;0.037;0.02;0.027
3797;0.171;-0.002;-0.002;0.002;-0.007;1.035;0.015;0.037;0.02;0.022
3797.5;0.173;-0.005;-0.007;0.002;-0.002;1.042;0.012;0.037;0.017;0.02
3798;0.173;-0.002;-0.005;0.002;-0.005;1.05;0.012;0.034;0.02;0.02
3798.5;0.173;-0.007;-0.005;0;-0.002;1.062;0.017;0.037;0.02;0.024
3799;0.171;-0.01;-0.007;-0.002;-0.005;1.069;0.012;0.037;0.015;0.024
3799.5;0.176;-0.01;-0.005;0.005;-0.007;1.077;0.012;0.037;0.017;0.02
3800;0.186;-0.01;-0.01;0;-0.005;1.084;0.015;0.037;0.02;0.022
3800.5;0.183;-0.005;-0.005;0;-0.007;1.096;0.015;0.037;0.02;0.02
3801;0.173;0;-0.005;0.002;-0.007;1.106;0.012;0.037;0.02;0.024
3801.5;0.171;-0.002;-0.005;0;-0.005;1.113;0.01;0.034;0.02;0.017
3802;0.164;-0.005;-0.005;0;-0.002;1.121;0.012;0.037;0.02;0.022
3802.5;0.154;0;-0.005;0;-0.005;1.138;0.022;0.042;0.017;0.032
3803;0.149;0.002;-0.002;0.002;-0.005;1.143;0.012;0.037;0.017;0.02
3803.5;0.149;0.005;-0.005;0;-0.005;1.155;0.015;0.037;0.02;0.022
3804;0.146;0.005;-0.01;0.002;-0.005;1.16;0.012;0.037;0.02;0.017
3804.5;0.154;0.002;-0.002;0.002;-0.002;1.167;0.01;0.037;0.02;0.02
3805;0.156;0.002;-0.005;0;-0.005;1.182;0.017;0.039;0.015;0.024
3805.5;0.146;0.002;-0.007;0.005;-0.005;1.189;0.015;0.039;0.017;0.022
3806;0.139;0;-0.007;0.002;-0.005;1.196;0.012;0.034;0.02;0.022
3806.5;0.144;0;-0.002;0.002;-0.007;1.201;0.015;0.039;0.017;0.024
3807;0.142;-0.005;-0.007;0.002;-0.005;1.208;0.017;0.037;0.02;0.02
3807.5;0.144;-0.005;-0.002;0;-0.005;1.211;0.017;0.037;0.02;0.024
3808;0.149;-0.005;-0.007;0.005;-0.005;1.213;0.015;0.037;0.02;0.022
3808.5;0.139;-0.005;-0.007;0;-0.005;1.213;0.015;0.032;0.017;0.02
3809;0.129;-0.002;-0.005;0.005;-0.005;1.218;0.017;0.039;0.017;0.027
3809.5;0.134;-0.005;-0.005;0.005;-0.002;1.218;0.015;0.037;0.017;0.02
3810;0.139;-0.002;-0.005;0.002;-0.005;1.218;0.017;0.039;0.02;0.017
3810.5;0.132;0.002;-0.002;0.002;-0.005;1.221;0.017;0.034;0.02;0.02
3811;0.125;0.002;-0.005;0.002;-0.005;1.223;0.015;0.034;0.017;0.017
3811.5;0.129;0;-0.005;0.005;-0.002;1.233;0.015;0.037;0.02;0.029
3812;0.129;-0.002;-0.005;0.002;-0.005;1.238;0.015;0.037;0.017;0.02
3812.5;0.127;-0.005;0;0.005;-0.005;1.245;0.012;0.037;0.02;0.022
3813;0.137;0;0;0.005;-0.005;1.25;0.012;0.034;0.02;0.02
3813.5;0.144;-0.005;0;0.005;-0.005;1.26;0.017;0.037;0.02;0.022
3814;0.142;-0.01;-0.002;0.005;-0.005;1.26;0.015;0.037;0.02;0.024
3814.5;0.154;-0.005;0;0.005;-0.005;1.257;0.015;0.034;0.022;0.02
3815;0.193;-0.005;-0.005;0.005;-0.005;1.257;0.017;0.042;0.02;0.034
