time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
5035;0.049;0.105;0.171;0;-0.005;0.107;0.015;0.037;0.02;0.017
5035.5;0.051;0.103;0.173;0;-0.005;0.107;0.015;0.034;0.022;0.022
5036;0.049;0.1;0.164;-0.002;-0.005;0.112;0.017;0.039;0.024;0.02
5036.5;0.046;0.095;0.161;-0.002;-0.005;0.107;0.007;0.032;0.012;0.022
5037;0.046;0.098;0.159;-0.002;-0.007;0.105;0.015;0.037;0.02;0.015
5037.5;0.046;0.098;0.164;-0.005;-0.005;0.11;0.012;0.034;0.02;0.022
5038;0.046;0.098;0.156;-0.002;-0.002;0.112;0.015;0.039;0.027;0.01
5038.5;0.046;0.098;0.154;-0.002;-0.007;0.107;0.01;0.034;0.017;0.02
5039;0.044;0.1;0.159;-0.002;-0.005;0.107;0.012;0.034;0.017;0.02
5039.5;0.046;0.095;0.156;-0.002;-0.007;0.11;0.015;0.034;0.017;0.022
5040;0.046;0.093;0.156;-0.005;-0.005;0.11;0.012;0.034;0.02;0.02
5040.5;0.044;0.09;0.154;-0.002;-0.005;0.112;0.015;0.037;0.02;0.017
5041;0.044;0.09;0.154;-0.005;-0.005;0.107;0.012;0.034;0.015;0.017
5041.5;0.044;0.09;0.154;-0.002;-0.005;0.11;0.015;0.037;0.022;0.017
5042;0.044;0.095;0.151;-0.002;-0.005;0.107;0.012;0.034;0.02;0.022
5042.5;0.046;0.098;0.154;-0.002;-0.007;0.11;0.015;0.037;0.022;0.02
5043;0.044;0.093;0.146;0;-0.005;0.11;0.015;0.037;0.02;0.02
5043.5;0.046;0.093;0.149;-0.002;-0.005;0.107;0.012;0.034;0.02;0.017
5044;0.046;0.09;0.151;0;-0.005;0.107;0.012;0.034;0.017;0.02
5044.5;0.049;0.09;0.151;-0.002;-0.005;0.11;0.017;0.037;0.017;0.024
5045;0.049;0.09;0.151;0;-0.005;0.105;0.012;0.032;0.015;0.02
5045.5;0.049;0.093;0.151;0;-0.005;0.107;0.017;0.037;0.024;0.017
5046;0.051;0.095;0.149;0.002;-0.005;0.103;0.01;0.034;0.012;0.027
5046.5;0.049;0.095;0.154;0;-0.005;0.107;0.015;0.039;0.024;0.02
5047;0.051;0.093;0.149;0;-0.005;0.103;0.012;0.034;0.012;0.02
5047.5;0.049;0.09;0.151;0;-0.005;0.107;0.01;0.037;0.02;0.017
5048;0.051;0.09;0.154;0;-0.005;0.105;0.015;0.037;0.022;0.017
5048.5;0.051;0.09;0.154;0.002;-0.005;0.103;0.012;0.039;0.017;0.022
5049;0.051;0.093;0.149;0;-0.002;0.103;0.015;0.034;0.02;0.015
5049.5;0.054;0.09;0.146;0.002;-0.005;0.105;0.015;0.037;0.017;0.022
5050;0.051;0.093;0.149;0.002;-0.002;0.105;0.015;0.037;0.02;0.02
5050.5;0.051;0.093;0.146;0.002;-0.005;0.103;0.012;0.037;0.017;0.022
5051;0.051;0.09;0.144;0;-0.005;0.103;0.015;0.034;0.017;0.022
5051.5;0.054;0.088;0.144;0.002;-0.007;0.103;0.012;0.037;0.02;0.02
5052;0.056;0.093;0.144;0.002;-0.007;0.1;0.012;0.037;0.017;0.029
5052.5;0.054;0.09;0.142;0;-0.007;0.1;0.012;0.034;0.017;0.024
5053;0.059;0.093;0.142;0.002;-0.005;0.105;0.015;0.037;0.02;0.02
5053.5;0.056;0.093;0.139;0.002;-0.005;0.103;0.015;0.037;0.02;0.022
5054;0.059;0.095;0.142;0.002;-0.005;0.103;0.015;0.037;0.02;0.02
5054.5;0.059;0.095;0.139;0.005;-0.007;0.103;0.015;0.039;0.015;0.02
5055;0.059;0.093;0.139;0.002;-0.007;0.103;0.012;0.037;0.017;0.017
5055.5;0.061;0.093;0.142;0.002;-0.005;0.103;0.015;0.037;0.017;0.022
5056;0.061;0.093;0.139;0.002;-0.007;0.098;0.015;0.037;0.015;0.02
5056.5;0.063;0.095;0.139;0.002;-0.005;0.1;0.012;0.034;0.02;0.022
5057;0.061;0.095;0.139;0.002;-0.005;0.095;0.012;0.034;0.017;0.02
5057.5;0.063;0.1;0.139;0;-0.005;0.095;0.015;0.034;0.015;0.02
5058;0.063;0.1;0.137;0;-0.005;0.098;0.015;0.037;0.02;0.022
5058.5;0.066;0.1;0.134;0;-0.007;0.095;0.012;0.037;0.015;0.024
5059;0.066;0.098;0.137;0;-0.005;0.098;0.015;0.039;0.02;0.02
5059.5;0.066;0.1;0.137;0.002;-0.005;0.095;0.015;0.034;0.017;0.022
5060;0.066;0.1;0.137;0;-0.005;0.095;0.012;0.037;0.02;0.017
5060.5;0.068;0.103;0.139;0;-0.005;0.093;0.015;0.037;0.02;0.02
5061;0.068;0.103;0.137;0;-0.005;0.095;0.015;0.034;0.015;0.022
5061.5;0.068;0.105;0.139;0;-0.005;0.095;0.015;0.039;0.022;0.015
5062;0.071;0.103;0.139;0;-0.007;0.093;0.015;0.037;0.02;0.02
5062.5;0.068;0.098;0.139;0;-0.007;0.093;0.015;0.037;0.02;0.02
5063;0.071;0.1;0.142;0.002;-0.005;0.09;0.015;0.039;0.02;0.022
5063.5;0.073;0.1;0.139;0;-0.005;0.093;0.015;0.039;0.022;0.012
5064;0.071;0.103;0.142;0;-0.002;0.088;0.015;0.037;0.017;0.02
5064.5;0.073;0.1;0.144;0;-0.005;0.085;0.012;0.034;0.022;0.017
5065;0.071;0.1;0.144;0;-0.005;0.088;0.015;0.037;0.02;0.017
5065.5;0.068;0.1;0.142;-0.002;-0.005;0.088;0.012;0.034;0.017;0.02
5066;0.073;0.098;0.142;-0.002;-0.007;0.085;0.015;0.037;0.02;0.02
5066.5;0.073;0.098;0.146;0;-0.007;0.085;0.015;0.037;0.015;0.02
5067;0.071;0.095;0.144;-0.002;-0.005;0.085;0.012;0.037;0.02;0.02
5067.5;0.071;0.098;0.144;0;-0.007;0.085;0.017;0.039;0.022;0.02
5068;0.071;0.093;0.144;0.002;-0.005;0.085;0.015;0.039;0.017;0.022
5068.5;0.071;0.093;0.144;0;-0.002;0.081;0.012;0.032;0.015;0.022
5069;0.071;0.09;0.144;0.002;-0.007;0.085;0.015;0.042;0.027;0.02
5069.5;0.071;0.09;0.142;0.002;-0.005;0.076;0.01;0.032;0.007;0.024
5070;0.068;0.088;0.142;0.002;-0.007;0.083;0.017;0.039;0.022;0.017
5070.5;0.068;0.085;0.144;0.002;-0.005;0.078;0.015;0.037;0.017;0.02
5071;0.068;0.085;0.144;0.005;-0.005;0.078;0.015;0.037;0.02;0.015
5071.5;0.071;0.088;0.144;0.002;-0.005;0.076;0.012;0.037;0.02;0.017
5072;0.063;0.085;0.142;0.002;-0.007;0.078;0.017;0.039;0.017;0.024
5072.5;0.066;0.085;0.139;0.002;-0.007;0.076;0.015;0.039;0.02;0.022
5073;0.068;0.085;0.139;0.005;-0.005;0.076;0.015;0.039;0.02;0.022
5073.5;0.066;0.085;0.142;0.005;-0.005;0.076;0.012;0.034;0.02;0.017
5074;0.066;0.083;0.139;0.002;-0.005;0.073;0.012;0.037;0.017;0.02
5074.5;0.063;0.085;0.139;0;-0.005;0.071;0.015;0.037;0.02;0.022
5075;0.063;0.083;0.139;0;-0.002;0.068;0.015;0.037;0.017;0.02
5075.5;0.063;0.085;0.144;0.002;-0.005;0.071;0.015;0.034;0.022;0.02
5076;0.061;0.085;0.142;0;-0.005;0.066;0.01;0.034;0.02;0.022
5076.5;0.061;0.088;0.139;0.002;-0.005;0.071;0.015;0.037;0.02;0.022
5077;0.061;0.083;0.139;0.002;-0.005;0.071;0.015;0.037;0.022;0.01
5077.5;0.059;0.083;0.139;0.002;-0.007;0.068;0.015;0.037;0.02;0.017
5078;0.059;0.081;0.134;0.002;-0.002;0.068;0.015;0.037;0.015;0.022
5078.5;0.059;0.083;0.137;0;-0.002;0.068;0.015;0.037;0.017;0.017
5079;0.056;0.081;0.134;0;-0.005;0.066;0.015;0.039;0.02;0.02
5079.5;0.054;0.083;0.137;0.002;-0.005;0.071;0.012;0.037;0.017;0.02
5080;0.056;0.081;0.137;0;-0.007;0.068;0.017;0.039;0.02;0.022
5080.5;0.054;0.085;0.139;0;-0.005;0.066;0.015;0.039;0.02;0.022
5081;0.056;0.083;0.134;0;-0.002;0.068;0.015;0.039;0.02;0.022
5081.5;0.051;0.083;0.137;0.002;-0.005;0.066;0.012;0.037;0.015;0.02
5082;0.054;0.081;0.139;0;-0.005;0.066;0.015;0.039;0.017;0.02
5082.5;0.051;0.083;0.134;0;-0.005;0.066;0.012;0.034;0.02;0.015
5083;0.051;0.085;0.137;0;-0.005;0.063;0.015;0.037;0.02;0.017
5083.5;0.051;0.085;0.137;-0.002;-0.005;0.061;0.015;0.037;0.02;0.015
5084;0.049;0.085;0.137;0;-0.005;0.066;0.015;0.042;0.017;0.02
5084.5;0.051;0.088;0.134;-0.002;-0.002;0.063;0.015;0.037;0.022;0.022
5085;0.051;0.088;0.137;-0.002;-0.005;0.063;0.015;0.034;0.017;0.02
5085.5;0.051;0.088;0.132;-0.002;-0.007;0.063;0.015;0.042;0.022;0.017
5086;0.051;0.088;0.132;-0.002;-0.005;0.061;0.01;0.032;0.01;0.022
5086.5;0.049;0.085;0.139;0;-0.005;0.066;0.017;0.042;0.029;0.02
5087;0.049;0.088;0.137;0;-0.007;0.063;0.015;0.037;0.015;0.022
5087.5;0.049;0.088;0.134;0;-0.005;0.061;0.015;0.037;0.02;0.017
5088;0.049;0.088;0.134;0;-0.005;0.061;0.017;0.039;0.017;0.02
5088.5;0.049;0.088;0.134;0.005;-0.002;0.061;0.01;0.034;0.012;0.02
5089;0.046;0.088;0.134;0.005;-0.005;0.061;0.015;0.039;0.017;0.012
5089.5;0.049;0.083;0.132;0.002;-0.005;0.066;0.017;0.042;0.02;0.027
5090;0.049;0.085;0.134;0.002;-0.005;0.063;0.015;0.037;0.015;0.017
5090.5;0.046;0.085;0.134;0.005;-0.005;0.061;0.012;0.039;0.022;0.02
5091;0.049;0.085;0.132;0.007;-0.007;0.061;0.015;0.039;0.02;0.022
5091.5;0.046;0.085;0.134;0.007;-0.002;0.061;0.012;0.034;0.017;0.022
5092;0.049;0.085;0.134;0.007;-0.007;0.061;0.015;0.037;0.02;0.02
5092.5;0.049;0.085;0.134;0.01;-0.005;0.061;0.015;0.037;0.02;0.022
5093;0.046;0.085;0.132;0.007;-0.005;0.059;0.012;0.037;0.017;0.02
5093.5;0.049;0.085;0.132;0.007;-0.007;0.061;0.015;0.037;0.017;0.022
5094;0.049;0.085;0.129;0.01;-0.005;0.059;0.017;0.037;0.015;0.02
5094.5;0.051;0.085;0.129;0.007;-0.005;0.059;0.012;0.034;0.017;0.022
5095;0.051;0.085;0.127;0.01;-0.005;0.061;0.012;0.039;0.02;0.02
5095.5;0.051;0.083;0.132;0.007;-0.007;0.056;0.012;0.034;0.02;0.02
5096;0.049;0.083;0.129;0.007;-0.005;0.061;0.017;0.037;0.015;0.024
5096.5;0.049;0.083;0.127;0.007;-0.005;0.063;0.015;0.037;0.017;0.022
5097;0.049;0.083;0.127;0.007;-0.005;0.061;0.012;0.037;0.017;0.02
5097.5;0.051;0.083;0.127;0.007;-0.005;0.061;0.017;0.037;0.02;0.017
5098;0.051;0.083;0.127;0.007;-0.005;0.059;0.012;0.037;0.015;0.017
5098.5;0.051;0.083;0.132;0.01;-0.005;0.061;0.015;0.037;0.017;0.02
5099;0.051;0.083;0.129;0.007;-0.005;0.059;0.015;0.037;0.02;0.02
5099.5;0.054;0.085;0.134;0.007;-0.007;0.059;0.015;0.039;0.02;0.022
5100;0.054;0.083;0.129;0.007;-0.007;0.061;0.015;0.037;0.017;0.02
5100.5;0.056;0.085;0.129;0.007;-0.007;0.061;0.012;0.034;0.017;0.02
5101;0.056;0.085;0.134;0.007;-0.005;0.061;0.015;0.037;0.02;0.02
5101.5;0.056;0.085;0.132;0.005;-0.005;0.059;0.012;0.034;0.017;0.024
5102;0.056;0.083;0.134;0.005;-0.007;0.056;0.01;0.034;0.017;0.027
5102.5;0.059;0.085;0.137;0.005;-0.005;0.061;0.012;0.037;0.02;0.024
5103;0.056;0.085;0.139;0.007;-0.002;0.061;0.015;0.037;0.02;0.017
5103.5;0.061;0.085;0.142;0.005;-0.005;0.061;0.01;0.034;0.017;0.022
5104;0.056;0.085;0.142;0.002;-0.007;0.063;0.012;0.037;0.02;0.017
5104.5;0.061;0.085;0.144;0.005;-0.005;0.063;0.012;0.037;0.015;0.024
5105;0.056;0.083;0.144;0.005;-0.002;0.061;0.015;0.037;0.02;0.017
5105.5;0.061;0.085;0.144;0.002;-0.007;0.059;0.015;0.037;0.017;0.022
5106;0.061;0.088;0.144;0.005;-0.007;0.063;0.015;0.034;0.02;0.02
5106.5;0.063;0.088;0.144;0.005;-0.005;0.063;0.015;0.037;0.017;0.017
5107;0.059;0.083;0.144;0.005;-0.005;0.066;0.012;0.037;0.017;0.02
5107.5;0.063;0.088;0.146;0.005;-0.007;0.063;0.015;0.037;0.017;0.02
5108;0.063;0.085;0.142;0.005;-0.005;0.059;0.007;0.034;0.022;0.01
5108.5;0.066;0.088;0.144;0.005;-0.005;0.061;0.01;0.034;0.017;0.022
5109;0.063;0.085;0.142;0.005;-0.007;0.061;0.015;0.037;0.017;0.017
5109.5;0.063;0.085;0.139;0.005;-0.005;0.061;0.015;0.034;0.017;0.024
5110;0.066;0.083;0.139;0.005;-0.005;0.066;0.015;0.037;0.017;0.022
5110.5;0.061;0.085;0.134;0.005;-0.007;0.066;0.015;0.037;0.017;0.02
5111;0.066;0.085;0.139;0.005;-0.005;0.063;0.012;0.037;0.017;0.017
5111.5;0.063;0.083;0.142;0.007;-0.005;0.063;0.012;0.037;0.017;0.022
5112;0.063;0.085;0.142;0.005;-0.005;0.063;0.012;0.034;0.017;0.02
5112.5;0.063;0.085;0.144;0.007;-0.005;0.061;0.012;0.034;0.02;0.02
5113;0.063;0.083;0.151;0.007;-0.005;0.063;0.015;0.037;0.017;0.022
5113.5;0.063;0.083;0.151;0.007;-0.005;0.063;0.015;0.037;0.017;0.02
5114;0.063;0.083;0.154;0.007;-0.005;0.066;0.012;0.037;0.015;0.02
5114.5;0.063;0.083;0.154;0.007;-0.005;0.066;0.012;0.034;0.017;0.017
5115;0.063;0.083;0.159;0.005;-0.005;0.061;0.012;0.034;0.012;0.015
5115.5;0.063;0.085;0.161;0.005;-0.005;0.063;0.01;0.034;0.02;0.017
5116;0.063;0.085;0.161;0.007;-0.005;0.066;0.015;0.037;0.017;0.022
5116.5;0.063;0.085;0.161;0.007;-0.005;0.066;0.012;0.034;0.017;0.02
5117;0.063;0.081;0.166;0.005;-0.007;0.063;0.01;0.032;0.015;0.017
5117.5;0.063;0.085;0.164;0.007;-0.005;0.066;0.012;0.034;0.02;0.017
5118;0.063;0.083;0.166;0.007;-0.005;0.066;0.012;0.034;0.02;0.02
5118.5;0.066;0.083;0.166;0.007;-0.007;0.063;0.01;0.034;0.017;0.02
5119;0.063;0.083;0.159;0.01;-0.005;0.066;0.015;0.037;0.017;0.015
5119.5;0.063;0.081;0.161;0.01;-0.007;0.063;0.015;0.037;0.02;0.022
5120;0.061;0.083;0.161;0.01;-0.002;0.066;0.012;0.034;0.015;0.02
5120.5;0.059;0.083;0.156;0.007;-0.007;0.066;0.012;0.034;0.02;0.02
5121;0.059;0.081;0.156;0.01;-0.005;0.066;0.012;0.037;0.02;0.02
5121.5;0.059;0.078;0.154;0.007;-0.005;0.066;0.012;0.037;0.015;0.022
5122;0.059;0.081;0.154;0.01;-0.005;0.063;0.015;0.034;0.017;0.02
5122.5;0.059;0.081;0.151;0.01;-0.007;0.066;0.015;0.034;0.02;0.02
5123;0.059;0.078;0.146;0.007;-0.005;0.063;0.012;0.037;0.015;0.017
5123.5;0.056;0.078;0.149;0.007;-0.007;0.063;0.015;0.037;0.02;0.017
5124;0.054;0.078;0.149;0.01;-0.002;0.066;0.012;0.034;0.012;0.017
5124.5;0.056;0.076;0.146;0.01;-0.005;0.068;0.012;0.034;0.02;0.02
5125;0.056;0.076;0.144;0.007;-0.005;0.066;0.015;0.037;0.017;0.017
5125.5;0.056;0.076;0.146;0.01;-0.005;0.068;0.012;0.034;0.02;0.015
5126;0.059;0.076;0.146;0.01;-0.005;0.066;0.012;0.034;0.015;0.015
5126.5;0.056;0.076;0.146;0.007;-0.007;0.068;0.012;0.037;0.02;0.02
5127;0.059;0.073;0.142;0.005;-0.005;0.066;0.012;0.032;0.02;0.012
5127.5;0.059;0.073;0.142;0.005;-0.007;0.063;0.012;0.032;0.015;0.02
5128;0.056;0.073;0.142;0.007;-0.007;0.066;0.015;0.032;0.012;0.017
5128.5;0.056;0.076;0.142;0.007;-0.005;0.066;0.012;0.034;0.02;0.02
5129;0.054;0.071;0.137;0.007;-0.007;0.063;0.012;0.034;0.017;0.022
5129.5;0.054;0.073;0.139;0.007;-0.005;0.063;0.015;0.034;0.017;0.022
5130;0.056;0.078;0.137;0.007;-0.005;0.068;0.015;0.037;0.017;0.017
5130.5;0.059;0.076;0.137;0.01;-0.005;0.063;0.012;0.034;0.017;0.02
5131;0.056;0.073;0.137;0.007;-0.007;0.066;0.012;0.034;0.017;0.017
5131.5;0.056;0.076;0.132;0.01;-0.005;0.068;0.015;0.037;0.017;0.017
5132;0.056;0.073;0.132;0.01;-0.007;0.068;0.012;0.034;0.015;0.017
5132.5;0.056;0.076;0.129;0.01;-0.007;0.066;0.012;0.032;0.017;0.017
5133;0.056;0.076;0.129;0.01;-0.005;0.071;0.017;0.039;0.017;0.02
5133.5;0.059;0.078;0.127;0.01;-0.005;0.066;0.015;0.037;0.022;0.007
5134;0.056;0.073;0.127;0.01;-0.007;0.068;0.015;0.037;0.017;0.017
5134.5;0.056;0.073;0.129;0.01;-0.005;0.066;0.015;0.034;0.017;0.022
5135;0.056;0.073;0.125;0.01;-0.002;0.066;0.015;0.034;0.02;0.02
5135.5;0.056;0.071;0.125;0.01;-0.005;0.066;0.012;0.037;0.015;0.017
5136;0.056;0.073;0.125;0.01;-0.005;0.068;0.012;0.037;0.02;0.022
5136.5;0.054;0.071;0.125;0.007;-0.007;0.068;0.015;0.037;0.017;0.022
5137;0.056;0.071;0.122;0.01;-0.002;0.068;0.012;0.032;0.017;0.02
5137.5;0.056;0.071;0.122;0.007;-0.005;0.068;0.015;0.034;0.017;0.017
5138;0.056;0.073;0.122;0.01;-0.005;0.071;0.012;0.034;0.017;0.02
5138.5;0.056;0.071;0.122;0.007;-0.002;0.066;0.012;0.037;0.015;0.02
5139;0.056;0.068;0.122;0.01;-0.007;0.066;0.012;0.037;0.02;0.017
5139.5;0.056;0.071;0.125;0.007;-0.007;0.068;0.015;0.037;0.02;0.02
5140;0.056;0.071;0.12;0.007;-0.005;0.068;0.012;0.037;0.015;0.02
5140.5;0.061;0.068;0.122;0.007;-0.002;0.068;0.015;0.037;0.017;0.015
5141;0.059;0.068;0.127;0.007;-0.005;0.068;0.015;0.037;0.012;0.02
5141.5;0.059;0.068;0.122;0.007;-0.005;0.068;0.015;0.034;0.02;0.022
5142;0.061;0.068;0.125;0.01;-0.005;0.068;0.012;0.034;0.02;0.02
5142.5;0.059;0.068;0.125;0.005;-0.005;0.066;0.012;0.034;0.017;0.017
5143;0.059;0.068;0.125;0.005;-0.005;0.066;0.015;0.034;0.017;0.017
5143.5;0.059;0.068;0.125;0.005;-0.005;0.066;0.012;0.037;0.017;0.022
5144;0.061;0.068;0.127;0.005;-0.007;0.068;0.015;0.034;0.015;0.017
5144.5;0.059;0.066;0.125;0.005;-0.007;0.066;0.015;0.032;0.02;0.022
5145;0.061;0.068;0.127;0.005;-0.007;0.068;0.012;0.037;0.02;0.017
5145.5;0.063;0.066;0.127;0.005;-0.005;0.068;0.017;0.037;0.017;0.02
5146;0.063;0.063;0.125;0.005;-0.005;0.071;0.015;0.037;0.015;0.017
5146.5;0.063;0.063;0.127;0.005;-0.007;0.066;0.012;0.037;0.017;0.022
5147;0.061;0.063;0.117;0.002;-0.005;0.068;0.015;0.037;0.02;0.02
5147.5;0.059;0.066;0.125;0.005;-0.002;0.068;0.015;0.037;0.02;0.02
5148;0.059;0.063;0.12;0.007;-0.005;0.071;0.015;0.034;0.017;0.02
5148.5;0.056;0.061;0.122;0.007;-0.005;0.066;0.012;0.034;0.017;0.017
5149;0.059;0.063;0.117;0.005;-0.005;0.068;0.015;0.034;0.017;0.017
5149.5;0.059;0.061;0.117;0.007;-0.005;0.068;0.012;0.034;0.02;0.017
5150;0.059;0.063;0.12;0.007;-0.005;0.066;0.015;0.032;0.02;0.02
5150.5;0.059;0.063;0.117;0.005;-0.005;0.071;0.012;0.034;0.02;0.02
5151;0.059;0.063;0.117;0.007;-0.005;0.068;0.012;0.034;0.017;0.017
5151.5;0.059;0.063;0.117;0.007;-0.007;0.068;0.01;0.034;0.017;0.02
5152;0.059;0.063;0.115;0.007;-0.005;0.071;0.017;0.037;0.017;0.027
5152.5;0.059;0.068;0.12;0.01;-0.005;0.068;0.01;0.034;0.015;0.017
5153;0.061;0.066;0.12;0.01;-0.005;0.071;0.012;0.034;0.017;0.02
5153.5;0.063;0.066;0.117;0.007;-0.005;0.073;0.012;0.037;0.017;0.02
5154;0.061;0.066;0.12;0.01;-0.005;0.071;0.015;0.034;0.022;0.015
5154.5;0.061;0.068;0.12;0.01;-0.005;0.071;0.012;0.037;0.012;0.024
5155;0.061;0.068;0.115;0.01;-0.005;0.073;0.015;0.034;0.02;0.015
5155.5;0.059;0.068;0.12;0.007;-0.007;0.073;0.012;0.034;0.015;0.024
5156;0.061;0.071;0.12;0.007;-0.007;0.071;0.015;0.034;0.015;0.022
5156.5;0.059;0.071;0.122;0.007;-0.007;0.073;0.012;0.034;0.017;0.02
5157;0.061;0.068;0.115;0.01;-0.005;0.076;0.012;0.037;0.017;0.017
5157.5;0.059;0.068;0.117;0.007;-0.005;0.071;0.012;0.037;0.017;0.015
5158;0.056;0.071;0.12;0.01;-0.007;0.073;0.012;0.032;0.017;0.015
5158.5;0.059;0.071;0.115;0.007;-0.005;0.073;0.017;0.037;0.015;0.024
5159;0.056;0.071;0.12;0.01;-0.005;0.073;0.015;0.037;0.022;0.01
5159.5;0.056;0.071;0.12;0.007;-0.005;0.073;0.012;0.034;0.015;0.02
5160;0.054;0.068;0.122;0.005;-0.005;0.076;0.015;0.037;0.02;0.015
5160.5;0.054;0.066;0.122;0.005;-0.005;0.076;0.015;0.037;0.02;0.017
5161;0.054;0.068;0.125;0.005;-0.007;0.073;0.012;0.034;0.012;0.022
5161.5;0.054;0.066;0.125;0.007;-0.002;0.078;0.015;0.034;0.02;0.02
5162;0.051;0.068;0.122;0.002;-0.005;0.076;0.015;0.037;0.015;0.017
5162.5;0.054;0.066;0.122;0.002;-0.007;0.076;0.012;0.034;0.02;0.017
5163;0.051;0.066;0.125;0.007;-0.007;0.078;0.015;0.039;0.017;0.017
5163.5;0.054;0.066;0.122;0.005;-0.002;0.078;0.012;0.034;0.017;0.02
5164;0.051;0.063;0.122;0.005;-0.005;0.081;0.015;0.037;0.015;0.015
5164.5;0.051;0.063;0.125;0.007;-0.007;0.078;0.01;0.034;0.017;0.022
5165;0.051;0.066;0.122;0.007;-0.005;0.078;0.015;0.037;0.017;0.017
5165.5;0.051;0.068;0.122;0.01;-0.007;0.081;0.012;0.037;0.015;0.017
5166;0.054;0.066;0.125;0.007;-0.005;0.083;0.012;0.037;0.017;0.015
5166.5;0.051;0.066;0.122;0.007;-0.005;0.083;0.012;0.032;0.022;0.012
5167;0.056;0.066;0.12;0.007;-0.005;0.085;0.012;0.037;0.015;0.015
5167.5;0.056;0.066;0.125;0.007;-0.005;0.083;0.012;0.034;0.017;0.02
5168;0.056;0.066;0.12;0.007;-0.007;0.085;0.015;0.034;0.022;0.015
5168.5;0.054;0.066;0.117;0.005;-0.007;0.083;0.015;0.037;0.015;0.022
5169;0.056;0.068;0.122;0.007;-0.007;0.085;0.012;0.037;0.017;0.017
5169.5;0.056;0.068;0.12;0.007;-0.005;0.085;0.015;0.037;0.017;0.02
5170;0.056;0.068;0.12;0.007;-0.007;0.09;0.015;0.037;0.017;0.022
5170.5;0.056;0.068;0.122;0.005;-0.007;0.085;0.01;0.032;0.012;0.01
5171;0.059;0.066;0.122;0.007;-0.007;0.09;0.015;0.037;0.017;0.012
5171.5;0.061;0.068;0.122;0.005;-0.005;0.093;0.01;0.037;0.012;0.029
5172;0.061;0.068;0.125;0.005;-0.007;0.098;0.015;0.037;0.017;0.02
5172.5;0.061;0.071;0.125;0.007;-0.005;0.09;0.012;0.034;0.012;0.017
5173;0.056;0.068;0.122;0.005;-0.007;0.095;0.012;0.037;0.02;0.012
5173.5;0.059;0.068;0.122;0.002;-0.002;0.098;0.017;0.037;0.017;0.022
5174;0.059;0.068;0.125;0.005;-0.005;0.1;0.012;0.037;0.02;0.02
5174.5;0.063;0.068;0.122;0.005;-0.007;0.1;0.012;0.037;0.017;0.017
5175;0.059;0.068;0.125;0.007;-0.005;0.1;0.012;0.034;0.017;0.017
5175.5;0.059;0.066;0.125;0.005;-0.007;0.103;0.015;0.037;0.017;0.02
5176;0.061;0.066;0.122;0.007;-0.005;0.105;0.017;0.037;0.017;0.02
5176.5;0.061;0.068;0.125;0.005;-0.007;0.103;0.015;0.034;0.015;0.015
5177;0.061;0.066;0.129;0.007;-0.005;0.105;0.015;0.034;0.02;0.012
5177.5;0.061;0.066;0.129;0.01;-0.005;0.105;0.015;0.037;0.015;0.02
5178;0.063;0.066;0.129;0.005;-0.005;0.11;0.015;0.037;0.02;0.01
5178.5;0.063;0.068;0.129;0.007;-0.007;0.11;0.017;0.034;0.017;0.022
5179;0.066;0.061;0.127;0.007;-0.005;0.112;0.017;0.039;0.02;0.015
5179.5;0.066;0.066;0.127;0.005;-0.007;0.11;0.015;0.034;0.015;0.022
5180;0.066;0.061;0.129;0.005;-0.007;0.117;0.015;0.037;0.02;0.017
5180.5;0.068;0.063;0.132;0.005;-0.007;0.115;0.015;0.037;0.015;0.017
5181;0.063;0.063;0.127;0.007;-0.005;0.117;0.015;0.037;0.017;0.02
5181.5;0.066;0.063;0.129;0.005;-0.005;0.12;0.015;0.037;0.02;0.02
5182;0.066;0.063;0.129;0.007;-0.005;0.12;0.015;0.037;0.017;0.017
5182.5;0.066;0.061;0.129;0.007;-0.005;0.125;0.017;0.037;0.02;0.02
5183;0.066;0.061;0.127;0.007;-0.005;0.122;0.015;0.034;0.015;0.005
5183.5;0.068;0.063;0.132;0.005;-0.002;0.125;0.015;0.037;0.017;0.017
5184;0.063;0.061;0.129;0.005;-0.007;0.127;0.012;0.039;0.017;0.012
5184.5;0.066;0.061;0.129;0.007;-0.005;0.129;0.015;0.037;0.017;0.02
5185;0.066;0.061;0.127;0.005;-0.005;0.127;0.012;0.037;0.017;0.012
5185.5;0.066;0.061;0.127;0.005;-0.005;0.132;0.012;0.034;0.017;0.017
5186;0.063;0.061;0.127;0.002;-0.007;0.132;0.012;0.032;0.015;0.017
5186.5;0.066;0.063;0.127;0.007;-0.005;0.137;0.015;0.037;0.02;0.02
5187;0.063;0.063;0.125;0.005;-0.002;0.137;0.012;0.037;0.017;0.02
5187.5;0.063;0.063;0.125;0.007;-0.007;0.137;0.015;0.037;0.02;0.02
5188;0.063;0.063;0.125;0.007;-0.005;0.139;0.015;0.037;0.017;0.017
5188.5;0.063;0.063;0.125;0.007;-0.01;0.142;0.015;0.039;0.015;0.02
5189;0.061;0.063;0.122;0.007;-0.007;0.142;0.012;0.037;0.017;0.015
5189.5;0.061;0.063;0.125;0.005;-0.002;0.142;0.015;0.034;0.017;0.007
5190;0.063;0.066;0.127;0.007;-0.007;0.144;0.015;0.037;0.02;0.015
