time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
1674.5;-0.005;-0.007;-0.005;0.005;-0.005;0.034;0.012;0.034;0.024;0.012
1675;-0.005;-0.002;-0.002;0.002;-0.002;0.037;0.015;0.034;0.024;0.007
1675.5;-0.005;-0.002;-0.002;0.002;-0.002;0.039;0.012;0.034;0.024;0.017
1676;-0.007;-0.002;-0.005;0.005;-0.005;0.039;0.015;0.037;0.02;0.02
1676.5;-0.005;-0.002;-0.005;0.005;-0.005;0.034;0.012;0.037;0.022;0.017
1677;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.034;0.02;0.015
1677.5;-0.005;-0.005;-0.005;0.005;-0.005;0.034;0.015;0.039;0.015;0.027
1678;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.012;0.037;0.017;0.024
1678.5;-0.002;-0.005;-0.005;0.005;-0.005;0.037;0.01;0.034;0.02;0.015
1679;-0.005;-0.005;-0.007;0.002;-0.007;0.037;0.015;0.034;0.02;0.02
1679.5;-0.005;-0.002;-0.005;0.002;-0.002;0.037;0.017;0.034;0.02;0.017
1680;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.015;0.034;0.02;0.017
1680.5;-0.002;-0.005;-0.005;0;-0.005;0.034;0.015;0.034;0.02;0.015
1681;-0.002;-0.002;-0.005;0.002;-0.007;0.034;0.012;0.034;0.022;0.012
1681.5;-0.002;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.037;0.022;0.012
1682;-0.002;-0.005;-0.005;0.005;-0.007;0.034;0.015;0.037;0.022;0.02
1682.5;-0.005;-0.005;-0.005;0.005;-0.007;0.034;0.015;0.037;0.017;0.017
1683;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.034;0.017;0.012
1683.5;-0.005;-0.007;-0.007;0.002;-0.005;0.039;0.017;0.039;0.017;0.012
1684;-0.005;-0.005;-0.005;0.002;-0.007;0.039;0.012;0.034;0.017;0.017
1684.5;-0.002;-0.005;-0.005;0;-0.005;0.037;0.015;0.034;0.02;0.017
1685;-0.002;-0.002;-0.005;0;-0.005;0.037;0.015;0.037;0.02;0.012
1685.5;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.022;0.017
1686;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.015;0.037;0.02;0.017
1686.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.037;0.02;0.017
1687;-0.005;-0.005;-0.007;0.005;-0.005;0.039;0.015;0.039;0.017;0.015
1687.5;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.034;0.017;0.015
1688;-0.005;-0.005;-0.002;0.002;-0.007;0.034;0.012;0.037;0.017;0.015
1688.5;0;-0.002;-0.005;0.005;-0.005;0.037;0.012;0.034;0.02;0.02
1689;-0.002;-0.002;-0.002;0.002;-0.005;0.037;0.017;0.037;0.02;0.015
1689.5;-0.005;-0.005;-0.005;0.005;-0.005;0.034;0.015;0.037;0.02;0.015
1690;-0.005;-0.005;-0.002;0;-0.005;0.037;0.015;0.037;0.02;0.017
1690.5;-0.005;-0.002;-0.005;0.002;-0.007;0.037;0.015;0.037;0.02;0.017
1691;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.017
1691.5;-0.007;-0.002;-0.002;0.002;-0.005;0.039;0.015;0.034;0.02;0.017
1692;-0.002;-0.005;-0.005;0.005;-0.005;0.037;0.015;0.037;0.017;0.017
1692.5;-0.002;-0.005;-0.005;0.005;-0.005;0.037;0.015;0.034;0.02;0.02
1693;-0.002;-0.005;-0.005;0.002;-0.007;0.037;0.012;0.034;0.017;0.017
1693.5;-0.005;-0.005;-0.002;0.005;-0.005;0.039;0.01;0.034;0.022;0.022
1694;-0.002;-0.005;-0.005;0;-0.005;0.037;0.015;0.039;0.02;0.015
1694.5;-0.005;-0.005;-0.007;0.002;-0.005;0.039;0.012;0.034;0.02;0.015
1695;-0.002;-0.005;-0.007;0;-0.005;0.039;0.015;0.037;0.02;0.015
1695.5;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.015;0.037;0.017;0.015
1696;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.012;0.037;0.02;0.017
1696.5;-0.007;-0.002;-0.005;0;-0.007;0.037;0.012;0.037;0.02;0.022
1697;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.037;0.02;0.012
1697.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.015;0.034;0.017;0.015
1698;-0.002;-0.002;-0.002;0.002;-0.002;0.034;0.015;0.034;0.02;0.015
1698.5;-0.007;-0.005;-0.005;0;-0.005;0.037;0.015;0.037;0.02;0.017
1699;-0.005;-0.005;-0.005;0;-0.002;0.039;0.015;0.034;0.022;0.012
1699.5;-0.005;-0.005;-0.002;0;-0.005;0.037;0.015;0.039;0.017;0.015
1700;-0.005;-0.007;-0.005;0.002;-0.005;0.034;0.012;0.037;0.02;0.012
1700.5;-0.005;-0.007;-0.005;0;-0.005;0.037;0.017;0.037;0.02;0.017
1701;-0.005;-0.005;-0.005;0.002;-0.007;0.034;0.012;0.037;0.022;0.015
1701.5;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.015;0.039;0.022;0.015
1702;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.034;0.022;0.017
1702.5;-0.005;-0.005;-0.002;0;-0.005;0.037;0.015;0.037;0.022;0.02
1703;-0.005;-0.007;-0.005;0;-0.007;0.037;0.015;0.034;0.017;0.022
1703.5;-0.005;-0.002;-0.007;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
1704;-0.005;-0.007;-0.007;0.002;-0.005;0.037;0.017;0.037;0.02;0.012
1704.5;-0.005;-0.005;-0.007;0;-0.005;0.039;0.015;0.037;0.022;0.022
1705;-0.005;-0.002;-0.002;0.002;-0.007;0.037;0.015;0.037;0.022;0.015
1705.5;-0.005;-0.005;-0.005;0.002;-0.007;0.037;0.012;0.037;0.02;0.017
1706;-0.005;-0.005;-0.007;0;-0.005;0.034;0.012;0.032;0.02;0.022
1706.5;-0.005;-0.005;-0.005;0;-0.005;0.039;0.015;0.037;0.024;0.017
1707;-0.005;-0.007;-0.01;0;-0.005;0.037;0.015;0.037;0.02;0.015
1707.5;-0.005;-0.005;-0.005;0.002;-0.007;0.037;0.015;0.037;0.02;0.02
1708;-0.005;-0.005;-0.005;0;-0.007;0.034;0.01;0.034;0.017;0.015
1708.5;-0.005;-0.005;-0.005;0;-0.005;0.037;0.015;0.037;0.022;0.015
1709;-0.005;-0.007;-0.005;0;-0.005;0.039;0.015;0.037;0.02;0.015
1709.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.037;0.017;0.024
1710;-0.005;-0.005;-0.005;0;-0.002;0.037;0.015;0.037;0.02;0.015
1710.5;-0.007;-0.005;-0.007;0;-0.007;0.037;0.015;0.032;0.017;0.017
1711;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.015
1711.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.034;0.017;0.015
1712;-0.005;-0.005;-0.007;0.002;-0.007;0.037;0.015;0.037;0.022;0.012
1712.5;-0.005;-0.002;-0.007;0.002;-0.007;0.034;0.015;0.037;0.017;0.015
1713;-0.007;-0.005;-0.007;0.002;-0.005;0.037;0.012;0.034;0.02;0.012
1713.5;-0.005;-0.005;-0.005;0;-0.005;0.039;0.015;0.037;0.02;0.015
1714;-0.007;-0.007;-0.005;0;-0.007;0.034;0.015;0.037;0.02;0.015
1714.5;-0.007;-0.007;-0.005;0;-0.005;0.037;0.015;0.034;0.02;0.015
1715;-0.005;-0.007;-0.007;0;-0.005;0.037;0.012;0.034;0.017;0.012
1715.5;-0.005;-0.005;-0.007;0.002;-0.005;0.032;0.012;0.034;0.022;0.02
1716;-0.007;-0.007;-0.002;0.002;-0.005;0.037;0.012;0.037;0.02;0.017
1716.5;-0.002;-0.002;-0.005;0.002;-0.007;0.037;0.012;0.034;0.02;0.017
1717;-0.007;-0.005;-0.007;0;-0.002;0.037;0.015;0.034;0.022;0.012
1717.5;-0.002;0;-0.007;0;-0.005;0.037;0.012;0.037;0.017;0.017
1718;-0.007;-0.005;-0.007;0;-0.005;0.037;0.015;0.034;0.02;0.015
1718.5;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.027
1719;-0.005;-0.005;-0.005;0.002;-0.002;0.039;0.02;0.039;0.02;0.015
1719.5;-0.002;-0.005;-0.005;0.002;-0.005;0.034;0.015;0.034;0.02;0.017
1720;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.012;0.034;0.022;0.015
1720.5;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.012;0.034;0.022;0.017
1721;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.01;0.037;0.02;0.02
1721.5;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.037;0.02;0.017
1722;-0.005;-0.005;-0.007;0.002;-0.005;0.032;0.012;0.034;0.024;0.01
1722.5;-0.005;-0.002;-0.002;0.005;-0.005;0.037;0.015;0.037;0.02;0.015
1723;-0.002;-0.005;-0.005;0;-0.002;0.039;0.012;0.037;0.02;0.02
1723.5;-0.002;-0.005;-0.005;0;-0.002;0.037;0.015;0.037;0.02;0.015
1724;-0.005;-0.005;-0.005;0;-0.005;0.037;0.012;0.034;0.02;0.017
1724.5;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.015;0.037;0.02;0.01
1725;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.017;0.037;0.022;0.017
1725.5;-0.002;-0.005;-0.005;0;-0.005;0.034;0.015;0.032;0.02;0.015
1726;-0.002;-0.005;-0.002;0.002;-0.005;0.039;0.012;0.037;0.017;0.017
1726.5;-0.007;-0.007;-0.005;0.002;-0.007;0.034;0.012;0.034;0.02;0.012
1727;-0.002;-0.005;-0.005;0.005;-0.002;0.039;0.012;0.037;0.02;0.012
1727.5;-0.005;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.034;0.017;0.017
1728;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.017;0.037;0.02;0.015
1728.5;-0.005;-0.002;-0.002;0.005;-0.007;0.037;0.015;0.034;0.022;0.01
1729;-0.002;-0.005;-0.005;0.002;-0.007;0.039;0.012;0.034;0.022;0.012
1729.5;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.017;0.037;0.02;0.015
1730;-0.002;-0.002;-0.002;0.002;-0.005;0.034;0.012;0.037;0.017;0.015
1730.5;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.034;0.02;0.017
1731;-0.002;-0.002;-0.005;0.002;-0.007;0.037;0.015;0.037;0.017;0.022
1731.5;-0.002;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.017
1732;-0.005;-0.002;-0.005;0.002;-0.002;0.039;0.017;0.039;0.02;0.017
1732.5;-0.005;-0.002;-0.005;0.005;-0.007;0.039;0.015;0.037;0.02;0.02
1733;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.037;0.02;0.017
1733.5;0;-0.005;-0.005;0.002;-0.007;0.034;0.012;0.034;0.022;0.015
1734;-0.005;-0.002;-0.005;0.002;-0.005;0.039;0.015;0.034;0.022;0.017
1734.5;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.037;0.022;0.017
1735;-0.002;-0.007;0;0.002;-0.005;0.034;0.015;0.034;0.017;0.02
1735.5;-0.002;-0.005;-0.005;0.002;-0.002;0.039;0.015;0.034;0.022;0.015
1736;-0.002;-0.005;-0.002;0.002;-0.005;0.037;0.012;0.037;0.02;0.015
1736.5;-0.002;-0.005;-0.005;0.002;-0.005;0.039;0.012;0.034;0.017;0.015
1737;-0.002;-0.005;-0.002;0.005;-0.005;0.037;0.015;0.037;0.022;0.015
1737.5;-0.002;-0.005;-0.005;0;-0.005;0.037;0.01;0.034;0.017;0.02
1738;-0.002;-0.005;-0.002;0.002;-0.002;0.039;0.012;0.037;0.022;0.017
1738.5;-0.005;-0.005;-0.005;0.005;-0.005;0.037;0.015;0.034;0.022;0.017
1739;-0.002;-0.005;-0.005;0.002;-0.007;0.034;0.015;0.034;0.02;0.02
1739.5;-0.007;-0.005;-0.005;0.002;-0.002;0.037;0.015;0.039;0.02;0.017
1740;-0.002;-0.002;-0.007;0.002;-0.005;0.037;0.012;0.034;0.022;0.017
1740.5;-0.002;-0.002;-0.002;0.005;-0.005;0.034;0.015;0.037;0.022;0.015
1741;-0.002;-0.002;-0.005;0.005;-0.005;0.039;0.015;0.037;0.02;0.02
1741.5;-0.005;0;-0.002;0.005;-0.005;0.037;0.015;0.034;0.017;0.017
1742;-0.002;-0.002;-0.005;0.005;-0.005;0.037;0.012;0.034;0.022;0.02
1742.5;-0.002;-0.002;-0.005;0.002;-0.005;0.034;0.015;0.037;0.02;0.015
1743;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.037;0.02;0.02
1743.5;-0.002;-0.005;-0.005;0.002;-0.002;0.037;0.017;0.034;0.02;0.02
1744;-0.002;-0.002;-0.005;0.002;-0.005;0.034;0.017;0.034;0.02;0.02
1744.5;-0.002;-0.002;-0.005;0.005;-0.002;0.039;0.015;0.034;0.022;0.017
1745;-0.002;-0.005;-0.002;0;-0.005;0.037;0.012;0.034;0.017;0.012
1745.5;-0.005;-0.005;-0.002;0.002;-0.005;0.039;0.017;0.039;0.02;0.017
1746;-0.002;-0.007;-0.002;0.002;-0.005;0.037;0.015;0.032;0.02;0.017
1746.5;-0.002;-0.005;-0.005;0.002;-0.007;0.037;0.01;0.034;0.022;0.017
1747;-0.002;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.022;0.02
1747.5;-0.005;0;-0.002;0.005;-0.005;0.037;0.012;0.037;0.017;0.017
1748;-0.005;-0.002;-0.007;0;-0.005;0.039;0.015;0.034;0.017;0.02
1748.5;-0.002;-0.002;-0.002;0.005;-0.002;0.037;0.015;0.037;0.02;0.017
1749;-0.002;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.022;0.015
1749.5;-0.002;-0.002;-0.005;0.005;-0.007;0.032;0.012;0.034;0.022;0.01
1750;-0.005;-0.005;-0.005;0.002;-0.007;0.034;0.01;0.034;0.02;0.02
1750.5;-0.005;-0.002;-0.002;0.002;-0.005;0.039;0.012;0.037;0.02;0.012
1751;-0.002;-0.002;-0.007;0.002;-0.002;0.039;0.015;0.037;0.02;0.017
1751.5;-0.005;-0.005;-0.005;0.002;-0.002;0.034;0.015;0.037;0.024;0.015
1752;-0.002;-0.005;-0.005;0.005;-0.007;0.034;0.015;0.034;0.022;0.02
1752.5;-0.002;-0.005;-0.007;0.002;-0.007;0.037;0.012;0.037;0.017;0.015
1753;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.012;0.034;0.022;0.017
1753.5;-0.002;-0.005;-0.007;0.005;-0.002;0.037;0.012;0.037;0.02;0.015
1754;-0.005;-0.005;-0.005;0.002;-0.002;0.039;0.015;0.034;0.02;0.012
1754.5;-0.002;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.037;0.02;0.012
1755;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.015;0.037;0.02;0.017
1755.5;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.034;0.022;0.012
1756;-0.002;-0.005;-0.002;0;-0.005;0.037;0.012;0.034;0.022;0.015
1756.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.037;0.022;0.017
1757;0;-0.005;-0.005;0.002;-0.002;0.037;0.015;0.037;0.022;0.017
1757.5;-0.002;-0.002;-0.002;0.005;-0.005;0.034;0.015;0.034;0.02;0.017
1758;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.034;0.022;0.012
1758.5;-0.005;-0.005;-0.007;0.002;-0.002;0.037;0.012;0.037;0.022;0.015
1759;-0.005;-0.005;-0.007;0;-0.005;0.039;0.015;0.037;0.02;0.017
1759.5;-0.002;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.02;0.017
1760;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.039;0.02;0.02
1760.5;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.015;0.037;0.022;0.015
1761;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.017;0.034;0.02;0.017
1761.5;-0.005;-0.005;-0.007;0.002;-0.005;0.039;0.015;0.034;0.022;0.017
1762;-0.005;-0.002;-0.005;0.002;-0.002;0.034;0.012;0.034;0.02;0.005
1762.5;-0.007;-0.007;-0.005;0;-0.002;0.034;0.012;0.034;0.022;0.012
1763;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.034;0.022;0.015
1763.5;-0.005;-0.007;-0.005;0.002;-0.002;0.037;0.02;0.037;0.02;0.015
1764;-0.007;-0.005;-0.005;0;-0.007;0.037;0.012;0.034;0.02;0.017
1764.5;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.015;0.034;0.02;0.017
1765;-0.005;-0.005;-0.007;0.002;-0.005;0.034;0.012;0.034;0.022;0.015
1765.5;-0.005;-0.005;-0.007;0;-0.007;0.037;0.012;0.037;0.02;0.017
1766;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.015;0.034;0.02;0.015
1766.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.039;0.02;0.022
1767;-0.007;-0.005;-0.002;0.002;-0.007;0.039;0.015;0.034;0.02;0.015
1767.5;-0.005;-0.005;-0.005;0;-0.005;0.034;0.015;0.037;0.02;0.017
1768;-0.005;-0.005;-0.01;0.002;-0.007;0.037;0.012;0.034;0.02;0.017
1768.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.037;0.022;0.005
1769;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.01;0.034;0.02;0.015
1769.5;-0.005;-0.002;-0.005;0;-0.005;0.037;0.012;0.034;0.017;0.012
1770;-0.007;-0.005;-0.007;0.002;-0.005;0.034;0.015;0.037;0.02;0.012
1770.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.015;0.034;0.02;0.017
1771;-0.007;-0.007;-0.005;0.002;-0.002;0.039;0.012;0.032;0.02;0.017
1771.5;-0.005;-0.005;-0.005;0;-0.005;0.034;0.012;0.034;0.022;0.017
1772;-0.002;-0.005;-0.005;0.002;-0.002;0.037;0.015;0.037;0.022;0.017
1772.5;-0.002;-0.005;-0.007;0.002;-0.005;0.037;0.012;0.037;0.022;0.017
1773;-0.005;-0.005;-0.007;0;-0.002;0.039;0.015;0.037;0.015;0.024
1773.5;-0.005;-0.002;-0.005;0.002;-0.002;0.037;0.015;0.034;0.02;0.017
1774;-0.005;-0.007;-0.007;0;-0.007;0.037;0.015;0.034;0.02;0.012
1774.5;-0.007;-0.007;-0.005;0;-0.002;0.034;0.012;0.034;0.022;0.005
1775;-0.002;-0.002;-0.005;0.002;-0.002;0.039;0.015;0.037;0.02;0.015
1775.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.034;0.02;0.017
1776;-0.002;-0.005;-0.005;0;-0.005;0.037;0.015;0.037;0.022;0.017
1776.5;-0.005;-0.005;-0.005;0;-0.007;0.037;0.012;0.034;0.022;0.02
1777;-0.005;-0.007;-0.005;0;-0.005;0.037;0.015;0.034;0.017;0.017
1777.5;-0.007;-0.005;-0.007;0;-0.005;0.039;0.015;0.037;0.017;0.015
1778;-0.005;-0.005;-0.005;0;-0.005;0.034;0.015;0.037;0.017;0.015
1778.5;-0.005;-0.005;-0.007;0;-0.005;0.037;0.012;0.034;0.02;0.017
1779;-0.005;-0.007;-0.007;0.002;-0.002;0.037;0.015;0.037;0.017;0.017
1779.5;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.015;0.034;0.02;0.02
1780;-0.002;-0.005;-0.002;0.005;-0.005;0.037;0.015;0.037;0.02;0.015
1780.5;-0.007;-0.005;-0.002;0.005;-0.005;0.037;0.015;0.034;0.02;0.012
1781;-0.005;-0.005;-0.007;0.005;-0.005;0.037;0.015;0.037;0.02;0.007
1781.5;-0.002;-0.005;-0.002;0.005;-0.005;0.039;0.012;0.032;0.02;0.017
1782;-0.005;-0.005;-0.005;0;-0.002;0.034;0.015;0.037;0.02;0.015
1782.5;-0.005;-0.002;-0.005;0.002;-0.007;0.037;0.015;0.037;0.02;0.015
1783;-0.002;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.034;0.017;0.015
1783.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.02;0.015
1784;-0.005;-0.002;-0.002;0.002;-0.002;0.042;0.017;0.039;0.02;0.02
1784.5;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.012;0.032;0.017;0.015
1785;-0.002;-0.005;-0.002;0.002;-0.005;0.032;0.012;0.037;0.017;0.015
1785.5;-0.002;-0.002;-0.002;0;-0.005;0.034;0.012;0.032;0.02;0.02
1786;-0.002;-0.005;-0.005;0.002;-0.002;0.037;0.012;0.034;0.022;0.017
1786.5;-0.002;-0.005;-0.005;0.002;-0.007;0.037;0.012;0.037;0.02;0.015
1787;-0.002;-0.002;-0.005;0.005;-0.007;0.034;0.015;0.037;0.02;0.005
1787.5;-0.002;-0.002;-0.005;0.002;-0.007;0.034;0.01;0.032;0.024;0.015
1788;-0.002;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.034;0.02;0.015
1788.5;-0.005;-0.005;-0.005;0.005;-0.005;0.037;0.015;0.034;0.02;0.015
1789;-0.002;-0.005;-0.005;0.002;-0.002;0.037;0.015;0.037;0.02;0.017
1789.5;-0.002;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.037;0.02;0.012
1790;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.012;0.037;0.02;0.015
1790.5;-0.002;-0.005;-0.002;0.005;-0.007;0.037;0.015;0.037;0.022;0.015
1791;-0.005;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.032;0.02;0.015
1791.5;-0.005;-0.002;-0.005;0.002;-0.002;0.037;0.012;0.034;0.017;0.015
1792;-0.005;-0.005;-0.005;0.005;-0.002;0.037;0.015;0.034;0.027;0.007
1792.5;-0.002;-0.002;-0.007;0.002;-0.002;0.037;0.015;0.037;0.02;0.01
1793;-0.002;-0.005;-0.005;0.002;-0.007;0.037;0.012;0.032;0.02;0.017
1793.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.015;0.037;0.02;0.01
1794;-0.002;-0.005;-0.005;0.002;-0.005;0.039;0.015;0.037;0.02;0.015
1794.5;-0.002;-0.002;-0.005;0.005;-0.005;0.037;0.017;0.034;0.017;0.012
1795;-0.002;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.037;0.02;0.017
1795.5;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.015;0.037;0.02;0.015
1796;-0.005;-0.002;-0.002;0.002;-0.007;0.037;0.015;0.032;0.02;0.017
1796.5;-0.002;-0.005;-0.005;0.005;-0.002;0.037;0.017;0.037;0.02;0.015
1797;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.015;0.034;0.02;0.017
1797.5;-0.005;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.034;0.02;0.015
1798;-0.007;-0.005;-0.002;0.005;-0.002;0.037;0.015;0.037;0.017;0.02
1798.5;-0.002;-0.005;-0.005;0.002;-0.005;0.039;0.012;0.034;0.017;0.015
1799;-0.002;-0.002;-0.005;0.005;-0.005;0.034;0.012;0.037;0.02;0.02
1799.5;-0.002;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.037;0.015;0.015
1800;-0.002;-0.002;-0.002;0.002;-0.007;0.039;0.012;0.034;0.022;0.02
1800.5;-0.005;-0.002;-0.005;0;-0.002;0.039;0.015;0.037;0.022;0.017
1801;-0.002;-0.002;-0.005;0.002;-0.007;0.039;0.012;0.032;0.02;0.017
1801.5;-0.002;-0.005;-0.007;0.002;-0.005;0.034;0.012;0.034;0.02;0.015
1802;-0.005;-0.002;-0.005;0.002;-0.007;0.034;0.012;0.032;0.017;0.02
1802.5;-0.002;-0.005;0;0.002;-0.005;0.039;0.015;0.039;0.02;0.015
1803;-0.002;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.034;0.015;0.015
1803.5;-0.002;-0.002;-0.002;0.002;-0.005;0.034;0.015;0.037;0.022;0.01
1804;-0.002;-0.005;-0.005;0;-0.005;0.039;0.015;0.037;0.017;0.017
1804.5;-0.002;-0.005;-0.002;0.002;-0.002;0.037;0.015;0.034;0.02;0.017
1805;-0.002;-0.002;-0.005;0.007;-0.005;0.034;0.015;0.034;0.017;0.017
1805.5;-0.002;-0.005;-0.005;0.005;-0.007;0.037;0.012;0.032;0.02;0.01
1806;-0.005;-0.005;-0.002;0.002;-0.007;0.039;0.015;0.037;0.017;0.017
1806.5;-0.005;-0.002;-0.005;0;-0.005;0.034;0.012;0.037;0.02;0.015
1807;-0.005;-0.007;-0.002;0;-0.002;0.037;0.015;0.034;0.02;0.012
1807.5;-0.005;-0.002;-0.002;0.002;-0.005;0.034;0.012;0.037;0.02;0.015
1808;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.015;0.034;0.017;0.015
1808.5;-0.005;-0.005;-0.007;0.005;-0.007;0.037;0.012;0.034;0.02;0.012
1809;-0.002;-0.005;-0.005;0.005;-0.007;0.037;0.015;0.034;0.02;0.012
1809.5;-0.005;-0.002;-0.007;0.002;-0.005;0.034;0.012;0.034;0.02;0.015
1810;-0.005;-0.002;-0.002;0.002;-0.007;0.037;0.01;0.034;0.02;0.012
1810.5;-0.002;-0.002;-0.005;0.002;-0.005;0.034;0.015;0.037;0.02;0.015
1811;-0.005;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.037;0.022;0.017
1811.5;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.037;0.02;0.02
1812;-0.002;-0.002;-0.005;0.005;-0.005;0.037;0.015;0.039;0.02;0.022
1812.5;-0.002;-0.002;-0.005;0.002;-0.005;0.032;0.015;0.037;0.02;0.02
1813;-0.002;-0.002;-0.01;0.002;-0.005;0.034;0.015;0.037;0.02;0.015
1813.5;-0.002;-0.002;-0.007;0.002;-0.005;0.034;0.01;0.034;0.02;0.017
1814;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.037;0.02;0.017
1814.5;-0.002;-0.005;-0.007;0.002;-0.005;0.039;0.015;0.037;0.015;0.012
1815;-0.005;-0.005;-0.007;0.002;-0.007;0.037;0.015;0.034;0.017;0.017
1815.5;-0.005;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
1816;-0.005;-0.005;-0.002;0;-0.007;0.034;0.012;0.032;0.02;0.015
1816.5;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.034;0.02;0.017
1817;-0.005;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.034;0.02;0.02
1817.5;-0.005;-0.002;-0.002;0.002;-0.005;0.034;0.012;0.034;0.022;0.01
1818;-0.002;-0.005;-0.005;0.002;-0.007;0.032;0.015;0.034;0.02;0.012
1818.5;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.015;0.037;0.017;0.017
1819;-0.002;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.037;0.015;0.015
1819.5;-0.005;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.034;0.02;0.017
1820;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.037;0.02;0.012
1820.5;-0.005;-0.007;-0.002;0.002;-0.005;0.037;0.012;0.037;0.017;0.012
