time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
3526;0.078;0.122;0;0.005;-0.007;0.11;0.01;0.037;0.012;0.015
3526.5;0.076;0.117;0;0;-0.007;0.11;0.01;0.037;0.012;0.017
3527;0.076;0.12;0;0;-0.007;0.105;0.01;0.034;0.017;0.012
3527.5;0.078;0.117;0;0;-0.007;0.107;0.01;0.034;0.01;0.012
3528;0.081;0.12;0.002;0;-0.007;0.107;0.01;0.034;0.017;0.01
3528.5;0.078;0.117;0;0;-0.005;0.107;0.007;0.034;0.015;0.017
3529;0.081;0.117;0.002;-0.002;-0.007;0.105;0.01;0.034;0.012;0.012
3529.5;0.076;0.115;0.002;0;-0.005;0.107;0.01;0.037;0.015;0.01
3530;0.076;0.115;0.005;0;-0.007;0.105;0.01;0.034;0.012;0.017
3530.5;0.073;0.112;0.005;0;-0.01;0.105;0.007;0.034;0.022;0.015
3531;0.073;0.112;0.002;-0.002;-0.005;0.105;0.01;0.032;0.012;0.017
3531.5;0.071;0.115;0.005;0;-0.002;0.107;0.007;0.037;0.02;0.012
3532;0.068;0.112;0.005;0;-0.005;0.105;0.007;0.034;0.012;0.015
3532.5;0.066;0.11;0.005;0;-0.007;0.103;0.01;0.034;0.024;0.002
3533;0.068;0.115;0.002;0;-0.007;0.105;0.007;0.034;0.007;0.017
3533.5;0.066;0.112;0.005;0;-0.005;0.105;0.01;0.039;0.017;0.012
3534;0.066;0.11;0;0;-0.005;0.105;0.01;0.034;0.017;0.017
3534.5;0.063;0.107;0;0;-0.007;0.105;0.01;0.034;0.012;0.017
3535;0.063;0.105;0.002;0;-0.007;0.103;0.01;0.037;0.017;0.015
3535.5;0.066;0.107;0;0.002;-0.007;0.1;0.01;0.037;0.015;0.012
3536;0.063;0.105;0;0.002;-0.007;0.103;0.01;0.037;0.017;0.007
3536.5;0.066;0.105;0;0.002;-0.005;0.1;0.012;0.037;0.017;0.012
3537;0.066;0.105;-0.002;0.005;-0.007;0.1;0.01;0.037;0.012;0.015
3537.5;0.068;0.098;-0.002;0.005;-0.005;0.098;0.01;0.034;0.015;0.012
3538;0.068;0.1;-0.005;0.005;-0.007;0.103;0.012;0.039;0.017;0.015
3538.5;0.071;0.098;-0.002;0.007;-0.005;0.1;0.01;0.034;0.017;0.012
3539;0.076;0.095;0;0.005;-0.007;0.095;0.005;0.034;0.007;0.024
3539.5;0.078;0.095;0;0.002;-0.005;0.098;0.01;0.037;0.015;0.01
3540;0.081;0.095;0;0.002;-0.007;0.098;0.01;0.037;0.015;0.015
3540.5;0.081;0.093;0;0.002;-0.007;0.095;0.007;0.034;0.01;0.01
3541;0.083;0.09;-0.002;0.002;-0.005;0.098;0.01;0.039;0.015;0.01
3541.5;0.085;0.088;0;0.002;-0.007;0.098;0.007;0.037;0.015;0.012
3542;0.088;0.088;0;-0.002;-0.007;0.093;0.005;0.034;0.012;0.012
3542.5;0.088;0.088;0;-0.002;-0.005;0.093;0.007;0.032;0.02;0.01
3543;0.093;0.088;0.002;-0.005;-0.007;0.093;0.007;0.032;0.007;0.015
3543.5;0.09;0.088;-0.002;-0.005;-0.007;0.095;0.01;0.039;0.024;0.01
3544;0.093;0.088;0;-0.002;-0.005;0.093;0.01;0.032;0.012;0.02
3544.5;0.093;0.085;0;-0.002;-0.007;0.093;0.01;0.034;0.017;0.015
3545;0.093;0.085;0;-0.002;-0.005;0.093;0.01;0.034;0.017;0.02
3545.5;0.088;0.085;0;-0.005;-0.007;0.093;0.01;0.034;0.01;0.015
3546;0.095;0.088;0;-0.002;-0.005;0.093;0.012;0.037;0.017;0.012
3546.5;0.098;0.09;0.002;-0.002;-0.005;0.09;0.007;0.034;0.017;0.012
3547;0.095;0.088;0;-0.002;-0.005;0.09;0.01;0.032;0.017;0.02
3547.5;0.095;0.088;0;-0.002;-0.007;0.09;0.007;0.034;0.017;0.015
3548;0.1;0.09;0.002;-0.002;-0.005;0.093;0.01;0.034;0.015;0.017
3548.5;0.103;0.09;0.005;-0.002;-0.005;0.088;0.012;0.037;0.017;0.005
3549;0.1;0.085;0.002;-0.005;-0.007;0.093;0.012;0.037;0.015;0.015
3549.5;0.1;0.085;0.002;-0.002;-0.005;0.09;0.01;0.037;0.015;0.012
3550;0.103;0.088;0.002;0;-0.007;0.09;0.01;0.034;0.012;0.017
3550.5;0.098;0.085;-0.002;0;-0.005;0.09;0.01;0.034;0.017;0.015
3551;0.1;0.085;0.002;0.002;-0.007;0.09;0.012;0.039;0.015;0.015
3551.5;0.103;0.083;0;-0.002;-0.007;0.09;0.007;0.034;0.01;0.01
3552;0.112;0.081;0;0;-0.005;0.09;0.01;0.037;0.022;0.01
3552.5;0.117;0.081;-0.002;0.002;-0.007;0.093;0.012;0.034;0.01;0.012
3553;0.112;0.076;0.002;0.002;-0.007;0.09;0.012;0.037;0.02;0.012
3553.5;0.103;0.076;0;0.002;-0.005;0.088;0.005;0.029;0.007;0.015
3554;0.098;0.076;-0.002;0.002;-0.007;0.088;0.01;0.037;0.022;0.017
3554.5;0.105;0.076;0.002;0;-0.005;0.088;0.007;0.032;0.007;0.017
3555;0.107;0.073;-0.002;0;-0.007;0.09;0.012;0.034;0.012;0.012
3555.5;0.105;0.071;-0.002;0.002;-0.007;0.085;0.01;0.034;0.015;0.01
3556;0.098;0.066;-0.002;-0.002;-0.007;0.088;0.007;0.032;0.01;0.012
3556.5;0.095;0.068;-0.005;-0.002;-0.007;0.09;0.012;0.037;0.02;0.007
3557;0.095;0.066;-0.002;-0.002;-0.007;0.085;0.007;0.034;0.017;0.017
3557.5;0.098;0.066;-0.002;0.002;-0.007;0.088;0.012;0.034;0.017;0.017
3558;0.093;0.066;-0.002;-0.002;-0.007;0.093;0.012;0.034;0.012;0.02
3558.5;0.088;0.066;-0.002;-0.002;-0.007;0.085;0.01;0.032;0.015;0.01
3559;0.085;0.063;0;-0.002;-0.007;0.083;0.01;0.034;0.01;0.015
3559.5;0.085;0.063;0.002;0;-0.005;0.083;0.01;0.037;0.022;0.012
3560;0.083;0.063;0;-0.002;-0.005;0.083;0.007;0.032;0.012;0.015
3560.5;0.088;0.066;-0.002;0;-0.007;0.078;0.007;0.034;0.01;0.01
3561;0.085;0.063;0;-0.002;-0.005;0.085;0.015;0.042;0.012;0.007
3561.5;0.078;0.066;-0.002;-0.002;-0.005;0.078;0.012;0.037;0.02;0.01
3562;0.071;0.068;0.002;-0.005;-0.007;0.081;0.007;0.034;0.012;0.015
3562.5;0.076;0.063;-0.002;-0.002;-0.007;0.076;0.01;0.032;0.02;0.015
3563;0.078;0.063;0;-0.002;-0.007;0.076;0.01;0.034;0.017;0.02
3563.5;0.078;0.063;-0.002;0;-0.007;0.081;0.012;0.037;0.01;0.015
3564;0.078;0.063;0;0.002;-0.005;0.076;0.01;0.037;0.024;0.005
3564.5;0.071;0.066;0;0;-0.007;0.073;0.007;0.032;0.007;0.012
3565;0.073;0.066;0;0;-0.005;0.073;0.01;0.037;0.02;0.012
3565.5;0.076;0.068;-0.002;0.002;-0.005;0.076;0.01;0.039;0.007;0.01
3566;0.083;0.068;0.002;0.002;-0.007;0.076;0.012;0.039;0.017;0.015
3566.5;0.083;0.068;-0.002;0.002;-0.007;0.071;0.01;0.034;0.015;0.01
3567;0.083;0.066;0;0.002;-0.005;0.073;0.007;0.034;0.02;0.02
3567.5;0.078;0.066;-0.002;0.007;-0.005;0.073;0.007;0.032;0.005;0.012
3568;0.081;0.068;0;0.005;-0.007;0.073;0.01;0.037;0.02;0.012
3568.5;0.081;0.066;-0.007;0.005;-0.007;0.071;0.007;0.029;0.012;0.015
3569;0.083;0.068;-0.002;0.005;-0.005;0.071;0.01;0.037;0.02;0.01
3569.5;0.085;0.071;-0.002;0.007;-0.007;0.073;0.007;0.032;0.01;0.015
3570;0.081;0.068;-0.005;0.007;-0.005;0.073;0.01;0.037;0.022;0.015
3570.5;0.081;0.066;-0.007;0.007;-0.007;0.068;0.01;0.032;0.01;0.015
3571;0.078;0.063;-0.005;0.002;-0.005;0.076;0.007;0.037;0.017;0.017
3571.5;0.081;0.061;-0.005;0.002;-0.005;0.068;0.01;0.034;0.012;0.01
3572;0.078;0.063;-0.005;0.002;-0.007;0.071;0.007;0.034;0.015;0.015
3572.5;0.078;0.061;-0.005;0.002;-0.007;0.073;0.007;0.037;0.015;0.015
3573;0.081;0.063;-0.002;0.002;-0.005;0.068;0.01;0.034;0.017;0.005
3573.5;0.083;0.061;-0.002;0;-0.005;0.076;0.007;0.037;0.012;0.01
3574;0.083;0.056;-0.005;0;-0.005;0.073;0.01;0.034;0.012;0.01
3574.5;0.083;0.056;-0.005;0;-0.007;0.071;0.01;0.034;0.017;0.012
3575;0.081;0.054;-0.005;-0.002;-0.007;0.071;0.007;0.034;0.015;0.017
3575.5;0.083;0.054;-0.002;0;-0.005;0.076;0.01;0.034;0.015;0.012
3576;0.083;0.054;-0.005;0;-0.007;0.071;0.007;0.037;0.015;0.015
3576.5;0.083;0.054;-0.002;0;-0.007;0.071;0.012;0.037;0.027;0.002
3577;0.081;0.054;-0.005;0.002;-0.005;0.073;0.01;0.034;0.01;0.015
3577.5;0.081;0.051;-0.005;0.002;-0.005;0.073;0.012;0.037;0.017;0.015
3578;0.081;0.051;-0.005;0;-0.005;0.071;0.01;0.037;0.015;0.015
3578.5;0.083;0.051;-0.002;0;-0.005;0.071;0.01;0.034;0.015;0.015
3579;0.088;0.049;-0.005;0.002;-0.007;0.071;0.007;0.034;0.015;0.017
3579.5;0.088;0.051;-0.005;0.005;-0.005;0.071;0.01;0.034;0.012;0.015
3580;0.083;0.054;-0.005;0.005;-0.007;0.071;0.007;0.034;0.012;0.012
3580.5;0.085;0.059;-0.005;0.005;-0.007;0.071;0.007;0.032;0.012;0.012
3581;0.085;0.061;-0.01;0.005;-0.005;0.068;0.01;0.034;0.015;0.01
3581.5;0.088;0.061;-0.005;0.002;-0.005;0.071;0.01;0.034;0.015;0.01
3582;0.088;0.061;-0.007;0.005;-0.007;0.068;0.01;0.034;0.015;0.015
3582.5;0.083;0.063;-0.005;0.007;-0.005;0.068;0.007;0.034;0.017;0.007
3583;0.081;0.063;-0.005;0.005;-0.007;0.071;0.012;0.039;0.015;0.007
3583.5;0.083;0.063;-0.005;0.005;-0.005;0.071;0.007;0.032;0.015;0.012
3584;0.081;0.066;-0.005;0.007;-0.007;0.068;0.007;0.032;0.012;0.015
3584.5;0.078;0.068;-0.005;0.005;-0.007;0.066;0.01;0.037;0.015;0.01
3585;0.078;0.066;0;0.005;-0.007;0.071;0.01;0.037;0.015;0.015
3585.5;0.076;0.066;-0.005;0.007;-0.007;0.068;0.007;0.032;0.015;0.007
3586;0.078;0.063;0;0.005;-0.007;0.066;0.007;0.032;0.015;0.015
3586.5;0.078;0.063;-0.002;0.005;-0.007;0.066;0.007;0.037;0.01;0.01
3587;0.081;0.066;0;0.005;-0.005;0.068;0.01;0.037;0.022;0.012
3587.5;0.078;0.068;-0.005;0.002;-0.005;0.068;0.005;0.032;0.005;0.01
3588;0.078;0.068;0.002;0.005;-0.007;0.066;0.01;0.037;0.02;0.012
3588.5;0.076;0.066;-0.002;0.002;-0.005;0.068;0.007;0.034;0.01;0.015
3589;0.078;0.063;0;0.005;-0.01;0.068;0.007;0.034;0.017;0.012
3589.5;0.078;0.063;-0.002;0.002;-0.005;0.071;0.01;0.037;0.01;0.017
3590;0.081;0.066;-0.002;0.005;-0.007;0.066;0.01;0.037;0.02;0.015
3590.5;0.076;0.063;-0.005;0.005;-0.007;0.066;0.005;0.032;0.005;0.012
3591;0.078;0.068;0;0.005;-0.007;0.068;0.012;0.039;0.022;0.015
3591.5;0.078;0.066;-0.002;0.002;-0.007;0.068;0.007;0.032;0.012;0.02
3592;0.081;0.071;0.002;0.005;-0.007;0.066;0.007;0.032;0.012;0.02
3592.5;0.081;0.073;0;0.005;-0.005;0.066;0.01;0.034;0.012;0.007
3593;0.081;0.076;-0.002;0.002;-0.007;0.068;0.012;0.039;0.02;0.012
3593.5;0.078;0.083;-0.005;0;-0.007;0.068;0.007;0.034;0.01;0.012
3594;0.078;0.085;0.002;0;-0.007;0.066;0.01;0.037;0.015;0.012
3594.5;0.078;0.088;-0.005;0.002;-0.005;0.066;0.007;0.034;0.022;0.015
3595;0.076;0.09;-0.002;0;-0.007;0.071;0.007;0.029;0.01;0.017
3595.5;0.073;0.09;0;0;-0.007;0.068;0.01;0.037;0.007;0.005
3596;0.073;0.093;0;0;-0.007;0.071;0.012;0.039;0.02;0.012
3596.5;0.071;0.09;-0.002;0;-0.007;0.068;0.007;0.034;0.012;0.015
3597;0.073;0.088;0.002;-0.002;-0.005;0.068;0.007;0.032;0.007;0.012
3597.5;0.071;0.09;0;0;-0.005;0.068;0.007;0.034;0.017;0.01
3598;0.068;0.088;0;-0.002;-0.005;0.066;0.007;0.032;0.02;0.012
3598.5;0.071;0.085;-0.002;-0.002;-0.005;0.066;0.005;0.032;0.015;0.012
3599;0.068;0.088;-0.002;-0.002;-0.005;0.068;0.01;0.034;0.01;0.012
3599.5;0.071;0.085;0;-0.005;-0.005;0.066;0.01;0.039;0.02;0.01
3600;0.076;0.085;-0.002;-0.005;-0.007;0.063;0.007;0.032;0.012;0.02
3600.5;0.076;0.085;-0.002;-0.007;-0.007;0.068;0.005;0.032;0.01;0.015
3601;0.076;0.085;0;-0.005;-0.007;0.068;0.01;0.037;0.01;0.01
3601.5;0.076;0.085;-0.002;-0.007;-0.005;0.068;0.012;0.037;0.022;0.012
3602;0.078;0.09;-0.002;-0.007;-0.01;0.066;0.007;0.032;0.01;0.015
3602.5;0.078;0.093;0;-0.007;-0.007;0.066;0.01;0.034;0.01;0.01
3603;0.078;0.09;-0.002;-0.007;-0.005;0.066;0.01;0.037;0.022;0.015
3603.5;0.081;0.085;-0.007;-0.005;-0.007;0.063;0.005;0.032;0.012;0.012
3604;0.081;0.083;-0.002;-0.007;-0.005;0.068;0.01;0.034;0.01;0.015
3604.5;0.083;0.083;-0.002;-0.005;-0.007;0.068;0.012;0.037;0.017;0.012
3605;0.083;0.081;-0.005;-0.005;-0.007;0.066;0.007;0.032;0.015;0.017
3605.5;0.085;0.076;-0.002;-0.002;-0.005;0.063;0.007;0.034;0.015;0.015
3606;0.083;0.076;-0.005;-0.002;-0.007;0.068;0.005;0.034;0.012;0.015
3606.5;0.085;0.078;-0.007;-0.002;-0.005;0.066;0.007;0.034;0.015;0.012
3607;0.088;0.076;0;0;-0.007;0.068;0.007;0.037;0.017;0.017
3607.5;0.083;0.073;-0.005;-0.002;-0.007;0.066;0.007;0.037;0.015;0.015
3608;0.083;0.071;-0.005;0;-0.007;0.068;0.007;0.034;0.017;0.005
3608.5;0.088;0.068;-0.002;-0.002;-0.007;0.068;0.012;0.034;0.01;0.01
3609;0.088;0.068;-0.002;0;-0.005;0.068;0.01;0.037;0.024;0.015
3609.5;0.088;0.071;-0.002;0;-0.005;0.063;0.002;0.029;0.007;0.012
3610;0.085;0.068;0;0;-0.007;0.068;0.012;0.037;0.024;0.015
3610.5;0.088;0.071;-0.002;0;-0.007;0.068;0.007;0.034;0.012;0.017
3611;0.088;0.071;-0.002;0;-0.007;0.063;0.01;0.037;0.017;0.01
3611.5;0.09;0.068;-0.002;0;-0.005;0.066;0.007;0.037;0.007;0.01
3612;0.088;0.066;-0.002;0.002;-0.005;0.068;0.012;0.037;0.02;0.012
3612.5;0.09;0.066;0;0;-0.007;0.066;0.01;0.032;0.007;0.01
3613;0.09;0.063;0;0;-0.005;0.068;0.007;0.037;0.015;0.017
3613.5;0.093;0.066;0;0;-0.007;0.066;0.007;0.032;0.012;0.012
3614;0.093;0.066;0;-0.002;-0.007;0.066;0.007;0.032;0.01;0.01
3614.5;0.098;0.066;0.002;-0.002;-0.005;0.068;0.01;0.039;0.015;0.012
3615;0.095;0.066;0;0;-0.007;0.066;0.01;0.037;0.017;0.007
3615.5;0.098;0.061;0;-0.002;-0.002;0.071;0.01;0.034;0.022;0.015
3616;0.098;0.061;-0.007;-0.005;-0.007;0.066;0.005;0.032;0.012;0.017
3616.5;0.1;0.063;-0.002;-0.007;-0.005;0.066;0.007;0.034;0.01;0.015
3617;0.103;0.063;0;-0.005;-0.007;0.066;0.012;0.039;0.02;0.01
3617.5;0.098;0.061;-0.005;-0.007;-0.007;0.068;0.007;0.034;0.015;0.015
3618;0.098;0.061;-0.005;-0.007;-0.005;0.063;0.005;0.034;0.012;0.012
3618.5;0.095;0.061;-0.007;-0.007;-0.005;0.068;0.007;0.037;0.01;0.007
3619;0.093;0.059;-0.005;-0.007;-0.005;0.068;0.01;0.037;0.017;0.012
3619.5;0.095;0.056;-0.002;-0.005;-0.007;0.061;0.007;0.034;0.012;0.012
3620;0.09;0.054;-0.005;-0.007;-0.007;0.068;0.007;0.034;0.015;0.017
3620.5;0.093;0.054;-0.007;-0.005;-0.007;0.068;0.007;0.032;0.012;0.024
3621;0.088;0.051;-0.005;-0.005;-0.007;0.068;0.007;0.037;0.017;0.015
3621.5;0.09;0.054;-0.007;-0.002;-0.005;0.071;0.01;0.037;0.012;0.012
3622;0.088;0.051;-0.005;-0.002;-0.007;0.068;0.007;0.034;0.012;0.012
3622.5;0.088;0.051;-0.005;0;-0.007;0.068;0.01;0.037;0.017;0.015
3623;0.088;0.049;-0.012;-0.002;-0.007;0.066;0.01;0.037;0.017;0.012
3623.5;0.088;0.049;-0.005;-0.002;-0.007;0.068;0.007;0.034;0.015;0.012
3624;0.088;0.051;-0.01;0;-0.005;0.068;0.01;0.037;0.01;0.012
3624.5;0.085;0.049;-0.002;0;-0.007;0.071;0.01;0.039;0.022;0.01
3625;0.085;0.051;-0.002;0;-0.005;0.066;0.005;0.032;0.01;0.017
3625.5;0.085;0.054;-0.005;0;-0.007;0.068;0.007;0.032;0.01;0.012
3626;0.088;0.051;0;0;-0.005;0.071;0.01;0.037;0.017;0.01
3626.5;0.083;0.049;0;-0.002;-0.007;0.066;0.007;0.034;0.012;0.015
3627;0.083;0.054;-0.002;-0.002;-0.007;0.066;0.007;0.034;0.01;0.005
3627.5;0.081;0.051;-0.005;0;-0.005;0.068;0.007;0.037;0.012;0.007
3628;0.085;0.049;0.002;0;-0.005;0.066;0.01;0.037;0.02;0.01
3628.5;0.083;0.051;-0.005;-0.002;-0.007;0.066;0.007;0.032;0.02;0.022
3629;0.083;0.051;-0.002;0;-0.005;0.068;0.005;0.034;0.005;0.012
3629.5;0.088;0.054;0;0.002;-0.005;0.071;0.01;0.037;0.012;0.005
3630;0.083;0.054;0;0;-0.005;0.068;0.012;0.037;0.022;0.015
3630.5;0.085;0.056;-0.005;0;-0.005;0.063;0.002;0.029;0.005;0.017
3631;0.085;0.054;-0.002;0.002;-0.005;0.068;0.007;0.037;0.012;0.012
3631.5;0.083;0.054;0;0.002;-0.005;0.068;0.007;0.037;0.012;0.007
3632;0.088;0.056;-0.002;0;-0.005;0.063;0.007;0.034;0.017;0.01
3632.5;0.085;0.056;-0.002;0.005;-0.005;0.068;0.007;0.034;0.012;0.015
3633;0.085;0.056;0;0;-0.007;0.068;0.007;0.037;0.012;0.015
3633.5;0.085;0.056;-0.002;0.002;-0.005;0.073;0.01;0.039;0.022;0.015
3634;0.085;0.054;0.002;0;-0.007;0.063;0.005;0.032;0.007;0.02
3634.5;0.085;0.056;0;0.005;-0.007;0.066;0.005;0.032;0.007;0.01
3635;0.088;0.056;-0.002;0.002;-0.007;0.071;0.012;0.037;0.027;0.007
3635.5;0.088;0.059;0;0;-0.005;0.068;0.005;0.034;0.007;0.012
3636;0.085;0.061;-0.002;0;-0.007;0.071;0.01;0.039;0.017;0.01
3636.5;0.085;0.061;0;0;-0.005;0.068;0.01;0.037;0.015;0.015
3637;0.088;0.066;0;0;-0.007;0.066;0.005;0.032;0.007;0.012
3637.5;0.09;0.078;-0.002;0;-0.005;0.071;0.01;0.037;0.024;0.007
3638;0.088;0.088;-0.002;-0.002;-0.007;0.066;0.01;0.032;0.007;0.017
3638.5;0.088;0.085;-0.005;0;-0.005;0.071;0.007;0.034;0.015;0.01
3639;0.088;0.083;-0.002;0.002;-0.005;0.066;0.01;0.037;0.02;0.017
3639.5;0.085;0.085;-0.002;0.002;-0.007;0.071;0.007;0.032;0.02;0.01
3640;0.083;0.085;-0.002;0.002;-0.005;0.071;0.01;0.037;0.007;0.012
3640.5;0.083;0.085;-0.002;0.002;-0.005;0.071;0.012;0.037;0.017;0.012
3641;0.083;0.09;-0.002;0.002;-0.005;0.066;0.01;0.034;0.012;0.007
3641.5;0.083;0.093;-0.005;-0.002;-0.007;0.068;0.01;0.037;0.01;0.012
3642;0.081;0.095;-0.002;0;-0.005;0.068;0.01;0.037;0.015;0.012
3642.5;0.081;0.093;-0.007;0;-0.007;0.066;0.007;0.034;0.012;0.005
3643;0.081;0.095;-0.002;0;-0.007;0.071;0.01;0.034;0.017;0.01
3643.5;0.081;0.093;-0.005;0;-0.005;0.068;0.01;0.032;0.007;0.01
3644;0.078;0.098;-0.002;0;-0.007;0.066;0.01;0.039;0.015;0.01
3644.5;0.076;0.1;-0.005;0;-0.005;0.068;0.007;0.037;0.015;0.012
3645;0.076;0.098;-0.005;0;-0.007;0.066;0.007;0.037;0.015;0.015
3645.5;0.076;0.1;-0.007;-0.002;-0.007;0.066;0.005;0.034;0.017;0.01
3646;0.076;0.11;-0.005;-0.005;-0.005;0.066;0.007;0.032;0.012;0.015
3646.5;0.071;0.107;-0.005;-0.002;-0.002;0.068;0.007;0.034;0.012;0.01
3647;0.071;0.103;-0.002;0;-0.007;0.068;0.007;0.034;0.02;0.015
3647.5;0.071;0.1;-0.005;-0.002;-0.007;0.063;0.005;0.029;0.015;0.017
3648;0.073;0.098;-0.005;-0.002;-0.007;0.068;0.007;0.037;0.015;0.015
3648.5;0.071;0.098;-0.005;-0.002;-0.005;0.066;0.01;0.037;0.01;0.007
3649;0.073;0.093;-0.007;0;-0.007;0.066;0.01;0.034;0.022;0.01
3649.5;0.073;0.093;-0.005;0;-0.005;0.066;0.007;0.034;0.012;0.015
3650;0.073;0.093;-0.002;0;-0.005;0.068;0.01;0.034;0.015;0.017
3650.5;0.073;0.09;0;0;-0.007;0.066;0.01;0.034;0.01;0.01
3651;0.073;0.085;-0.002;0;-0.005;0.066;0.01;0.039;0.012;0.012
3651.5;0.078;0.083;-0.002;0.002;-0.005;0.063;0.007;0.034;0.015;0.012
3652;0.078;0.085;0;0.002;-0.005;0.066;0.01;0.034;0.012;0.002
3652.5;0.081;0.085;0;0;-0.007;0.068;0.01;0.039;0.017;0.007
3653;0.083;0.085;0;0;-0.005;0.063;0.005;0.032;0.012;0.012
3653.5;0.083;0.081;-0.002;0;-0.007;0.063;0.01;0.034;0.01;0.015
3654;0.085;0.081;-0.005;-0.002;-0.005;0.063;0.012;0.037;0.015;0.012
3654.5;0.085;0.078;-0.005;0;-0.007;0.061;0.01;0.034;0.017;0.012
3655;0.085;0.081;-0.005;0;-0.01;0.063;0.01;0.037;0.022;0.01
3655.5;0.088;0.083;-0.005;0;-0.005;0.063;0.01;0.034;0.017;0.012
3656;0.088;0.078;-0.002;-0.002;-0.007;0.063;0.007;0.034;0.007;0.012
3656.5;0.088;0.078;-0.005;0.002;-0.007;0.063;0.01;0.037;0.017;0.005
3657;0.088;0.078;-0.005;-0.002;-0.007;0.061;0.01;0.037;0.015;0.015
3657.5;0.085;0.078;-0.005;0;-0.007;0.061;0.005;0.034;0.02;0.01
3658;0.088;0.081;-0.005;-0.002;-0.005;0.061;0.007;0.034;0.01;0.017
3658.5;0.085;0.078;-0.007;-0.002;-0.007;0.061;0.012;0.037;0.022;0.005
3659;0.088;0.078;-0.007;-0.002;-0.007;0.059;0.005;0.034;0.002;0.017
3659.5;0.088;0.081;-0.005;-0.002;-0.007;0.059;0.007;0.034;0.02;0.017
3660;0.088;0.081;-0.007;-0.002;-0.005;0.059;0.007;0.032;0.01;0.015
3660.5;0.085;0.085;-0.01;-0.002;-0.007;0.063;0.012;0.034;0.015;0.012
3661;0.085;0.088;-0.007;-0.005;-0.005;0.059;0.01;0.034;0.015;0.017
3661.5;0.088;0.088;-0.007;-0.005;-0.007;0.059;0.01;0.032;0.015;0.012
3662;0.085;0.085;-0.007;0;-0.005;0.059;0.01;0.037;0.015;0.015
3662.5;0.085;0.083;-0.007;0;-0.005;0.061;0.01;0.034;0.012;0.012
3663;0.083;0.088;-0.01;-0.002;-0.005;0.063;0.012;0.037;0.015;0.015
3663.5;0.085;0.088;-0.005;-0.002;-0.007;0.063;0.01;0.037;0.01;0.012
3664;0.085;0.088;-0.007;0.002;-0.007;0.061;0.01;0.037;0.017;0.015
3664.5;0.083;0.088;-0.01;0.002;-0.007;0.059;0.01;0.034;0.012;0.024
3665;0.083;0.088;-0.002;0.002;-0.01;0.059;0.007;0.034;0.015;0.017
3665.5;0.083;0.085;-0.01;0.002;-0.005;0.059;0.007;0.034;0.012;-0.002
3666;0.085;0.083;-0.007;0.005;-0.007;0.061;0.015;0.042;0.015;0.01
3666.5;0.083;0.081;-0.005;0.002;-0.007;0.059;0.01;0.034;0.015;0.015
3667;0.083;0.085;-0.005;0.002;-0.007;0.056;0.007;0.034;0.015;0.012
3667.5;0.083;0.083;-0.007;0.002;-0.007;0.056;0.01;0.034;0.015;0.007
3668;0.083;0.085;-0.005;0.002;-0.005;0.066;0.015;0.039;0.015;0.015
3668.5;0.081;0.088;-0.005;0;-0.005;0.056;0.01;0.034;0.012;0.012
3669;0.081;0.093;-0.007;0.002;-0.007;0.059;0.01;0.037;0.015;0.015
3669.5;0.083;0.093;-0.007;0;-0.005;0.056;0.007;0.034;0.015;0.012
3670;0.081;0.088;-0.005;0.002;-0.007;0.059;0.012;0.037;0.012;0.01
3670.5;0.081;0.085;-0.005;0;-0.007;0.059;0.01;0.034;0.015;0.012
3671;0.081;0.085;-0.007;0;-0.007;0.059;0.01;0.034;0.017;0.01
3671.5;0.081;0.085;-0.007;0;-0.002;0.059;0.01;0.034;0.012;0.01
3672;0.081;0.088;-0.01;-0.002;-0.007;0.059;0.007;0.037;0.017;0.005
3672.5;0.081;0.09;-0.007;-0.002;-0.005;0.056;0.01;0.034;0.015;0.01
3673;0.081;0.093;-0.005;-0.002;-0.005;0.059;0.01;0.034;0.015;0.017
3673.5;0.081;0.09;-0.007;-0.002;-0.007;0.061;0.01;0.034;0.017;0.012
3674;0.081;0.093;-0.005;-0.002;-0.007;0.061;0.007;0.032;0.015;0.015
3674.5;0.081;0.09;-0.007;-0.002;-0.007;0.061;0.007;0.034;0.017;0.015
3675;0.083;0.088;-0.007;-0.002;-0.007;0.059;0.01;0.032;0.017;0.017
3675.5;0.081;0.088;-0.007;-0.002;-0.005;0.063;0.01;0.037;0.015;0.015
3676;0.078;0.09;-0.007;-0.005;-0.005;0.061;0.012;0.032;0.015;0.01
3676.5;0.081;0.093;-0.005;0;-0.005;0.059;0.01;0.034;0.012;0.01
3677;0.081;0.093;-0.007;0;-0.007;0.059;0.01;0.034;0.015;0.015
3677.5;0.083;0.09;-0.01;0;-0.005;0.056;0.007;0.032;0.012;0.015
3678;0.085;0.09;-0.005;0;-0.007;0.063;0.007;0.034;0.01;-0.002
3678.5;0.085;0.093;-0.007;-0.002;-0.005;0.063;0.012;0.037;0.017;0.005
3679;0.083;0.098;-0.01;0;-0.007;0.061;0.007;0.034;0.015;0.015
3679.5;0.083;0.098;-0.007;0;-0.005;0.061;0.007;0.034;0.015;0.01
3680;0.085;0.098;-0.005;0;-0.007;0.059;0.01;0.032;0.02;0.01
3680.5;0.085;0.103;-0.01;0.002;-0.005;0.066;0.01;0.037;0.007;0.012
